                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  519694668 |  1521761157 |  249999898 |  694090271 |  1125110393 |  1116194778 |  424473302 |  263613415
  Cycles                             |  925112400 |   925112400 |  925109513 |  925112400 |   925112400 |   925112355 |  925112400 |  925112476
  IPC                                |       0.56 |        1.64 |       0.27 |       0.75 |        1.22 |        1.21 |       0.46 |       0.28
  Time (ns)                          |  308370800 |   308370800 |  308369838 |  308370800 |   308370800 |   308370785 |  308370800 |  308370826
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   79135562 |   101171453 |    4856955 |   12919398 |   100420717 |    51393303 |   22656102 |   20904094
  num incorrect                      |   16973510 |    17401559 |    6669357 |    1872818 |    16907390 |      425769 |     530118 |    1708316
  misprediction rate                 |     17.66% |      14.68% |     57.86% |     12.66% |      14.41% |       0.82% |      2.29% |      7.55%
  mpki                               |      32.66 |       11.44 |      26.68 |       2.70 |       15.03 |        0.38 |       1.25 |       6.48
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   71725301 |   184600840 |   27532058 |   66175256 |   127970704 |    85387937 |   42786796 |   22128404
    num misses                       |        178 |          18 |         14 |         66 |         467 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  201737040 |   641503188 |   93614435 |  354317560 |   470605833 |   642297847 |  149957813 |   72657725
    num misses                       |    1076802 |     4546464 |     661938 |     815719 |      250268 |       85985 |     229187 |     353058
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.23% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.07 |        2.99 |       2.65 |       1.18 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1076980 |     4546482 |     661952 |     815785 |      250735 |       86028 |     229234 |     353100
    num misses                       |     103213 |       34972 |     661946 |      10416 |        7945 |       25962 |      72782 |     110407
    miss rate                        |      9.58% |       0.77% |    100.00% |      1.28% |       3.17% |      30.18% |     31.75% |     31.27%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   71725301 |   184600840 |   27532058 |   66175256 |   127970704 |    85387937 |   42786796 |   22128404
    num cache misses                 |    4060466 |     1545839 |       2741 |      14140 |     1589456 |       32781 |       9692 |      19919
    miss rate                        |      5.66% |       0.84% |      0.01% |      0.02% |       1.24% |       0.04% |      0.02% |      0.09%
    mpki                             |       7.81 |        1.02 |       0.01 |       0.02 |        1.41 |        0.03 |       0.02 |       0.08
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  201737040 |   641503188 |   93614435 |  354317560 |   470605833 |   642297847 |  149957813 |   72657725
    num cache misses                 |    4601210 |     2980004 |    7293199 |    5480525 |     4069900 |     5795285 |    5295155 |    3854380
    miss rate                        |      2.28% |       0.46% |      7.79% |      1.55% |       0.86% |       0.90% |      3.53% |      5.30%
    mpki                             |       8.85 |        1.96 |      29.17 |       7.90 |        3.62 |        5.19 |      12.47 |      14.62
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    8869319 |     4556918 |    8240813 |    5752569 |     5696039 |     5841823 |    6007935 |    3906861
    num cache misses                 |    1337756 |      223303 |    7295881 |     973655 |      608442 |     2989094 |    3898053 |    3213592
    miss rate                        |     15.08% |       4.90% |     88.53% |     16.93% |      10.68% |      51.17% |     64.88% |     82.26%
    mpki                             |       2.57 |        0.15 |      29.18 |       1.40 |        0.54 |        2.68 |       9.18 |      12.19
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    1551151 |      255168 |    8240754 |    1242498 |      652135 |     3008211 |    4633534 |    3264818
    num cache misses                 |    1257279 |      223302 |    7293063 |     931059 |      602878 |     2357123 |    3794029 |    3046311
    miss rate                        |     81.05% |      87.51% |     88.50% |     74.93% |      92.45% |      78.36% |     81.88% |     93.31%
    mpki                             |       2.42 |        0.15 |      29.17 |       1.34 |        0.54 |        2.11 |       8.94 |      11.56
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   27600938 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     185.01 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      75.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     89.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
