                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  274489369 |  418925057 |  479009234
  Cycles                             |  267270265 |  267272413 |  267272423 |  267272328
  IPC                                |       0.94 |       1.03 |       1.57 |       1.79
  Time (ns)                          |   89090089 |   89090805 |   89090808 |   89090776
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14305135 |   17800860 |   61551178
  num incorrect                      |    9793313 |   10600213 |    1028762 |    6664009
  misprediction rate                 |     20.40% |     42.56% |      5.46% |      9.77%
  mpki                               |      39.17 |      38.62 |       2.46 |      13.91
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   22046405 |   40430635 |   73098888
    num misses                       |         19 |         52 |          8 |        371
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   80445459 |  130040616 |  191382717
    num misses                       |     372585 |       4648 |      37392 |      56604
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372604 |       4700 |      37400 |      56975
    num misses                       |      78122 |       4244 |       1117 |       1874
    miss rate                        |     20.97% |     90.30% |      2.99% |      3.29%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   22046405 |   40430635 |   73098888
    num cache misses                 |     128163 |       5412 |       1420 |    1528211
    miss rate                        |      0.39% |      0.02% |      0.00% |      2.09%
    mpki                             |       0.51 |       0.02 |       0.00 |       3.19
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   80445459 |  130040616 |  191382717
    num cache misses                 |     328616 |     278598 |    3529265 |    1643848
    miss rate                        |      0.39% |      0.35% |      2.71% |      0.86%
    mpki                             |       1.31 |       1.01 |       8.42 |       3.43
  Cache L2                           |            |            |            |           
    num cache accesses               |     526820 |     291279 |    3545613 |    3180830
    num cache misses                 |     154083 |     271268 |      68952 |      99033
    miss rate                        |     29.25% |     93.13% |      1.94% |      3.11%
    mpki                             |       0.62 |       0.99 |       0.16 |       0.21
  Cache L3                           |            |            |            |           
    num cache accesses               |     225530 |     278744 |      84018 |     108679
    num cache misses                 |     143534 |     271027 |      67220 |      59263
    miss rate                        |     63.64% |     97.23% |     80.01% |     54.53%
    mpki                             |       0.57 |       0.99 |       0.16 |       0.12
DRAM summary                         |            |            |            |           
  num dram accesses                  |     867887 |          0 |          0 |          0
  average dram access latency (ns)   |     111.73 |        inf |        inf |        inf
  average dram queueing delay        |       1.72 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
