                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999939 |  284077713 |  364964224 |  261501459
  Cycles                             |  254537516 |  254538826 |  254538664 |  254538665
  IPC                                |       0.98 |       1.12 |       1.43 |       1.03
  Time (ns)                          |   84845839 |   84846275 |   84846221 |   84846222
Branch predictor stats               |            |            |            |           
  num correct                        |     325726 |   42598235 |   29396641 |    5389159
  num incorrect                      |       5522 |    4887542 |    4918026 |     814237
  misprediction rate                 |      1.67% |     10.29% |     14.33% |     13.13%
  mpki                               |       0.02 |      17.20 |      13.48 |       3.11
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   28636353 |   45632740 |   53492350 |   25097804
    num misses                       |          6 |       2063 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  187012795 |  115400675 |  174963607 |  132664152
    num misses                       |    6744822 |     708333 |     982182 |     300561
    miss rate                        |      3.61% |      0.61% |      0.56% |      0.23%
    mpki                             |      26.98 |       2.49 |       2.69 |       1.15
  L2 TLB                             |            |            |            |           
    num accesses                     |    6744828 |     710396 |     982247 |     300623
    num misses                       |    4832014 |     103820 |       6150 |       4362
    miss rate                        |     71.64% |     14.61% |      0.63% |      1.45%
    mpki                             |      19.33 |       0.37 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   28636353 |   45632740 |   53492350 |   25097804
    num cache misses                 |     120389 |     959831 |    1775426 |      47557
    miss rate                        |      0.42% |      2.10% |      3.32% |      0.19%
    mpki                             |       0.48 |       3.38 |       4.86 |       0.18
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  187012795 |  115400675 |  174963607 |  132664152
    num cache misses                 |    2058194 |    1184911 |    5949956 |    2118263
    miss rate                        |      1.10% |      1.03% |      3.40% |      1.60%
    mpki                             |       8.23 |       4.17 |      16.30 |       8.10
  Cache L2                           |            |            |            |           
    num cache accesses               |    2178661 |    2184597 |    7727496 |    2194674
    num cache misses                 |    1521809 |    1172627 |    1196498 |    1101156
    miss rate                        |     69.85% |     53.68% |     15.48% |     50.17%
    mpki                             |       6.09 |       4.13 |       3.28 |       4.21
  Cache L3                           |            |            |            |           
    num cache accesses               |    1521887 |    1212638 |    1199070 |    1130040
    num cache misses                 |    1261991 |     362400 |      45617 |     195052
    miss rate                        |     82.92% |     29.89% |      3.80% |     17.26%
    mpki                             |       5.05 |       1.28 |       0.12 |       0.75
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2378342 |          0 |          0 |          0
  average dram access latency (ns)   |     120.96 |        inf |        inf |        inf
  average dram queueing delay        |      10.95 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
