                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   300662653 |   468246905 |   249999876 |   566433787
  Cycles                             |  1974330904 |  1974340773 |  1974326862 |  1974329100
  IPC                                |        0.15 |        0.24 |        0.13 |        0.29
  Time (ns)                          |   658110302 |   658113591 |   658108954 |   658109700
Branch predictor stats               |             |             |             |            
  num correct                        |    16551461 |    69900734 |     8515508 |      743815
  num incorrect                      |      387092 |    16038794 |     3973583 |       12604
  misprediction rate                 |       2.29% |      18.66% |      31.82% |       1.67%
  mpki                               |        1.29 |       34.25 |       15.89 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    30544871 |    66010548 |    19582128 |    64865632
    num misses                       |          47 |         166 |           3 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   103753584 |   182238641 |   107816592 |   423779224
    num misses                       |      161095 |      975984 |      112019 |    15458212
    miss rate                        |       0.16% |       0.54% |       0.10% |       3.65%
    mpki                             |        0.54 |        2.08 |        0.45 |       27.29
  L2 TLB                             |             |             |             |            
    num accesses                     |      161142 |      976150 |      112022 |    15458218
    num misses                       |       53772 |       84646 |       76686 |    11046728
    miss rate                        |      33.37% |       8.67% |      68.46% |      71.46%
    mpki                             |        0.18 |        0.18 |        0.31 |       19.50
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    30544871 |    66010548 |    19582128 |    64865632
    num cache misses                 |       17027 |     3892817 |       13493 |      121052
    miss rate                        |       0.06% |       5.90% |       0.07% |       0.19%
    mpki                             |        0.06 |        8.31 |        0.05 |        0.21
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   103753584 |   182238641 |   107816592 |   423779224
    num cache misses                 |     3807086 |     2897442 |     5524126 |     4656596
    miss rate                        |       3.67% |       1.59% |       5.12% |       1.10%
    mpki                             |       12.66 |        6.19 |       22.10 |        8.22
  Cache L2                           |             |             |             |            
    num cache accesses               |     4370866 |     6962508 |     5935214 |     4778767
    num cache misses                 |     2991650 |     2531759 |     4925894 |     3237680
    miss rate                        |      68.45% |      36.36% |      82.99% |      67.75%
    mpki                             |        9.95 |        5.41 |       19.70 |        5.72
  Cache L3                           |             |             |             |            
    num cache accesses               |     3556776 |     2704524 |     5323489 |     3238878
    num cache misses                 |     2900759 |     1027710 |     4907487 |     3051857
    miss rate                        |      81.56% |      38.00% |      92.19% |      94.23%
    mpki                             |        9.65 |        2.19 |       19.63 |        5.39
DRAM summary                         |             |             |             |            
  num dram accesses                  |    14827406 |           0 |           0 |           0
  average dram access latency (ns)   |      684.65 |         inf |         inf |         inf
  average dram queueing delay        |      544.61 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
