                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2164022739 |  21836886520 |   7062716836 |   3480364005 |   1779102324 |    249999989 |   7241902483 |   2862762240 |    925307427 |   1335441693 |   8689345402 |    832469274 |   1974130058 |   1373653679 |   4392482992 |   2254462010
  Cycles                             |  11077268973 |  11077267800 |  11077268450 |  11077268577 |  11077268025 |  11077263186 |  11077269058 |  11077267800 |  11077267834 |  11077268758 |  11077267915 |  11077268223 |  11077268077 |  11077268184 |  11077268398 |  11077267801
  IPC                                |         0.20 |         1.97 |         0.64 |         0.31 |         0.16 |         0.02 |         0.65 |         0.26 |         0.08 |         0.12 |         0.78 |         0.08 |         0.18 |         0.12 |         0.40 |         0.20
  Time (ns)                          |   3692422991 |   3692422600 |   3692422817 |   3692422859 |   3692422675 |   3692421062 |   3692423020 |   3692422600 |   3692422612 |   3692422920 |   3692422639 |   3692422741 |   3692422693 |   3692422728 |   3692422800 |   3692422601
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     70705606 |   1005611452 |   1079624754 |     80201142 |    108151393 |     43244780 |   1336496046 |     54243664 |    151564389 |    105838695 |    944156792 |    114575736 |    299751913 |     26525467 |      5723003 |    139752081
  num incorrect                      |     33341777 |      8369165 |    276784539 |      1430453 |     65080047 |     11689069 |     91173848 |      8196339 |      9444059 |      8656054 |    143898790 |     15698683 |     64943128 |     36538693 |        96986 |      4775940
  misprediction rate                 |       32.04% |        0.83% |       20.41% |        1.75% |       37.57% |       21.28% |        6.39% |       13.13% |        5.87% |        7.56% |       13.23% |       12.05% |       17.81% |       57.94% |        1.67% |        3.30%
  mpki                               |        15.41 |         0.38 |        39.19 |         0.41 |        36.58 |        46.76 |        12.59 |         2.86 |        10.21 |         6.48 |        16.56 |        18.86 |        32.90 |        26.60 |         0.02 |         2.12
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    168927905 |   1670631050 |    918858205 |    311106983 |    212354574 |     23761816 |   1187490089 |    272811656 |    155150037 |    112246084 |   1023169123 |    145880256 |    273336359 |    151314882 |    503138828 |    214021198
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          102 |            4 |           42 |           10 |          100 |          395 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    950250043 |  12565648200 |   2377402219 |   1367587484 |    817975831 |     88558906 |   2360121504 |   1451733587 |    280778614 |    367502073 |   3900337121 |    388010881 |    766631417 |    512286831 |   3285802160 |    746673901
    num misses                       |       978255 |      1694402 |     10525729 |       729663 |      5627418 |     21160072 |           23 |      3279084 |       331328 |      1796719 |     39198065 |     15107132 |      4082686 |      3636506 |    118519844 |      5958114
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.23% |        0.12% |        0.49% |        1.00% |        3.89% |        0.53% |        0.71% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.15 |         0.36 |         1.35 |         4.51 |        18.15 |         2.07 |         2.65 |        26.98 |         2.64
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       978258 |      1694445 |     10525748 |       729667 |      5627428 |     21160075 |           62 |      3279186 |       331332 |      1796761 |     39198075 |     15107232 |      4083081 |      3636520 |    118519850 |      5958136
    num misses                       |       662639 |       484629 |      2203828 |       380184 |      4473787 |     10898520 |           62 |        44922 |       331332 |       560677 |      3463695 |      4539213 |       402651 |      3636476 |     84528929 |       590099
    miss rate                        |       67.74% |       28.60% |       20.94% |       52.10% |       79.50% |       51.51% |      100.00% |        1.37% |      100.00% |       31.20% |        8.84% |       30.05% |        9.86% |      100.00% |       71.32% |        9.90%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.51 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.45 |         0.20 |         2.65 |        19.24 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    168927905 |   1670631050 |    918858205 |    311106983 |    212354574 |     23761816 |   1187490089 |    272811656 |    155150037 |    112246084 |   1023169123 |    145880256 |    273336359 |    151314882 |    503138828 |    214021198
    num cache misses                 |       130743 |      1140358 |      4304658 |       238662 |        87414 |       129422 |     16176352 |       342653 |        16098 |       280363 |       421495 |      2403879 |     17687230 |        62848 |      1143832 |       734697
    miss rate                        |        0.08% |        0.07% |        0.47% |        0.08% |        0.04% |        0.54% |        1.36% |        0.13% |        0.01% |        0.25% |        0.04% |        1.65% |        6.47% |        0.04% |        0.23% |        0.34%
    mpki                             |         0.06 |         0.05 |         0.61 |         0.07 |         0.05 |         0.52 |         2.23 |         0.12 |         0.02 |         0.21 |         0.05 |         2.89 |         8.96 |         0.05 |         0.26 |         0.33
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    950250043 |  12565648200 |   2377402219 |   1367587484 |    817975831 |     88558906 |   2360121504 |   1451733587 |    280778614 |    367502073 |   3900337121 |    388010881 |    766631417 |    512286831 |   3285802160 |    746673901
    num cache misses                 |     47942349 |    114536796 |      9706687 |     35510381 |     13223723 |     28849188 |      1967684 |     23199665 |     21204747 |     20091451 |    125431193 |     21988987 |     18219883 |     39783072 |     36023706 |     42622199
    miss rate                        |        5.05% |        0.91% |        0.41% |        2.60% |        1.62% |       32.58% |        0.08% |        1.60% |        7.55% |        5.47% |        3.22% |        5.67% |        2.38% |        7.77% |        1.10% |        5.71%
    mpki                             |        22.15 |         5.25 |         1.37 |        10.20 |         7.43 |       115.40 |         0.27 |         8.10 |        22.92 |        15.04 |        14.44 |        26.41 |         9.23 |        28.96 |         8.20 |        18.91
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     51264875 |    115696600 |     16158831 |     35848352 |     15722391 |     32926038 |     18517483 |     27714208 |     28592236 |     20599762 |    126587446 |     29692431 |     37285623 |     45036323 |     37216198 |     46668869
    num cache misses                 |     42593674 |     70229998 |      5553547 |     24515113 |     12340465 |     23009712 |      7274159 |     12816669 |     21220845 |     18547068 |     68626353 |     19976965 |     20645295 |     39845616 |     25282998 |     14053483
    miss rate                        |       83.09% |       60.70% |       34.37% |       68.39% |       78.49% |       69.88% |       39.28% |       46.25% |       74.22% |       90.04% |       54.21% |       67.28% |       55.37% |       88.47% |       67.94% |       30.11%
    mpki                             |        19.68 |         3.22 |         0.79 |         7.04 |         6.94 |        92.04 |         1.00 |         4.48 |        22.93 |        13.89 |         7.90 |        24.00 |        10.46 |        29.01 |         5.76 |         6.23
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     45785458 |     70250308 |      7752292 |     24649882 |     14828327 |     27003537 |      7647608 |     16990402 |     28592236 |     18775750 |     69382656 |     25291572 |     22032063 |     45036019 |     25332365 |     17435180
    num cache misses                 |     42430219 |      2803688 |      4984870 |     24228961 |     11404692 |     20571847 |      7033943 |     10469486 |     21190717 |     16842849 |      8226632 |     17641682 |      9774194 |     39780299 |     24001266 |     13177474
    miss rate                        |       92.67% |        3.99% |       64.30% |       98.29% |       76.91% |       76.18% |       91.98% |       61.62% |       74.11% |       89.71% |       11.86% |       69.75% |       44.36% |       88.33% |       94.75% |       75.58%
    mpki                             |        19.61 |         0.13 |         0.71 |         6.96 |         6.41 |        82.29 |         0.97 |         3.66 |        22.90 |        12.61 |         0.95 |        21.19 |         4.95 |        28.96 |         5.46 |         5.85
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    356314974 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       417.39 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       307.38 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
