                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1302472698 |  2226270170 |  2090231587 |  1597484762 |   931457616 |   554268066 |  1388271002 |   292048539 |  2216220240 |   537484132 |  2024879993 |   803889159 |  1349717564 |  2593268136 |  1414392546
  Cycles                             |  1596525730 |  1596529800 |  1596529811 |  1596530205 |  1596529800 |  1596529800 |  1596529898 |  1596529800 |  1596529800 |  1596529800 |  1596530163 |  1596530166 |  1596530434 |  1596529808 |  1596529800 |  1596530483
  IPC                                |        0.16 |        0.82 |        1.39 |        1.31 |        1.00 |        0.58 |        0.35 |        0.87 |        0.18 |        1.39 |        0.34 |        1.27 |        0.50 |        0.85 |        1.62 |        0.89
  Time (ns)                          |   532175243 |   532176600 |   532176604 |   532176735 |   532176600 |   532176600 |   532176633 |   532176600 |   532176600 |   532176600 |   532176721 |   532176722 |   532176811 |   532176603 |   532176600 |   532176828
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    69716557 |   196826368 |    96252428 |    91298642 |    56600841 |    30061118 |   212271510 |    48708512 |    97683878 |    33207437 |   162819956 |    18296983 |    26549114 |   172761604 |   213346693
  num incorrect                      |     4720676 |    49629573 |    32834090 |      800089 |    15465033 |    34059409 |      703168 |    54453562 |     4491711 |     5543908 |     1095274 |    27360045 |      325264 |     3969669 |    29664883 |    23916037
  misprediction rate                 |      12.07% |      41.58% |      14.30% |       0.82% |      14.49% |      37.57% |       2.29% |      20.42% |       8.44% |       5.37% |       3.19% |      14.39% |       1.75% |      13.01% |      14.65% |      10.08%
  mpki                               |       18.88 |       38.10 |       14.75 |        0.38 |        9.68 |       36.57 |        1.27 |       39.22 |       15.38 |        2.50 |        2.04 |       13.51 |        0.40 |        2.94 |       11.44 |       16.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   105799255 |   252664864 |   159911800 |   180146126 |   111110928 |    55879884 |   180656138 |    34091774 |   211232757 |    51081697 |   296618266 |    71945116 |   128909384 |   314594264 |   226328143
    num misses                       |          84 |          52 |         829 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   383578872 |   931278774 |  1202776956 |   749993031 |   428346108 |   191842744 |   467184437 |   103652221 |   674457818 |   177627455 |   970790276 |   314290772 |   682098468 |  1093311029 |   568705290
    num misses                       |     4544091 |       22685 |      493065 |      161824 |      486853 |     2932544 |      294694 |     2065239 |     1889848 |      215756 |     1481709 |     5417535 |      161915 |     1580018 |     7760693 |     3091662
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.82% |       0.03% |       0.83% |       0.56% |       0.05% |       0.23% |       0.71% |       0.54%
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.53 |        1.49 |        6.47 |        0.10 |        2.76 |        2.68 |        0.20 |        1.17 |        2.99 |        2.19
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4544175 |       22737 |      493894 |      161867 |      486909 |     2932554 |      294741 |     2065258 |     1889890 |      215764 |     1481731 |     5417600 |      161919 |     1580096 |     7760711 |     3099960
    num misses                       |     1361748 |       20341 |       15767 |       47004 |       76372 |     2328997 |       94902 |      432570 |      503906 |        5500 |      139276 |       34613 |       86118 |       21708 |       59174 |      444789
    miss rate                        |      29.97% |      89.46% |       3.19% |      29.04% |      15.69% |      79.42% |      32.20% |      20.95% |      26.66% |       2.55% |       9.40% |       0.64% |      53.19% |       1.37% |       0.76% |      14.35%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.73 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.31
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   105799255 |   252664864 |   159911800 |   180146126 |   111110928 |    55879884 |   180656138 |    34091774 |   211232757 |    51081697 |   296618266 |    71945116 |   128909384 |   314594264 |   226328143
    num cache misses                 |      655690 |       26003 |     3128439 |      107689 |      363344 |       40513 |       32012 |      679791 |       24799 |       18101 |      148498 |     8771875 |       43729 |       61371 |     2625068 |     3789301
    miss rate                        |       1.50% |       0.02% |       1.24% |       0.07% |       0.20% |       0.04% |       0.06% |       0.38% |       0.07% |       0.01% |       0.29% |       2.96% |       0.06% |       0.05% |       0.83% |       1.67%
    mpki                             |        2.62 |        0.02 |        1.41 |        0.05 |        0.23 |        0.04 |        0.06 |        0.49 |        0.08 |        0.01 |        0.28 |        4.33 |        0.05 |        0.05 |        1.01 |        2.68
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   383578872 |   931278774 |  1202776956 |   749993031 |   428346108 |   191842744 |   467184437 |   103652221 |   674457818 |   177627455 |   970790276 |   314290772 |   682098468 |  1093311029 |   568705290
    num cache misses                 |     6512712 |     1401678 |     8503264 |    10954776 |     4507349 |     6605893 |     6885265 |     1784515 |    12189661 |    17895576 |    10446610 |    32010989 |     7897588 |    10698814 |     5040224 |     4953380
    miss rate                        |       5.59% |       0.37% |       0.91% |       0.91% |       0.60% |       1.54% |       3.59% |       0.38% |      11.76% |       2.65% |       5.88% |       3.30% |       2.51% |       1.57% |       0.46% |       0.87%
    mpki                             |       26.05 |        1.08 |        3.82 |        5.24 |        2.82 |        7.09 |       12.42 |        1.29 |       41.74 |        8.07 |       19.44 |       15.81 |        9.82 |        7.93 |        1.94 |        3.50
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8332171 |     1471716 |    11649494 |    11069244 |     4876522 |     7145449 |     7878686 |     2848268 |    13086166 |    17986959 |    11343686 |    40799996 |     7948441 |    10916131 |     7708550 |     8903810
    num cache misses                 |     5798656 |     1358916 |     1858355 |     6715903 |     2746137 |     5560811 |     5290321 |      773148 |     9948884 |      476871 |     3164284 |      486647 |     5482950 |     2434193 |      312700 |     2707558
    miss rate                        |      69.59% |      92.34% |      15.95% |      60.67% |      56.31% |      77.82% |      67.15% |      27.14% |      76.03% |       2.65% |      27.89% |       1.19% |      68.98% |      22.30% |       4.06% |      30.41%
    mpki                             |       23.19 |        1.04 |        0.83 |        3.21 |        1.72 |        5.97 |        9.54 |        0.56 |       34.07 |        0.22 |        5.89 |        0.24 |        6.82 |        1.80 |        0.12 |        1.91
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6965330 |     1403981 |     1877822 |     6722762 |     2754240 |     6191918 |     6284199 |     1164908 |    10821388 |      552402 |     3917841 |      507298 |     5492622 |     2591057 |      356897 |     2869928
    num cache misses                 |     3996767 |     1355239 |      334698 |     2524244 |     2055297 |     1561279 |     5004162 |      603858 |     5311155 |      445893 |     2843314 |      381011 |     5428083 |      962328 |      296410 |     1471480
    miss rate                        |      57.38% |      96.53% |      17.82% |      37.55% |      74.62% |      25.21% |      79.63% |      51.84% |      49.08% |      80.72% |      72.57% |      75.11% |      98.82% |      37.14% |      83.05% |      51.27%
    mpki                             |       15.99 |        1.04 |        0.15 |        1.21 |        1.29 |        1.68 |        9.03 |        0.43 |       18.19 |        0.20 |        5.29 |        0.19 |        6.75 |        0.71 |        0.11 |        1.04
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    49928310 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      255.75 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      145.74 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
