                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  459112316 |  860879275 |  721115982 |  249999984
  Cycles                             |  489788100 |  489788354 |  489788107 |  489786282
  IPC                                |       0.94 |       1.76 |       1.47 |       0.51
  Time (ns)                          |  163262700 |  163262785 |  163262702 |  163262094
Branch predictor stats               |            |            |            |           
  num correct                        |   69239094 |   39634870 |   41365553 |   15199251
  num incorrect                      |    7766434 |     327755 |    6982968 |    9146162
  misprediction rate                 |     10.09% |      0.82% |     14.44% |     37.57%
  mpki                               |      16.92 |       0.38 |       9.68 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   73486959 |   65853723 |   81174944 |   29844534
    num misses                       |       2929 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  184914900 |  495383752 |  338160463 |  114926447
    num misses                       |    1053216 |      66177 |     218909 |     791199
    miss rate                        |      0.57% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.29 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |    1056145 |      66220 |     218965 |     791209
    num misses                       |     154005 |      20293 |      34435 |     629350
    miss rate                        |     14.58% |     30.64% |     15.73% |     79.54%
    mpki                             |       0.34 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   73486959 |   65853723 |   81174944 |   29844534
    num cache misses                 |    1515072 |      58551 |     238677 |      16768
    miss rate                        |      2.06% |      0.09% |      0.29% |      0.06%
    mpki                             |       3.30 |       0.07 |       0.33 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  184914900 |  495383752 |  338160463 |  114926447
    num cache misses                 |    1864486 |    4664983 |    2087623 |    1792563
    miss rate                        |      1.01% |      0.94% |      0.62% |      1.56%
    mpki                             |       4.06 |       5.42 |       2.89 |       7.17
  Cache L2                           |            |            |            |           
    num cache accesses               |    3487484 |    4726701 |    2329228 |    2096913
    num cache misses                 |    1947316 |    3270641 |    1661194 |    1684573
    miss rate                        |     55.84% |     69.20% |     71.32% |     80.34%
    mpki                             |       4.24 |       3.80 |       2.30 |       6.74
  Cache L3                           |            |            |            |           
    num cache accesses               |    2055848 |    3273889 |    1664405 |    1994669
    num cache misses                 |     916971 |    1027977 |     620523 |    1071375
    miss rate                        |     44.60% |     31.40% |     37.28% |     53.71%
    mpki                             |       2.00 |       1.19 |       0.86 |       4.29
DRAM summary                         |            |            |            |           
  num dram accesses                  |    5553179 |          0 |          0 |          0
  average dram access latency (ns)   |     114.43 |        inf |        inf |        inf
  average dram queueing delay        |       4.42 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     34.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
