                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  551570400 |  680462510 |  249999909 |  253029269
  Cycles                             |  616611326 |  616611348 |  616608176 |  616611319
  IPC                                |       0.89 |       1.10 |       0.41 |       0.41
  Time (ns)                          |  205537109 |  205537116 |  205536059 |  205537106
Branch predictor stats               |            |            |            |           
  num correct                        |   28659397 |   87615922 |    2271023 |   38133943
  num incorrect                      |   21342269 |    9306217 |      15217 |    4306157
  misprediction rate                 |     42.68% |      9.60% |      0.67% |     10.15%
  mpki                               |      38.69 |      13.68 |       0.06 |      17.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44240426 |  103837758 |   22095385 |   40531804
    num misses                       |         52 |        517 |          3 |       1614
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |           
    num accesses                     |  161575853 |  271492260 |   68115827 |  102079096
    num misses                       |       9158 |      84556 |     121838 |     584425
    miss rate                        |      0.01% |      0.03% |      0.18% |      0.57%
    mpki                             |       0.02 |       0.12 |       0.49 |       2.31
  L2 TLB                             |            |            |            |           
    num accesses                     |       9210 |      85073 |     121841 |     586039
    num misses                       |       8269 |       2673 |     121749 |      84152
    miss rate                        |     89.78% |      3.14% |     99.92% |     14.36%
    mpki                             |       0.01 |       0.00 |       0.49 |       0.33
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44240426 |  103837758 |   22095385 |   40531804
    num cache misses                 |      50616 |    2376792 |      71002 |    1003267
    miss rate                        |      0.11% |      2.29% |      0.32% |      2.48%
    mpki                             |       0.09 |       3.49 |       0.28 |       3.97
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  161575853 |  271492260 |   68115827 |  102079096
    num cache misses                 |     613891 |    2926779 |   12858747 |    1131871
    miss rate                        |      0.38% |      1.08% |     18.88% |      1.11%
    mpki                             |       1.11 |       4.30 |      51.44 |       4.47
  Cache L2                           |            |            |            |           
    num cache accesses               |     722302 |    5370733 |   12929790 |    2301869
    num cache misses                 |     660398 |     824401 |    7869110 |    1527647
    miss rate                        |     91.43% |     15.35% |     60.86% |     66.37%
    mpki                             |       1.20 |       1.21 |      31.48 |       6.04
  Cache L3                           |            |            |            |           
    num cache accesses               |     718956 |     892383 |    7869151 |    1695740
    num cache misses                 |     660396 |     824008 |    7789542 |    1520947
    miss rate                        |     91.85% |     92.34% |     98.99% |     89.69%
    mpki                             |       1.20 |       1.21 |      31.16 |       6.01
DRAM summary                         |            |            |            |           
  num dram accesses                  |   17575846 |          0 |          0 |          0
  average dram access latency (ns)   |     149.88 |        inf |        inf |        inf
  average dram queueing delay        |      39.87 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     85.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
