                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  374110648 |  442252783 |  249999979 |  336384176
  Cycles                             |  284774108 |  284774101 |  284771905 |  284774113
  IPC                                |       1.31 |       1.55 |       0.88 |       1.18
  Time (ns)                          |   94924703 |   94924700 |   94923968 |   94924704
Branch predictor stats               |            |            |            |           
  num correct                        |   15610927 |   55649272 |   38222132 |   30436910
  num incorrect                      |     892468 |    6158451 |    9793313 |    5166762
  misprediction rate                 |      5.41% |      9.96% |     20.40% |     14.51%
  mpki                               |       2.39 |      13.93 |      39.17 |      15.36
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   36421868 |   68297969 |   32523298 |   38325944
    num misses                       |          8 |        358 |         19 |        202
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  117272783 |  178971288 |   84159510 |  140710425
    num misses                       |      27128 |      54634 |     372578 |      71000
    miss rate                        |      0.02% |      0.03% |      0.44% |      0.05%
    mpki                             |       0.07 |       0.12 |       1.49 |       0.21
  L2 TLB                             |            |            |            |           
    num accesses                     |      27136 |      54992 |     372597 |      71202
    num misses                       |        986 |       1799 |      78123 |       2386
    miss rate                        |      3.63% |      3.27% |     20.97% |      3.35%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   36421868 |   68297969 |   32523298 |   38325944
    num cache misses                 |       8553 |    1457003 |     169485 |     504041
    miss rate                        |      0.02% |      2.13% |      0.52% |      1.32%
    mpki                             |       0.02 |       3.29 |       0.68 |       1.50
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  117272783 |  178971288 |   84159510 |  140710425
    num cache misses                 |    3257756 |    1466211 |     368697 |    1109755
    miss rate                        |      2.78% |      0.82% |      0.44% |      0.79%
    mpki                             |       8.71 |       3.32 |       1.47 |       3.30
  Cache L2                           |            |            |            |           
    num cache accesses               |    3298903 |    2945066 |     618792 |    1635119
    num cache misses                 |     224759 |     246262 |     241942 |     427378
    miss rate                        |      6.81% |      8.36% |     39.10% |     26.14%
    mpki                             |       0.60 |       0.56 |       0.97 |       1.27
  Cache L3                           |            |            |            |           
    num cache accesses               |     258555 |     268576 |     324574 |     453027
    num cache misses                 |     221069 |     238749 |     225174 |     352242
    miss rate                        |     85.50% |     88.89% |     69.38% |     77.75%
    mpki                             |       0.59 |       0.54 |       0.90 |       1.05
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1410895 |          0 |          0 |          0
  average dram access latency (ns)   |     112.79 |        inf |        inf |        inf
  average dram queueing delay        |       2.78 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     14.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
