                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  249999984 |  437161526 |  655929939 |  853279491 |  516721184 |  345066205 |  793371208 |  314096222
  Cycles                             |  523227224 |  523230317 |  523230315 |  523230299 |  523230304 |  523230312 |  523230300 |  523230591
  IPC                                |       0.48 |       0.84 |       1.25 |       1.63 |       0.99 |       0.66 |       1.52 |       0.60
  Time (ns)                          |  174409075 |  174410106 |  174410105 |  174410100 |  174410102 |  174410104 |  174410100 |  174410197
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15199251 |   66999086 |   52831705 |   48921821 |   27773607 |   51874140 |   52578237 |   17234683
  num incorrect                      |    9146162 |   17092896 |    8847488 |    8310075 |   19648688 |   11598567 |    9069471 |     403031
  misprediction rate                 |     37.57% |     20.33% |     14.34% |     14.52% |     41.43% |     18.27% |     14.71% |      2.29%
  mpki                               |      36.58 |      39.10 |      13.49 |       9.74 |      38.03 |      33.61 |      11.43 |       1.28
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   29844534 |   56867194 |   96163129 |   96528167 |   42047032 |   48083806 |   96162233 |   32172935
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  114926447 |  146995830 |  314508688 |  400216251 |  152293097 |  134464024 |  334197684 |  109147552
    num misses                       |     791207 |     646680 |    1767166 |     259168 |       9050 |     714948 |    2354570 |     163179
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.01% |      0.53% |      0.70% |      0.15%
    mpki                             |       3.16 |       1.48 |       2.69 |       0.30 |       0.02 |       2.07 |       2.97 |       0.52
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     791217 |     646699 |    1767231 |     259224 |       9102 |     715088 |    2354588 |     163226
    num misses                       |     629350 |     135402 |      10876 |      40648 |       8214 |      58243 |      18234 |      55169
    miss rate                        |     79.54% |     20.94% |      0.62% |     15.68% |     90.24% |      8.14% |      0.77% |     33.80%
    mpki                             |       2.52 |       0.31 |       0.02 |       0.05 |       0.02 |       0.17 |       0.02 |       0.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   29844534 |   56867194 |   96163129 |   96528167 |   42047032 |   48083806 |   96162233 |   32172935
    num cache misses                 |       9661 |     314238 |    2899155 |     143387 |      25203 |    2873861 |     868141 |      12436
    miss rate                        |      0.03% |      0.55% |      3.01% |      0.15% |      0.06% |      5.98% |      0.90% |      0.04%
    mpki                             |       0.04 |       0.72 |       4.42 |       0.17 |       0.05 |       8.33 |       1.09 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  114926447 |  146995830 |  314508688 |  400216251 |  152293097 |  134464024 |  334197684 |  109147552
    num cache misses                 |    1786187 |     650412 |   10416203 |    2400717 |     564335 |    2486196 |    1677941 |    3951175
    miss rate                        |      1.55% |      0.44% |      3.31% |      0.60% |      0.37% |      1.85% |      0.50% |      3.62%
    mpki                             |       7.14 |       1.49 |      15.88 |       2.81 |       1.09 |       7.20 |       2.11 |      12.58
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2071941 |    1111673 |   13328695 |    2547557 |     611741 |    5504761 |    2592043 |    4507815
    num cache misses                 |    1257968 |     452405 |     319369 |    1058363 |     571778 |     905119 |     348785 |    3093339
    miss rate                        |     60.71% |     40.70% |      2.40% |     41.54% |     93.47% |     16.44% |     13.46% |     68.62%
    mpki                             |       5.03 |       1.03 |       0.49 |       1.24 |       1.11 |       2.62 |       0.44 |       9.85
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1577120 |     602968 |     335178 |    1067696 |     594233 |    1051361 |     396069 |    3665137
    num cache misses                 |    1131816 |     450478 |     317355 |     302063 |     571281 |     830583 |     346775 |    3008569
    miss rate                        |     71.76% |     74.71% |     94.68% |     28.29% |     96.14% |     79.00% |     87.55% |     82.09%
    mpki                             |       4.53 |       1.03 |       0.48 |       0.35 |       1.11 |       2.41 |       0.44 |       9.58
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    9855821 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     125.16 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      15.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     56.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
