                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5173154147 |  3133943791 |  3185104953 |  4686310367 |  1016356743 |  2330191421 |  5067251199 |   249999989
  Cycles                             |  4232194574 |  4232194516 |  4232194748 |  4232194863 |  4232194687 |  4232194500 |  4232194463 |  4232190885
  IPC                                |        1.22 |        0.74 |        0.75 |        1.11 |        0.24 |        0.55 |        1.20 |        0.06
  Time (ns)                          |  1410731525 |  1410731506 |  1410731583 |  1410731621 |  1410731563 |  1410731500 |  1410731488 |  1410730295
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   457923770 |   339765342 |   409607422 |   267409770 |   172443620 |   141640441 |   233349627 |    43244780
  num incorrect                      |    76401298 |    51801813 |    95837053 |    45259210 |    15815364 |    85231880 |     1941264 |    11689069
  misprediction rate                 |      14.30% |      13.23% |      18.96% |      14.48% |       8.40% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.77 |       16.53 |       30.09 |        9.66 |       15.56 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   587140511 |   368852018 |   446719482 |   526479169 |   117845096 |   278117869 |   387668781 |    23761816
    num misses                       |        1786 |          10 |         237 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2163747181 |  1407905816 |  1246115321 |  2201202969 |   351812778 |  1071550715 |  2915859216 |    88558906
    num misses                       |     1145173 |    14256189 |     2201709 |     1419368 |     5927451 |     7358815 |      393002 |    21160385
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.68% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.55 |        0.69 |        0.30 |        5.83 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1146959 |    14256199 |     2201946 |     1419424 |     5927493 |     7358825 |      393045 |    21160388
    num misses                       |       36135 |     1268798 |      353193 |      223829 |     1614275 |     5850737 |      113192 |    10898497
    miss rate                        |       3.15% |       8.90% |      16.04% |      15.77% |      27.23% |      79.51% |      28.80% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.59 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   587140511 |   368852018 |   446719482 |   526479169 |   117845096 |   278117869 |   387668781 |    23761816
    num cache misses                 |     7221743 |       37354 |    12953632 |      801874 |       46644 |       38601 |      149816 |       27528
    miss rate                        |       1.23% |       0.01% |       2.90% |       0.15% |       0.04% |       0.01% |       0.04% |       0.12%
    mpki                             |        1.40 |        0.01 |        4.07 |        0.17 |        0.05 |        0.02 |        0.03 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2163747181 |  1407905816 |  1246115321 |  2201202969 |   351812778 |  1071550715 |  2915859216 |    88558906
    num cache misses                 |    19846136 |    45087732 |    15334538 |    13202221 |    41133509 |    16583524 |    26328066 |    28770507
    miss rate                        |       0.92% |       3.20% |       1.23% |       0.60% |      11.69% |       1.55% |       0.90% |      32.49%
    mpki                             |        3.84 |       14.39 |        4.81 |        2.82 |       40.47 |        7.12 |        5.20 |      115.08
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27246647 |    45673576 |    29384160 |    14041447 |    44870241 |    18430340 |    26550380 |    32539196
    num cache misses                 |     3046418 |    13467898 |     4635142 |     7039909 |    27689158 |     8403832 |    13499799 |    18817220
    miss rate                        |      11.18% |      29.49% |      15.77% |      50.14% |      61.71% |      45.60% |      50.85% |      57.83%
    mpki                             |        0.59 |        4.30 |        1.46 |        1.50 |       27.24 |        3.61 |        2.66 |       75.27
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3262098 |    14320648 |     5776593 |     7178857 |    31510081 |    10800163 |    13604377 |    22656965
    num cache misses                 |     3018745 |    10110442 |     4517643 |     6954129 |    21263328 |     6037988 |    11942395 |    17370231
    miss rate                        |      92.54% |      70.60% |      78.21% |      96.87% |      67.48% |      55.91% |      87.78% |      76.67%
    mpki                             |        0.58 |        3.23 |        1.42 |        1.48 |       20.92 |        2.59 |        2.36 |       69.48
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   119366734 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      175.21 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       65.20 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
