                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  293332961 |  371881814 |  564128586 |  656085316 |  397014904 |  285838838 |  695351287 |  249999909
  Cycles                             |  383615874 |  383615592 |  383615592 |  383615636 |  383615600 |  383615592 |  383615592 |  383614328
  IPC                                |       0.76 |       0.97 |       1.47 |       1.71 |       1.03 |       0.75 |       1.81 |       0.65
  Time (ns)                          |  127871958 |  127871864 |  127871864 |  127871879 |  127871867 |  127871864 |  127871864 |  127871443
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17817307 |   56811503 |   45417894 |   37918302 |   17379408 |   43290178 |   46568712 |   13325983
  num incorrect                      |   10721861 |   14659488 |    7641024 |    6429367 |   16592346 |    9441734 |    7895300 |     311809
  misprediction rate                 |     37.57% |     20.51% |     14.40% |     14.50% |     48.84% |     17.91% |     14.50% |      2.29%
  mpki                               |      36.55 |      39.42 |      13.54 |       9.80 |      41.79 |      33.03 |      11.35 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   34984040 |   48423711 |   82703657 |   74139420 |   29720822 |   39650960 |   84284690 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  135031160 |  125054407 |  270612902 |  306996258 |  113066648 |  111184639 |  292689615 |   86640595
    num misses                       |     922909 |     551536 |    1511840 |     196499 |       4854 |     598368 |    2013118 |     133028
    miss rate                        |      0.68% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.48 |       2.68 |       0.30 |       0.01 |       2.09 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     922919 |     551555 |    1511905 |     196555 |       4906 |     598508 |    2013136 |     133075
    num misses                       |     733058 |     115472 |       9750 |      31056 |       4288 |      53841 |      15299 |      40810
    miss rate                        |     79.43% |     20.94% |      0.64% |     15.80% |     87.40% |      9.00% |      0.76% |     30.67%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   34984040 |   48423711 |   82703657 |   74139420 |   29720822 |   39650960 |   84284690 |   24892730
    num cache misses                 |      20585 |     242565 |    2705202 |     210883 |       4780 |    2331382 |     699147 |      24405
    miss rate                        |      0.06% |      0.50% |      3.27% |      0.28% |      0.02% |      5.88% |      0.83% |      0.10%
    mpki                             |       0.07 |       0.65 |       4.80 |       0.32 |       0.01 |       8.16 |       1.01 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  135031160 |  125054407 |  270612902 |  306996258 |  113066648 |  111184639 |  292689615 |   86640595
    num cache misses                 |    2107761 |     510615 |    9206491 |    1876463 |     282964 |    2399583 |    1396971 |    3046396
    miss rate                        |      1.56% |      0.41% |      3.40% |      0.61% |      0.25% |      2.16% |      0.48% |      3.52%
    mpki                             |       7.19 |       1.37 |      16.32 |       2.86 |       0.71 |       8.39 |       2.01 |      12.19
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2291411 |     853018 |   11912898 |    2087864 |     293039 |    4832374 |    2100022 |    3498195
    num cache misses                 |    1985373 |     338096 |    1807430 |    1464311 |     271361 |    2313570 |     183100 |    2467493
    miss rate                        |     86.64% |     39.64% |     15.17% |     70.13% |     92.60% |     47.88% |      8.72% |     70.54%
    mpki                             |       6.77 |       0.91 |       3.20 |       2.23 |       0.68 |       8.09 |       0.26 |       9.87
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2169192 |     439659 |    1808806 |    1464888 |     276857 |    2415078 |     187061 |    2901021
    num cache misses                 |     487530 |     142107 |      28463 |     150401 |     268553 |     568286 |      22534 |    2146258
    miss rate                        |     22.48% |     32.32% |      1.57% |     10.27% |     97.00% |     23.53% |     12.05% |     73.98%
    mpki                             |       1.66 |       0.38 |       0.05 |       0.23 |       0.68 |       1.99 |       0.03 |       8.59
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5589138 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     118.08 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       8.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     43.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
