                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  369981702 |  451036038 |  249999923 |  389610621
  Cycles                             |  245931929 |  245931901 |  245930187 |  245931887
  IPC                                |       1.50 |       1.83 |       1.02 |       1.58
  Time (ns)                          |   81977310 |   81977300 |   81976729 |   81977296
Branch predictor stats               |            |            |            |           
  num correct                        |   29805520 |   30233071 |   13678195 |   16449392
  num incorrect                      |    4983943 |    5110679 |    9414386 |     936277
  misprediction rate                 |     14.33% |     14.46% |     40.77% |      5.39%
  mpki                               |      13.47 |      11.33 |      37.66 |       2.40
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   54234083 |   54644785 |   20500819 |   37788819
    num misses                       |         65 |         18 |         52 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  177372046 |  189696704 |   73920987 |  121386592
    num misses                       |     996815 |    1282606 |       4511 |      33020
    miss rate                        |      0.56% |      0.68% |      0.01% |      0.03%
    mpki                             |       2.69 |       2.84 |       0.02 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     996880 |    1282624 |       4563 |      33028
    num misses                       |       6192 |       9738 |       4160 |       1055
    miss rate                        |      0.62% |      0.76% |     91.17% |      3.19%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   54234083 |   54644785 |   20500819 |   37788819
    num cache misses                 |    1592486 |     420707 |      12784 |       3207
    miss rate                        |      2.94% |      0.77% |      0.06% |      0.01%
    mpki                             |       4.30 |       0.93 |       0.05 |       0.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  177372046 |  189696704 |   73920987 |  121386592
    num cache misses                 |    5883387 |     881646 |     286806 |    3280431
    miss rate                        |      3.32% |      0.46% |      0.39% |      2.70%
    mpki                             |      15.90 |       1.95 |       1.15 |       8.42
  Cache L2                           |            |            |            |           
    num cache accesses               |    7476143 |    1303417 |     303218 |    3295112
    num cache misses                 |       9769 |       5910 |     289954 |      66497
    miss rate                        |      0.13% |      0.45% |     95.63% |      2.02%
    mpki                             |       0.03 |       0.01 |       1.16 |       0.17
  Cache L3                           |            |            |            |           
    num cache accesses               |      10097 |       6992 |     293661 |      78002
    num cache misses                 |       9320 |       5819 |     289035 |      56505
    miss rate                        |     92.30% |     83.22% |     98.42% |     72.44%
    mpki                             |       0.03 |       0.01 |       1.16 |       0.15
DRAM summary                         |            |            |            |           
  num dram accesses                  |     585202 |          0 |          0 |          0
  average dram access latency (ns)   |     111.71 |        inf |        inf |        inf
  average dram queueing delay        |       1.70 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      7.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
