                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2029783367 |  11658953697 |   7723708149 |   3221443247 |   4700866730 |    249999989 |  19101713618 |   7099921722 |    859670715 |   1304122134 |   7852959218 |    872720399 |   3463352956 |   1281867170 |   4252061967 |   2138560926
  Cycles                             |  10503008473 |  10503008008 |  10503008065 |  10503008152 |  10503008127 |  10502993036 |  10503007957 |  10503008104 |  10503008441 |  10503008582 |  10503008100 |  10503008111 |  10503008538 |  10503008224 |  10503008066 |  10503008293
  IPC                                |         0.19 |         1.11 |         0.74 |         0.31 |         0.45 |         0.02 |         1.82 |         0.68 |         0.08 |         0.12 |         0.75 |         0.08 |         0.33 |         0.12 |         0.40 |         0.20
  Time (ns)                          |   3501002825 |   3501002670 |   3501002689 |   3501002718 |   3501002709 |   3500997679 |   3501002653 |   3501002702 |   3501002814 |   3501002861 |   3501002700 |   3501002704 |   3501002846 |   3501002742 |   3501002689 |   3501002765
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     68592745 |    536896776 |   1180966367 |     74181838 |    285775134 |     43244780 |   3525230308 |    132604028 |    140214989 |    103360169 |    851337480 |    119972425 |    527066327 |     25116242 |      5547275 |    132154648
  num incorrect                      |     32070759 |      4466444 |    302563599 |      1322911 |    171964460 |     11689069 |    240486549 |     20164691 |      8949456 |      8443715 |    129804670 |     16484233 |    113357081 |     34732170 |        94008 |      4590054
  misprediction rate                 |       31.86% |        0.83% |       20.39% |        1.75% |       37.57% |       21.28% |        6.39% |       13.20% |        6.00% |        7.55% |       13.23% |       12.08% |       17.70% |       58.03% |        1.67% |        3.36%
  mpki                               |        15.80 |         0.38 |        39.17 |         0.41 |        36.58 |        46.76 |        12.59 |         2.84 |        10.41 |         6.47 |        16.53 |        18.89 |        32.73 |        27.09 |         0.02 |         2.15
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    158885187 |    891958990 |   1004768916 |    288016958 |    561102307 |     23761816 |   3132200027 |    675984530 |    143306014 |    109571536 |    924857501 |    152903938 |    477961545 |    142094000 |    487033341 |    203214040
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          170 |            4 |           42 |           10 |          105 |          622 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
