                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  446896095 |  249999984 |  331985468 |  691482622
  Cycles                             |  642015707 |  642012987 |  642015731 |  642015605
  IPC                                |       0.70 |       0.39 |       0.52 |       1.08
  Time (ns)                          |  214005236 |  214004329 |  214005244 |  214005202
Branch predictor stats               |            |            |            |           
  num correct                        |   67526991 |   15199251 |   42517698 |   31834378
  num incorrect                      |    7520719 |    9146162 |   10112517 |     263265
  misprediction rate                 |     10.02% |     37.57% |     19.21% |      0.82%
  mpki                               |      16.83 |      36.58 |      30.46 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   71451048 |   29844534 |   46429981 |   52895006
    num misses                       |       2749 |         10 |        113 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  179173502 |  114926447 |  130271946 |  397907205
    num misses                       |     944733 |     791202 |     208929 |      53254
    miss rate                        |      0.53% |      0.69% |      0.16% |      0.01%
    mpki                             |       2.11 |       3.16 |       0.63 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     947482 |     791212 |     209042 |      53297
    num misses                       |     138626 |     629351 |      35939 |      16194
    miss rate                        |     14.63% |     79.54% |     17.19% |     30.38%
    mpki                             |       0.31 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   71451048 |   29844534 |   46429981 |   52895006
    num cache misses                 |    1364493 |      17469 |    1593457 |      39266
    miss rate                        |      1.91% |      0.06% |      3.43% |      0.07%
    mpki                             |       3.05 |       0.07 |       4.80 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  179173502 |  114926447 |  130271946 |  397907205
    num cache misses                 |    1645155 |    1801290 |    1656530 |    3745836
    miss rate                        |      0.92% |      1.57% |      1.27% |      0.94%
    mpki                             |       3.68 |       7.21 |       4.99 |       5.42
  Cache L2                           |            |            |            |           
    num cache accesses               |    3179969 |    2179495 |    3458988 |    3827581
    num cache misses                 |    1583614 |    1689826 |    1612719 |    2647183
    miss rate                        |     49.80% |     77.53% |     46.62% |     69.16%
    mpki                             |       3.54 |       6.76 |       4.86 |       3.83
  Cache L3                           |            |            |            |           
    num cache accesses               |    1755525 |    2060403 |    1826028 |    2691974
    num cache misses                 |    1527590 |    1673845 |    1593220 |    2626474
    miss rate                        |     87.02% |     81.24% |     87.25% |     97.57%
    mpki                             |       3.42 |       6.70 |       4.80 |       3.80
DRAM summary                         |            |            |            |           
  num dram accesses                  |   10787870 |          0 |          0 |          0
  average dram access latency (ns)   |     116.76 |        inf |        inf |        inf
  average dram queueing delay        |       6.75 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     50.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
