                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  5993973051 |  1672220489 |   249999989 |  2182480458 |   876139980 |  5666061084 |  4975959207 |  10777089545
  Cycles                             |  6936272188 |  6936272071 |  6936268427 |  6936272422 |  6936272514 |  6936271837 |  6936271849 |   6936271868
  IPC                                |        0.86 |        0.24 |        0.04 |        0.31 |        0.13 |        0.82 |        0.72 |         1.55
  Time (ns)                          |  2312090730 |  2312090691 |  2312089476 |  2312090808 |  2312090838 |  2312090613 |  2312090617 |   2312090623
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   341468592 |    15167075 |    43244780 |   116420496 |   120427606 |   260917834 |   750498872 |    717773952
  num incorrect                      |    57773816 |      101566 |    11689069 |     2723756 |    16551048 |     2169603 |    84319650 |    123261753
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.82% |      10.10% |       14.66%
  mpki                               |        9.64 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.95 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   672940069 |   147792182 |    23761816 |   217683439 |   153506606 |   433474971 |   796694895 |   1307710645
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       29062 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2816957823 |   455295987 |    88558906 |   759772887 |   408275333 |  3260439168 |  2003976946 |   4544454803
    num misses                       |     1816186 |      812988 |    21159962 |     1161876 |    15896573 |      438877 |    11185772 |     32309345
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.56% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.53 |       18.14 |        0.08 |        2.25 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1816242 |      812991 |    21159965 |     1161923 |    15896678 |      438920 |    11214834 |     32309363
    num misses                       |      286594 |      812376 |    10898679 |      359494 |     4762363 |      126560 |     1593953 |       247208
    miss rate                        |      15.78% |      99.92% |      51.51% |      30.94% |      29.96% |      28.83% |      14.21% |        0.77%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   672940069 |   147792182 |    23761816 |   217683439 |   153506606 |   433474971 |   796694895 |   1307710645
    num cache misses                 |     1058787 |      108539 |       28568 |       46958 |     1625999 |      172046 |    13666681 |     11007904
    miss rate                        |       0.16% |       0.07% |       0.12% |       0.02% |       1.06% |       0.04% |       1.72% |        0.84%
    mpki                             |        0.18 |        0.06 |        0.11 |        0.02 |        1.86 |        0.03 |        2.75 |         1.02
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2816957823 |   455295987 |    88558906 |   759772887 |   408275333 |  3260439168 |  2003976946 |   4544454803
    num cache misses                 |    16909189 |    85759022 |    28788940 |    26687555 |    22669323 |    29502448 |    17948984 |     21164600
    miss rate                        |       0.60% |      18.84% |      32.51% |       3.51% |       5.55% |       0.90% |       0.90% |        0.47%
    mpki                             |        2.82 |       51.28 |      115.16 |       12.23 |       25.87 |        5.21 |        3.61 |         1.96
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    18019608 |    85867582 |    32637654 |    30743908 |    29191120 |    29782731 |    32450175 |     32395534
    num cache misses                 |     9344155 |    52097085 |    19254794 |    19501945 |    17355575 |    15657830 |     7288393 |      1588516
    miss rate                        |      51.86% |      60.67% |      59.00% |      63.43% |      59.45% |      52.57% |      22.46% |        4.90%
    mpki                             |        1.56 |       31.15 |       77.02 |        8.94 |       19.81 |        2.76 |        1.46 |         0.15
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |     9477002 |    52097106 |    23171940 |    23690603 |    22282925 |    15816866 |     8137834 |      1816755
    num cache misses                 |     9313572 |    51976505 |    18672236 |    19416007 |    16361870 |    15448755 |     7219357 |      1588501
    miss rate                        |      98.28% |      99.77% |      80.58% |      81.96% |      73.43% |      97.67% |      88.71% |       87.44%
    mpki                             |        1.55 |       31.08 |       74.69 |        8.90 |       18.67 |        2.73 |        1.45 |         0.15
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   218196825 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      268.03 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      158.02 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
