                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   614681313 |  2038848934 |   610103117 |   905047230 |  1803505547 |  2052310641 |   362650442 |  1186297392 |  1947268242 |  3659333194 |   567468536 |  3593023382 |   249999886 |  2132834628 |  1988425783 |  1442664511
  Cycles                             |  2837198767 |  2837199068 |  2837198777 |  2837198727 |  2837198376 |  2837198400 |  2837198401 |  2837198400 |  2837198755 |  2837198400 |  2837198400 |  2837198323 |  2837194712 |  2837198133 |  2837198400 |  2837198903
  IPC                                |        0.22 |        0.72 |        0.22 |        0.32 |        0.64 |        0.72 |        0.13 |        0.42 |        0.69 |        1.29 |        0.20 |        1.27 |        0.09 |        0.75 |        0.70 |        0.51
  Time (ns)                          |   945732923 |   945733023 |   945732926 |   945732909 |   945732792 |   945732800 |   945732801 |   945732800 |   945732919 |   945732800 |   945732800 |   945732775 |   945731571 |   945732711 |   945732800 |   945732968
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32945841 |   262763853 |    37491720 |    20395952 |   271682556 |    94502326 |     6975060 |     1545118 |   101723880 |   324103365 |    18092920 |   288977172 |    34399075 |   122510115 |    36509125 |   158245566
  num incorrect                      |      770874 |    61363269 |     1240649 |      362181 |    30636436 |      785249 |     9665511 |       26186 |    75308075 |    54102655 |     8585997 |    48545330 |     4720676 |    20716395 |     5493316 |    24052436
  misprediction rate                 |       2.29% |      18.93% |       3.20% |       1.74% |      10.13% |       0.82% |      58.08% |       1.67% |      42.54% |      14.31% |      32.18% |      14.38% |      12.07% |      14.46% |      13.08% |      13.19%
  mpki                               |        1.25 |       30.10 |        2.03 |        0.40 |       16.99 |        0.38 |       26.65 |        0.02 |       38.67 |       14.78 |       15.13 |       13.51 |       18.88 |        9.71 |        2.76 |       16.67
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61600498 |   285725490 |    58111133 |    81376791 |   288936536 |   157004037 |    40231636 |   135886438 |   155595550 |   415281341 |    44211720 |   526366799 |    43801034 |   240350224 |   189056525 |   169425825
    num misses                       |          47 |         186 |          22 |           4 |       11193 |          43 |          14 |           6 |          52 |        1292 |           3 |          65 |          84 |          56 |          87 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214687075 |   795641647 |   202517497 |   357452324 |   728341967 |  1180970881 |   134612729 |   887406063 |   569902941 |  1530634924 |   251714504 |  1722791424 |   116504258 |   999892482 |  1011851390 |   642661939
    num misses                       |      338185 |     1421510 |     1713846 |      183391 |     4192862 |      158401 |      966046 |    32032716 |       33146 |      809687 |      258289 |     9610346 |     4542269 |      646616 |     2238789 |     6683052
