                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   799906417 |   249999981 |   413287905 |  2664781805 |  1790898120 |   988744088 |  4597670932 |  4155834440
  Cycles                             |  3014634101 |  3014630990 |  3014633947 |  3014633400 |  3014633495 |  3014633757 |  3014634339 |  3014633715
  IPC                                |        0.27 |        0.08 |        0.14 |        0.88 |        0.59 |        0.33 |        1.53 |        1.38
  Time (ns)                          |  1004878034 |  1004876997 |  1004877982 |  1004877800 |  1004877832 |  1004877919 |  1004878113 |  1004877905
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7259799 |    58565837 |    68256568 |   407510442 |     2329583 |    61166063 |   211718422 |   334258520
  num incorrect                      |       48624 |     6500447 |     4333902 |   104397031 |       39480 |     2109556 |     1760573 |    56129393
  misprediction rate                 |       0.67% |       9.99% |       5.97% |      20.39% |       1.67% |       3.33% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.49 |       39.18 |        0.02 |        2.13 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    70696751 |    21135842 |    69239592 |   346730187 |   205150157 |    93952976 |   351738386 |   608833778
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   217854715 |    86633855 |   126212454 |   896950250 |  1339645846 |   328283105 |  2645649257 |  1992549893
    num misses                       |      389299 |     1331678 |      150143 |     3965696 |    48286600 |     2638513 |      356548 |    11124563
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.60% |       0.80% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.96 |        2.67 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      389302 |     1349119 |      150147 |     3965715 |    48286606 |     2638535 |      356591 |    11124628
    num misses                       |      389009 |     1140458 |      150147 |      830840 |    34473876 |      260667 |      102753 |       70533
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.95% |      71.39% |       9.88% |      28.82% |       0.63%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.25 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    70696751 |    21135842 |    69239592 |   346730187 |   205150157 |    93952976 |   351738386 |   608833778
    num cache misses                 |      113014 |      346356 |        2995 |     1182594 |      264006 |      155369 |      168155 |    17911576
    miss rate                        |       0.16% |       1.64% |       0.00% |       0.34% |       0.13% |       0.17% |       0.05% |       2.94%
    mpki                             |        0.14 |        1.39 |        0.01 |        0.44 |        0.15 |        0.16 |        0.04 |        4.31
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   217854715 |    86633855 |   126212454 |   896950250 |  1339645846 |   328283105 |  2645649257 |  1992549893
    num cache misses                 |    41071102 |     7410363 |     9607211 |     3346237 |    14753224 |    18809331 |    23842935 |    65528035
    miss rate                        |      18.85% |       8.55% |       7.61% |       0.37% |       1.10% |       5.73% |       0.90% |       3.29%
    mpki                             |       51.34 |       29.64 |       23.25 |        1.26 |        8.24 |       19.02 |        5.19 |       15.77
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    41185318 |     7775692 |    12915055 |     5253452 |    15034320 |    20538769 |    24025176 |    83452628
    num cache misses                 |    25016892 |     7340503 |     9610206 |     1191723 |    10074759 |     6155959 |    12864958 |      427270
    miss rate                        |      60.74% |      94.40% |      74.41% |      22.68% |      67.01% |      29.97% |      53.55% |       0.51%
    mpki                             |       31.27 |       29.36 |       23.25 |        0.45 |        5.63 |        6.23 |        2.80 |        0.10
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    25018094 |     7360386 |    12915055 |     1930027 |    10092134 |     7761963 |    12880861 |      442964
    num cache misses                 |    24911120 |     7105829 |     9606140 |     1072778 |     9929808 |     5911000 |     3593322 |      417328
    miss rate                        |      99.57% |      96.54% |      74.38% |      55.58% |      98.39% |      76.15% |      27.90% |      94.21%
    mpki                             |       31.14 |       28.42 |       23.24 |        0.40 |        5.54 |        5.98 |        0.78 |        0.10
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    94207317 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      244.30 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      134.29 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
