                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4308247761 |   918553176 |  4349868830 |   249999989 |  4506302451 |  3142777736 |   542585346 |  1226383973
  Cycles                             |  4725567604 |  4725567948 |  4725567609 |  4725563844 |  4725567601 |  4725567890 |  4725568854 |  4725567637
  IPC                                |        0.91 |        0.19 |        0.92 |        0.05 |        0.95 |        0.67 |        0.11 |        0.26
  Time (ns)                          |  1575189201 |  1575189316 |  1575189203 |  1575187948 |  1575189200 |  1575189297 |  1575189618 |  1575189212
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   233999812 |   126375088 |    81882209 |    43244780 |   580734058 |    71963953 |   127146701 |   207782328
  num incorrect                      |   162884603 |    17362961 |    12419251 |    11689069 |   135345787 |     1281949 |    14118411 |    19167696
  misprediction rate                 |      41.04% |      12.08% |      13.17% |      21.28% |      18.90% |       1.75% |       9.99% |       8.45%
  mpki                               |       37.81 |       18.90 |        2.86 |       46.76 |       30.03 |        0.41 |       26.02 |       15.63
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   352170177 |   160904329 |   414343985 |    23761816 |   631930656 |   281404037 |    45843923 |   142238734
    num misses                       |          52 |         108 |         126 |           3 |         293 |           4 |       37507 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1272168476 |   428028361 |  2206708641 |    88558906 |  1759433974 |  1236748311 |   187981794 |   425066867
    num misses                       |       76793 |    16688955 |     4953237 |    21160280 |     3172743 |      652127 |     2884026 |     7214920
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.70%
    mpki                             |        0.02 |       18.17 |        1.14 |       84.64 |        0.70 |        0.21 |        5.32 |        5.88
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       76845 |    16689063 |     4953363 |    21160283 |     3173036 |      652131 |     2921533 |     7214962
    num misses                       |       68629 |     4989218 |       68014 |    10898564 |      503848 |      344575 |     2471386 |     1958112
    miss rate                        |      89.31% |      29.90% |       1.37% |      51.50% |      15.88% |      52.84% |      84.59% |      27.14%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.55 |        1.60
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   352170177 |   160904329 |   414343985 |    23761816 |   631930656 |   281404037 |    45843923 |   142238734
    num cache misses                 |       71799 |     2449137 |      202900 |      113816 |    18422720 |      202888 |      794978 |      102380
    miss rate                        |       0.02% |       1.52% |       0.05% |       0.48% |       2.92% |       0.07% |       1.73% |       0.07%
    mpki                             |        0.02 |        2.67 |        0.05 |        0.46 |        4.09 |        0.06 |        1.47 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1272168476 |   428028361 |  2206708641 |    88558906 |  1759433974 |  1236748311 |   187981794 |   425066867
    num cache misses                 |     4690741 |    23981213 |    33982631 |    28793694 |    21746484 |    31848106 |    16127564 |    49496798
    miss rate                        |       0.37% |       5.60% |       1.54% |      32.51% |       1.24% |       2.58% |       8.58% |      11.64%
    mpki                             |        1.09 |       26.11 |        7.81 |      115.17 |        4.83 |       10.13 |       29.72 |       40.36
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4875078 |    31372555 |    34765922 |    32760872 |    41160548 |    32182352 |    16971068 |    53261401
    num cache misses                 |     4563804 |    21426890 |     8117701 |    22644622 |    11059217 |    22456537 |    16118490 |    40414842
    miss rate                        |      93.61% |      68.30% |      23.35% |      69.12% |      26.87% |      69.78% |      94.98% |      75.88%
    mpki                             |        1.06 |       23.33 |        1.87 |       90.58 |        2.45 |        7.15 |       29.71 |       32.95
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4679385 |    26382299 |     8700314 |    26545081 |    12066225 |    22635579 |    16168932 |    44080448
    num cache misses                 |     4552888 |    16700163 |     3429589 |    19575834 |     2721413 |    22275594 |    15558279 |    22101574
    miss rate                        |      97.30% |      63.30% |      39.42% |      73.75% |      22.55% |      98.41% |      96.22% |      50.14%
    mpki                             |        1.06 |       18.18 |        0.79 |       78.30 |        0.60 |        7.09 |       28.67 |       18.02
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   139096547 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      174.61 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       64.60 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
