                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   842284757 |   249999981 |   407787837 |  2884879876 |  1983165117 |  1075327841 |  3241214203 |  4325195078
  Cycles                             |  3291323589 |  3291322025 |  3291323631 |  3291322912 |  3291322911 |  3291323329 |  3291323088 |  3291322920
  IPC                                |        0.26 |        0.08 |        0.12 |        0.88 |        0.60 |        0.33 |        0.98 |        1.31
  Time (ns)                          |  1097107863 |  1097107342 |  1097107877 |  1097107638 |  1097107637 |  1097107777 |  1097107696 |  1097107640
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7638662 |    58565837 |    67348149 |   441079940 |     2580918 |    66427517 |   149258805 |   347867750
  num incorrect                      |       51152 |     6500447 |     4256417 |   113082814 |       43738 |     2195390 |     1242174 |    58451893
  misprediction rate                 |       0.67% |       9.99% |       5.94% |      20.41% |       1.67% |       3.20% |       0.83% |      14.39%
  mpki                               |        0.06 |       26.00 |       10.44 |       39.20 |        0.02 |        2.04 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    74441673 |    21135842 |    68253688 |   375356781 |   227171060 |   102189412 |   247966728 |   633644831
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   229316814 |    86633855 |   124694855 |   971021337 |  1483479512 |   355429972 |  1865103244 |  2073939798
    num misses                       |      409437 |     1331686 |      148217 |     4295539 |    53438231 |     2964287 |      251424 |    11567880
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.60% |       0.83% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.95 |        2.76 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      409440 |     1349127 |      148221 |     4295558 |    53438237 |     2964309 |      251467 |    11567945
    num misses                       |      409130 |     1140472 |      148221 |      899579 |    38145089 |      278577 |       72265 |       73918
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.94% |      71.38% |       9.40% |      28.74% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.23 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    74441673 |    21135842 |    68253688 |   375356781 |   227171060 |   102189412 |   247966728 |   633644831
    num cache misses                 |      578394 |      402840 |       11417 |     1913213 |      955283 |      670193 |      224291 |    21006048
    miss rate                        |       0.78% |       1.91% |       0.02% |       0.51% |       0.42% |       0.66% |       0.09% |       3.32%
    mpki                             |        0.69 |        1.61 |        0.03 |        0.66 |        0.48 |        0.62 |        0.07 |        4.86
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   229316814 |    86633855 |   124694855 |   971021337 |  1483479512 |   355429972 |  1865103244 |  2073939798
    num cache misses                 |    43254011 |     7451574 |     9488510 |     3988251 |    16317932 |    20991011 |    17534876 |    69915576
    miss rate                        |      18.86% |       8.60% |       7.61% |       0.41% |       1.10% |       5.91% |       0.94% |       3.37%
    mpki                             |       51.35 |       29.81 |       23.27 |        1.38 |        8.23 |       19.52 |        5.41 |       16.16
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    43832413 |     7873262 |    12771317 |     6679868 |    17273862 |    23163972 |    17780942 |    90949554
    num cache misses                 |    28485902 |     7525789 |     9499927 |     2653662 |    12065257 |    10030286 |    12274042 |    14264127
    miss rate                        |      64.99% |      95.59% |      74.38% |      39.73% |      69.85% |      43.30% |      69.03% |      15.68%
    mpki                             |       33.82 |       30.10 |       23.30 |        0.92 |        6.08 |        9.33 |        3.79 |        3.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    28485910 |     7545199 |    12771317 |     3445124 |    12066170 |    11536497 |    12297384 |    14298092
    num cache misses                 |    25853155 |     7265855 |     9482659 |     1143121 |    10496685 |     5582683 |     7285225 |      580327
    miss rate                        |      90.76% |      96.30% |      74.25% |      33.18% |      86.99% |      48.39% |      59.24% |       4.06%
    mpki                             |       30.69 |       29.06 |       23.25 |        0.40 |        5.29 |        5.19 |        2.25 |        0.13
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   103785519 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      263.17 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      153.17 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
