                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1269208268 |   249999989 |   916387502 |   856655681
  Cycles                             |  3607730407 |  3607727869 |  3607730326 |  3607730192
  IPC                                |        0.35 |        0.07 |        0.25 |        0.24
  Time (ns)                          |  1202576802 |  1202575956 |  1202576775 |  1202576731
Branch predictor stats               |             |             |             |            
  num correct                        |   100612141 |    43244780 |   154367069 |   117825793
  num incorrect                      |     8224862 |    11689069 |    14292516 |    16183503
  misprediction rate                 |       7.56% |      21.28% |       8.47% |      12.08%
  mpki                               |        6.48 |       46.76 |       15.60 |       18.89
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   106395930 |    23761816 |   106307526 |   150122885
    num misses                       |          42 |           3 |          42 |         104
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   349372480 |    88558906 |   319742033 |   399154931
    num misses                       |     1705727 |    21160154 |     5538791 |    15559089
    miss rate                        |       0.49% |      23.89% |       1.73% |       3.90%
    mpki                             |        1.34 |       84.64 |        6.04 |       18.16
  L2 TLB                             |             |             |             |            
    num accesses                     |     1705769 |    21160157 |     5538833 |    15559193
    num misses                       |      530822 |    10898217 |     1494313 |     4664653
    miss rate                        |      31.12% |      51.50% |      26.98% |      29.98%
    mpki                             |        0.42 |       43.59 |        1.63 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   106395930 |    23761816 |   106307526 |   150122885
    num cache misses                 |      202481 |      189951 |      122823 |     3275947
    miss rate                        |       0.19% |       0.80% |       0.12% |       2.18%
    mpki                             |        0.16 |        0.76 |        0.13 |        3.82
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   349372480 |    88558906 |   319742033 |   399154931
    num cache misses                 |    18694765 |    28756698 |    37483483 |    22797492
    miss rate                        |       5.35% |      32.47% |      11.72% |       5.71%
    mpki                             |       14.73 |      115.03 |       40.90 |       26.61
  Cache L2                           |             |             |             |            
    num cache accesses               |    19064444 |    32615948 |    41831800 |    30722207
    num cache misses                 |    17518067 |    24333060 |    33163822 |    22382634
    miss rate                        |      91.89% |      74.60% |      79.28% |      72.85%
    mpki                             |       13.80 |       97.33 |       36.19 |       26.13
  Cache L3                           |             |             |             |            
    num cache accesses               |    17685667 |    28028054 |    37391017 |    27039310
    num cache misses                 |    15211512 |    17542229 |    22708111 |    15779818
    miss rate                        |      86.01% |      62.59% |      60.73% |      58.36%
    mpki                             |       11.99 |       70.17 |       24.78 |       18.42
DRAM summary                         |             |             |             |            
  num dram accesses                  |    91480246 |           0 |           0 |           0
  average dram access latency (ns)   |      135.75 |         inf |         inf |         inf
  average dram queueing delay        |       25.74 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
