                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  5982636081 |  1667755495 |   249999989 |  2182351848 |   875270099 |  5642974613 |  4959126570 |  10721631467
  Cycles                             |  6936791096 |  6936790821 |  6936787194 |  6936791038 |  6936791340 |  6936790822 |  6936791512 |   6936790826
  IPC                                |        0.86 |        0.24 |        0.04 |        0.31 |        0.13 |        0.81 |        0.71 |         1.55
  Time (ns)                          |  2312263699 |  2312263607 |  2312262398 |  2312263679 |  2312263780 |  2312263607 |  2312263837 |   2312263609
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   341089312 |    15126934 |    43244780 |   116415409 |   120323544 |   259858159 |   747980966 |    714357663
  num incorrect                      |    57713232 |      101300 |    11689069 |     2723637 |    16534629 |     2161234 |    84039231 |    122601528
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.82% |      10.10% |       14.65%
  mpki                               |        9.65 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.95 |        11.43
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   671893916 |   147397445 |    23761816 |   217668112 |   153354209 |   431711760 |   793952985 |   1301006190
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       28993 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2810975267 |   454084761 |    88558906 |   759711167 |   407847212 |  3247148764 |  1997045276 |   4520982927
    num misses                       |     1813892 |      810845 |    21159923 |     1161908 |    15877132 |      436792 |    11140591 |     32113917
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.56% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.53 |       18.14 |        0.08 |        2.25 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1813948 |      810848 |    21159926 |     1161955 |    15877237 |      436835 |    11169584 |     32113935
    num misses                       |      285968 |      810237 |    10898620 |      359453 |     4757127 |      126048 |     1590097 |       245511
    miss rate                        |      15.76% |      99.92% |      51.51% |      30.94% |      29.96% |      28.85% |      14.24% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   671893916 |   147397445 |    23761816 |   217668112 |   153354209 |   431711760 |   793952985 |   1301006190
    num cache misses                 |     1058380 |      108252 |       28619 |       47718 |     1630001 |      171591 |    13614400 |     10965570
    miss rate                        |       0.16% |       0.07% |       0.12% |       0.02% |       1.06% |       0.04% |       1.71% |        0.84%
    mpki                             |        0.18 |        0.06 |        0.11 |        0.02 |        1.86 |        0.03 |        2.75 |         1.02
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2810975267 |   454084761 |    88558906 |   759711167 |   407847212 |  3247148764 |  1997045276 |   4520982927
    num cache misses                 |    16885097 |    85534259 |    28789913 |    26690040 |    22654904 |    29418189 |    17881377 |     21123067
    miss rate                        |       0.60% |      18.84% |      32.51% |       3.51% |       5.55% |       0.91% |       0.90% |        0.47%
    mpki                             |        2.82 |       51.29 |      115.16 |       12.23 |       25.88 |        5.21 |        3.61 |         1.97
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    17995341 |    85642531 |    32638283 |    30747859 |    29180522 |    29700280 |    32332650 |     32316712
    num cache misses                 |     9358885 |    52048492 |    19271929 |    19520445 |    17367545 |    15639485 |     7307850 |      1642907
    miss rate                        |      52.01% |      60.77% |      59.05% |      63.49% |      59.52% |      52.66% |      22.60% |        5.08%
    mpki                             |        1.56 |       31.21 |       77.09 |        8.94 |       19.84 |        2.77 |        1.47 |         0.15
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |     9491293 |    52048512 |    23188416 |    23708820 |    22294502 |    15800127 |     8159726 |      1876410
    num cache misses                 |     9327228 |    51927858 |    18681260 |    19430476 |    16365769 |    15451542 |     7237781 |      1641436
    miss rate                        |      98.27% |      99.77% |      80.56% |      81.95% |      73.41% |      97.79% |      88.70% |       87.48%
    mpki                             |        1.56 |       31.14 |       74.73 |        8.90 |       18.70 |        2.74 |        1.46 |         0.15
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   218217829 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      267.93 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      157.92 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
