                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  757127969 |  424321346 |  797985171 |  249999984
  Cycles                             |  510556265 |  510556431 |  510556247 |  510554012
  IPC                                |       1.48 |       0.83 |       1.56 |       0.49
  Time (ns)                          |  170185422 |  170185477 |  170185416 |  170184671
Branch predictor stats               |            |            |            |           
  num correct                        |   42904322 |   53878962 |   36741679 |   15199251
  num incorrect                      |    7266705 |   12915391 |     304821 |    9146162
  misprediction rate                 |     14.48% |     19.34% |      0.82% |     37.57%
  mpki                               |       9.60 |      30.44 |       0.38 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   84810427 |   59584867 |   61044898 |   29844534
    num misses                       |         56 |        116 |         43 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  356465056 |  168210889 |  459185755 |  114926447
    num misses                       |     228507 |     256201 |      61141 |     791202
    miss rate                        |      0.06% |      0.15% |      0.01% |      0.69%
    mpki                             |       0.30 |       0.60 |       0.08 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     228563 |     256317 |      61184 |     791212
    num misses                       |      36356 |      43953 |      18397 |     629351
    miss rate                        |     15.91% |     17.15% |     30.07% |     79.54%
    mpki                             |       0.05 |       0.10 |       0.02 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   84810427 |   59584867 |   61044898 |   29844534
    num cache misses                 |     248982 |    1870527 |      55385 |      16786
    miss rate                        |      0.29% |      3.14% |      0.09% |      0.06%
    mpki                             |       0.33 |       4.41 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  356465056 |  168210889 |  459185755 |  114926447
    num cache misses                 |    2190770 |    1908262 |    4343178 |    1797119
    miss rate                        |      0.61% |      1.13% |      0.95% |      1.56%
    mpki                             |       2.89 |       4.50 |       5.44 |       7.19
  Cache L2                           |            |            |            |           
    num cache accesses               |    2442298 |    3913387 |    4405022 |    2113637
    num cache misses                 |    1737211 |    1675525 |    3054859 |    1689006
    miss rate                        |     71.13% |     42.82% |     69.35% |     79.91%
    mpki                             |       2.29 |       3.95 |       3.83 |       6.76
  Cache L3                           |            |            |            |           
    num cache accesses               |    1740002 |    1811073 |    3061746 |    2011514
    num cache misses                 |     616538 |     663540 |    1468451 |    1149039
    miss rate                        |     35.43% |     36.64% |     47.96% |     57.12%
    mpki                             |       0.81 |       1.56 |       1.84 |       4.60
DRAM summary                         |            |            |            |           
  num dram accesses                  |    6296837 |          0 |          0 |          0
  average dram access latency (ns)   |     115.20 |        inf |        inf |        inf
  average dram queueing delay        |       5.19 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     37.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
