                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4551897862 |  5774417981 |  3726888570 |  4728713409 |   983680525 |  1699618681 |  8721685161 |   249999989
  Cycles                             |  4967640415 |  4967640600 |  4967640345 |  4967640426 |  4967640681 |  4967640750 |  4967640411 |  4967637018
  IPC                                |        0.92 |        1.16 |        0.75 |        0.95 |        0.20 |        0.34 |        1.76 |        0.05
  Time (ns)                          |  1655880138 |  1655880200 |  1655880115 |  1655880142 |  1655880227 |  1655880250 |  1655880137 |  1655879006
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   403888266 |   625221679 |   480029519 |   269727619 |   166647183 |   103307204 |   401639486 |    43244780
  num incorrect                      |    67382181 |    95204925 |   111990380 |    45644828 |    15387882 |    62164904 |     3342296 |    11689069
  misprediction rate                 |      14.30% |      13.22% |      18.92% |      14.47% |       8.45% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.80 |       16.49 |       30.05 |        9.65 |       15.64 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   516934153 |   679916776 |   522664883 |   531190123 |   114050559 |   202817605 |   667248896 |    23761816
    num misses                       |        1583 |          10 |         260 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1903220518 |  2595240894 |  1455925528 |  2221419787 |   340915018 |   781430444 |  5018746722 |    88558906
    num misses                       |      997683 |    26278093 |     2609645 |     1431409 |     5786612 |     5365112 |      677387 |    21161455
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.70% |       0.69% |       0.01% |      23.90%
    mpki                             |        0.22 |        4.55 |        0.70 |        0.30 |        5.88 |        3.16 |        0.08 |       84.65
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      999266 |    26278103 |     2609905 |     1431465 |     5786654 |     5365122 |      677430 |    21161458
    num misses                       |       31637 |     2319553 |      415321 |      225963 |     1570405 |     4263226 |      193818 |    10898984
    miss rate                        |       3.17% |       8.83% |      15.91% |      15.79% |      27.14% |      79.46% |      28.61% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.60 |        2.51 |        0.02 |       43.60
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   516934153 |   679916776 |   522664883 |   531190123 |   114050559 |   202817605 |   667248896 |    23761816
    num cache misses                 |     7641093 |      328646 |    16067402 |     1667284 |      119272 |       89281 |      455787 |      234698
    miss rate                        |       1.48% |       0.05% |       3.07% |       0.31% |       0.10% |       0.04% |       0.07% |       0.99%
    mpki                             |        1.68 |        0.06 |        4.31 |        0.35 |        0.12 |        0.05 |        0.05 |        0.94
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1903220518 |  2595240894 |  1455925528 |  2221419787 |   340915018 |   781430444 |  5018746722 |    88558906
    num cache misses                 |    18789472 |    83294821 |    18794177 |    14507602 |    40066755 |    12633927 |    45945543 |    29118687
    miss rate                        |       0.99% |       3.21% |       1.29% |       0.65% |      11.75% |       1.62% |       0.92% |      32.88%
    mpki                             |        4.13 |       14.42 |        5.04 |        3.07 |       40.73 |        7.43 |        5.27 |      116.47
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26970434 |    84378413 |    36224964 |    16332943 |    46068782 |    14997965 |    46422219 |    33754964
    num cache misses                 |     9200522 |    45751463 |    12119011 |    12014487 |    33910857 |    11767108 |    28282085 |    25278717
    miss rate                        |      34.11% |      54.22% |      33.45% |      73.56% |      73.61% |      78.46% |      60.92% |      74.89%
    mpki                             |        2.02 |        7.92 |        3.25 |        2.54 |       34.47 |        6.92 |        3.24 |      101.11
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     9852258 |    46527007 |    13503838 |    12180593 |    39796334 |    14111060 |    28303258 |    29715353
    num cache misses                 |     7509620 |     4845470 |     5818525 |    10630115 |    28661453 |    10791138 |     6057615 |    24700866
    miss rate                        |      76.22% |      10.41% |      43.09% |      87.27% |      72.02% |      76.47% |      21.40% |      83.12%
    mpki                             |        1.65 |        0.84 |        1.56 |        2.25 |       29.14 |        6.35 |        0.69 |       98.80
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   136173838 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      165.62 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       55.61 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
