                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   571874769 |   249999989 |  2986872403 |  3129594291
  Cycles                             |  4057269627 |  4057267247 |  4057269577 |  4057269869
  IPC                                |        0.14 |        0.06 |        0.74 |        0.77
  Time (ns)                          |  1352423209 |  1352422416 |  1352423193 |  1352423290
Branch predictor stats               |             |             |             |            
  num correct                        |   133937497 |    43244780 |     3886305 |   478465380
  num incorrect                      |    14868002 |    11689069 |       65860 |   122682163
  misprediction rate                 |       9.99% |      21.28% |       1.67% |      20.41%
  mpki                               |       26.00 |       46.76 |        0.02 |       39.20
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    48369670 |    23761816 |   342147938 |   407183581
    num misses                       |       39704 |           3 |           6 |          19
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   198176735 |    88558906 |  2234280627 |  1053387175
    num misses                       |     3033060 |    21161441 |    80471088 |     4659900
    miss rate                        |       1.53% |      23.90% |       3.60% |       0.44%
    mpki                             |        5.30 |       84.65 |       26.94 |        1.49
  L2 TLB                             |             |             |             |            
    num accesses                     |     3072764 |    21161444 |    80471094 |     4659919
    num misses                       |     2596164 |    10898922 |    57492097 |      975923
    miss rate                        |      84.49% |      51.50% |      71.44% |      20.94%
    mpki                             |        4.54 |       43.60 |       19.25 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    48369670 |    23761816 |   342147938 |   407183581
    num cache misses                 |     1073473 |      199912 |     2299413 |     2968175
    miss rate                        |       2.22% |       0.84% |       0.67% |       0.73%
    mpki                             |        1.88 |        0.80 |        0.77 |        0.95
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   198176735 |    88558906 |  2234280627 |  1053387175
    num cache misses                 |    17238101 |    28985678 |    24822282 |     5176273
    miss rate                        |       8.70% |      32.73% |       1.11% |       0.49%
    mpki                             |       30.14 |      115.94 |        8.31 |        1.65
  Cache L2                           |             |             |             |            
    num cache accesses               |    18442678 |    33596645 |    27369024 |     9321900
    num cache misses                 |    17705104 |    25023586 |    22337053 |     4590163
    miss rate                        |      96.00% |      74.48% |      81.61% |      49.24%
    mpki                             |       30.96 |      100.09 |        7.48 |        1.47
  Cache L3                           |             |             |             |            
    num cache accesses               |    17839426 |    29469648 |    22584676 |     5796107
    num cache misses                 |    17659342 |    24533822 |    21913025 |     4447979
    miss rate                        |      98.99% |      83.25% |      97.03% |      76.74%
    mpki                             |       30.88 |       98.14 |        7.34 |        1.42
DRAM summary                         |             |             |             |            
  num dram accesses                  |    80387832 |           0 |           0 |           0
  average dram access latency (ns)   |      129.69 |         inf |         inf |         inf
  average dram queueing delay        |       19.68 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      59.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
