                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2002658940 |  1072430260 |  2179121364 |  1143150058 |  3708024650 |   486426334 |  5897741542 |  2655843712 |  8367647018 |   456111953 |   689919077 |  3599201706 |   249999981 |  1721799374 |  1774560653 |  7123912410
  Cycles                             |  4547468904 |  4547468709 |  4547469895 |  4547469683 |  4547468820 |  4547468851 |  4547468700 |  4547468706 |  4547468700 |  4547468720 |  4547470102 |  4547469674 |  4547465123 |  4547468809 |  4547469952 |  4547468700
  IPC                                |        0.44 |        0.24 |        0.48 |        0.25 |        0.82 |        0.11 |        1.30 |        0.58 |        1.84 |        0.10 |        0.15 |        0.79 |        0.05 |        0.38 |        0.39 |        1.57
  Time (ns)                          |  1515822968 |  1515822903 |  1515823299 |  1515823228 |  1515822940 |  1515822951 |  1515822900 |  1515822902 |  1515822900 |  1515822907 |  1515823368 |  1515823225 |  1515821708 |  1515822937 |  1515823318 |  1515822900
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   121753686 |    35202006 |     2843241 |    70404206 |   211386281 |    66873647 |   259765715 |    49725543 |  1544254132 |    75713767 |    54744332 |   165736798 |    58565837 |    39582237 |   270662581 |   474762570
  num incorrect                      |    73264819 |    16580169 |       48184 |     2510725 |    35816486 |     9184739 |    14749822 |     7498881 |   105347355 |     4612260 |     4497373 |     1377739 |     6500447 |      705651 |    57767688 |    81469509
  misprediction rate                 |      37.57% |      32.02% |       1.67% |       3.44% |      14.49% |      12.08% |       5.37% |      13.10% |       6.39% |       5.74% |       7.59% |       0.82% |       9.99% |       1.75% |      17.59% |      14.65%
  mpki                               |       36.58 |       15.46 |        0.02 |        2.20 |        9.66 |       18.88 |        2.50 |        2.82 |       12.59 |       10.11 |        6.52 |        0.38 |       26.00 |        0.41 |       32.55 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   239068803 |    83747175 |   249596687 |   108725648 |   416406619 |    85197973 |   562228799 |   252962529 |  1372084549 |    76975161 |    57549763 |   275349509 |    21135842 |   154007998 |   244509897 |   864368974
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          98 |          39 |           4 |          42 |          43 |       17441 |           4 |         368 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   920646755 |   470001196 |  1630134579 |   380505407 |  1742237004 |   226687496 |  1795576574 |  1349041733 |  2727004237 |   137955035 |   190073339 |  2071099034 |    86633855 |   676944318 |   688316533 |  3003776988
    num misses                       |     6338126 |      483989 |    58891919 |     3046770 |     1121849 |     8831441 |      571520 |     3043302 |          23 |      165257 |      940944 |      278680 |     1331681 |      359813 |     3660271 |    21335648
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.80% |       0.06% |       3.90% |       0.03% |       0.23% |       0.00% |       0.12% |       0.50% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       27.03 |        2.67 |        0.30 |       18.16 |        0.10 |        1.15 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6338136 |      483992 |    58891925 |     3046792 |     1121905 |     8831533 |      571528 |     3043400 |          62 |      165261 |      940986 |      278723 |     1349122 |      359817 |     3660639 |    21335666
    num misses                       |     5040021 |      328457 |    42081934 |      288521 |      176912 |     2638957 |       14244 |       41155 |          62 |      165261 |      294248 |       80654 |     1140475 |      188363 |      356993 |      162801
    miss rate                        |      79.52% |      67.86% |      71.46% |       9.47% |      15.77% |      29.88% |       2.49% |       1.35% |     100.00% |     100.00% |      31.27% |      28.94% |      84.53% |      52.35% |       9.75% |       0.76%
    mpki                             |        2.52 |        0.31 |       19.31 |        0.25 |        0.05 |        5.43 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   239068803 |    83747175 |   249596687 |   108725648 |   416406619 |    85197973 |   562228799 |   252962529 |  1372084549 |    76975161 |    57549763 |   275349509 |    21135842 |   154007998 |   244509897 |   864368974
    num cache misses                 |       52980 |       32713 |      223473 |      144019 |      683395 |     1021715 |       37864 |       56268 |    12934579 |        3281 |       57361 |      133329 |      346890 |       50314 |    13883003 |     7173731
    miss rate                        |       0.02% |       0.04% |       0.09% |       0.13% |       0.16% |       1.20% |       0.01% |       0.02% |       0.94% |       0.00% |       0.10% |       0.05% |       1.64% |       0.03% |       5.68% |       0.83%
    mpki                             |        0.03 |        0.03 |        0.10 |        0.13 |        0.18 |        2.10 |        0.01 |        0.02 |        1.55 |        0.01 |        0.08 |        0.04 |        1.39 |        0.03 |        7.82 |        1.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   920646755 |   470001196 |  1630134579 |   380505407 |  1742237004 |   226687496 |  1795576574 |  1349041733 |  2727004237 |   137955035 |   190073339 |  2071099034 |    86633855 |   676944318 |   688316533 |  3003776988
    num cache misses                 |    14171226 |    23742620 |    17829354 |    21597737 |    10436591 |    12588841 |    47634043 |    20807941 |       98945 |    10574379 |    10181619 |    18719316 |     7413153 |    17459499 |    16002904 |    13850624
    miss rate                        |       1.54% |       5.05% |       1.09% |       5.68% |       0.60% |       5.55% |       2.65% |       1.54% |       0.00% |       7.67% |       5.36% |       0.90% |       8.56% |       2.58% |       2.32% |       0.46%
    mpki                             |        7.08 |       22.14 |        8.18 |       18.89 |        2.81 |       25.88 |        8.08 |        7.83 |        0.01 |       23.18 |       14.76 |        5.20 |       29.65 |       10.14 |        9.02 |        1.94
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
