                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2060100772 |   7583670321 |   1637019576 |  11226452444 |   1291290956 |    249999989 |   2191095083 |    848359094 |   4444931662 |   3293593378 |   3463798042 |   5978154039 |  15331889722 |   7030352503 |  12229598786 |    470325418
  Cycles                             |  10941839165 |  10941839064 |  10941839091 |  10941839113 |  10941839169 |  10941832331 |  10941838878 |  10941839263 |  10941839306 |  10941839041 |  10941839213 |  10941839409 |  10941838867 |  10941839112 |  10941839486 |  10941839203
  IPC                                |         0.19 |         0.69 |         0.15 |         1.03 |         0.12 |         0.02 |         0.20 |         0.08 |         0.41 |         0.30 |         0.32 |         0.55 |         1.40 |         0.64 |         1.12 |         0.04
  Time (ns)                          |   3647279722 |   3647279688 |   3647279697 |   3647279704 |   3647279723 |   3647277444 |   3647279626 |   3647279754 |   3647279769 |   3647279680 |   3647279738 |   3647279803 |   3647279622 |   3647279704 |   3647279829 |   3647279734
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     18706091 |   1159376625 |    129774237 |    994344105 |     25370846 |     43244780 |    117026204 |    116704038 |    483982125 |     75778198 |    527139795 |    901685929 |   1021437299 |    383764398 |    540119077 |    110148822
  num incorrect                      |       125312 |    297163949 |     10621989 |    165844932 |     35048017 |     11689069 |      2737687 |     16023705 |     73739312 |      1350973 |    113372932 |    101311364 |    175368480 |    265074461 |     30650143 |     12228884
  misprediction rate                 |        0.67% |       20.40% |        7.57% |       14.29% |       58.01% |       21.28% |        2.29% |       12.07% |       13.22% |        1.75% |       17.70% |       10.10% |       14.65% |       40.85% |        5.37% |        9.99%
  mpki                               |         0.06 |        39.18 |         6.49 |        14.77 |        27.14 |        46.76 |         1.25 |        18.89 |        16.59 |         0.41 |        32.73 |        16.95 |        11.44 |        37.70 |         2.51 |        26.00
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    182074564 |    986642462 |    137246216 |   1274685579 |    143539013 |     23761816 |    218267082 |    148678443 |    523255476 |    294375895 |    478063293 |    957136922 |   1860419845 |    575935110 |   1164607307 |     39788985
    num misses                       |            3 |           19 |           42 |         3781 |           14 |            3 |           47 |          101 |           10 |            4 |          622 |        34854 |           18 |           52 |            8 |        33020
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    561191705 |   2552761631 |    450582300 |   4694463389 |    486159284 |     88558906 |    763069973 |    395314726 |   1991767978 |   1292560366 |   1344039728 |   2407528446 |   6465253798 |   2077873596 |   3717627553 |    163014705
    num misses                       |      1003325 |     11299576 |      2207160 |      2475862 |      3425262 |     21159672 |      1164501 |     15406279 |     20170659 |       686269 |      7138554 |     13429490 |     45982982 |       126391 |      1194299 |      2519227
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.70% |       23.89% |        0.15% |        3.90% |        1.01% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.55%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.65 |        84.64 |         0.53 |        18.16 |         4.54 |         0.21 |         2.06 |         2.25 |         3.00 |         0.02 |         0.10 |         5.36
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |      1003328 |     11299595 |      2207202 |      2479643 |      3425276 |     21159675 |      1164548 |     15406380 |     20170669 |       686273 |      7139176 |     13464344 |     45983000 |       126443 |      1194307 |      2552247
    num misses                       |      1002572 |      2365889 |       687903 |        78242 |      3425235 |     10898321 |       361117 |      4621503 |      1781838 |       358078 |       683375 |      1913269 |       351405 |       112892 |        29490 |      2156174
    miss rate                        |       99.92% |       20.94% |       31.17% |        3.16% |      100.00% |       51.51% |       31.01% |       30.00% |        8.83% |       52.18% |        9.57% |       14.21% |        0.76% |       89.28% |        2.47% |       84.48%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.65 |        43.59 |         0.16 |         5.45 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.58
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    182074564 |    986642462 |    137246216 |   1274685579 |    143539013 |     23761816 |    218267082 |    148678443 |    523255476 |    294375895 |    478063293 |    957136922 |   1860419845 |    575935110 |   1164607307 |     39788985
    num cache misses                 |       584952 |      4177956 |       211851 |     16034714 |        62794 |       132401 |       151998 |      2417882 |       260464 |       225180 |     27466393 |     16870719 |     15840542 |       225028 |       159370 |       721909
    miss rate                        |        0.32% |        0.42% |        0.15% |        1.26% |        0.04% |        0.56% |        0.07% |        1.63% |        0.05% |        0.08% |        5.75% |        1.76% |        0.85% |        0.04% |        0.01% |        1.81%
    mpki                             |         0.28 |         0.55 |         0.13 |         1.43 |         0.05 |         0.53 |         0.07 |         2.85 |         0.06 |         0.07 |         7.93 |         2.82 |         1.03 |         0.03 |         0.01 |         1.53
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    561191705 |   2552761631 |    450582300 |   4694463389 |    486159284 |     88558906 |    763069973 |    395314726 |   1991767978 |   1292560366 |   1344039728 |   2407528446 |   6465253798 |   2077873596 |   3717627553 |    163014705
    num cache misses                 |    105890702 |     10138965 |     24142091 |     43451991 |     37887391 |     28805965 |     26938753 |     22313628 |     64698899 |     33523681 |     30248604 |     21806897 |     30278122 |      7905186 |     99010258 |     14020296
    miss rate                        |       18.87% |        0.40% |        5.36% |        0.93% |        7.79% |       32.53% |        3.53% |        5.64% |        3.25% |        2.59% |        2.25% |        0.91% |        0.47% |        0.38% |        2.66% |        8.60%
    mpki                             |        51.40 |         1.34 |        14.75 |         3.87 |        29.34 |       115.22 |        12.29 |        26.30 |        14.56 |        10.18 |         8.73 |         3.65 |         1.97 |         1.12 |         8.10 |        29.81
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    106475673 |     16516027 |     24516591 |     59777413 |     43142286 |     32739027 |     31108234 |     29597198 |     65843753 |     33844023 |     59217885 |     39624900 |     46461571 |      8408949 |     99677522 |     14788311
    num cache misses                 |     64802208 |      5115071 |     21106851 |     11112149 |     37949877 |     22586534 |     20522520 |     20079947 |     35707781 |     23323884 |     27903695 |     12635242 |      2632239 |      7787311 |      3604274 |     14027310
    miss rate                        |       60.86% |       30.97% |       86.09% |       18.59% |       87.96% |       68.99% |       65.97% |       67.84% |       54.23% |       68.92% |       47.12% |       31.89% |        5.67% |       92.61% |        3.62% |       94.85%
    mpki                             |        31.46 |         0.67 |        12.89 |         0.99 |        29.39 |        90.35 |         9.37 |        23.67 |         8.03 |         7.08 |         8.06 |         2.11 |         0.17 |         1.11 |         0.29 |        29.82
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     64802227 |      7360993 |     21270047 |     11436673 |     43141978 |     26433044 |     24713779 |     24959106 |     36685217 |     23447327 |     29411429 |     13590292 |      2982562 |      8072050 |      4130659 |     14075143
    num cache misses                 |     50108501 |      4377265 |     14906956 |      4857436 |     37899982 |     18702744 |     19695176 |     16428528 |     14321249 |     23092437 |      9591084 |      8376088 |      2526996 |      7767129 |      3455866 |     13781410
    miss rate                        |       77.33% |       59.47% |       70.08% |       42.47% |       87.85% |       70.76% |       79.69% |       65.82% |       39.04% |       98.49% |       32.61% |       61.63% |       84.73% |       96.22% |       83.66% |       97.91%
    mpki                             |        24.32 |         0.58 |         9.11 |         0.43 |        29.35 |        74.81 |         8.99 |        19.37 |         3.22 |         7.01 |         2.77 |         1.40 |         0.16 |         1.10 |         0.28 |        29.30
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    351548152 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       444.60 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       334.59 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
