                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2285941305 |   249999989 |   960967136 |   781231044
  Cycles                             |  4138405843 |  4138391306 |  4138406193 |  4138406059
  IPC                                |        0.55 |        0.06 |        0.23 |        0.19
  Time (ns)                          |  1379468615 |  1379463769 |  1379468731 |  1379468687
Branch predictor stats               |             |             |             |            
  num correct                        |   181194028 |    43244780 |   162483697 |   107493918
  num incorrect                      |    14815483 |    11689069 |    15031706 |    14744778
  misprediction rate                 |       7.56% |      21.28% |       8.47% |      12.06%
  mpki                               |        6.48 |       46.76 |       15.64 |       18.87
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   191565855 |    23761816 |   111478440 |   136895636
    num misses                       |          42 |           3 |          42 |         100
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   629116056 |    88558906 |   333675821 |   364083764
    num misses                       |     3073536 |    21161075 |     5705345 |    14178893
    miss rate                        |       0.49% |      23.89% |       1.71% |       3.89%
    mpki                             |        1.34 |       84.64 |        5.94 |       18.15
  L2 TLB                             |             |             |             |            
    num accesses                     |     3073578 |    21161078 |     5705387 |    14178993
    num misses                       |      957165 |    10898835 |     1544110 |     4260509
    miss rate                        |      31.14% |      51.50% |      27.06% |      30.05%
    mpki                             |        0.42 |       43.60 |        1.61 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   191565855 |    23761816 |   111478440 |   136895636
    num cache misses                 |      422716 |      240787 |      156518 |     3689540
    miss rate                        |       0.22% |       1.01% |       0.14% |       2.70%
    mpki                             |        0.18 |        0.96 |        0.16 |        4.72
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   629116056 |    88558906 |   333675821 |   364083764
    num cache misses                 |    33796331 |    28942714 |    39237492 |    21481437
    miss rate                        |       5.37% |      32.68% |      11.76% |       5.90%
    mpki                             |       14.78 |      115.77 |       40.83 |       27.50
  Cache L2                           |             |             |             |            
    num cache accesses               |    34438285 |    33323512 |    44751129 |    30558219
    num cache misses                 |    31955567 |    25541927 |    35171182 |    22163235
    miss rate                        |      92.79% |      76.65% |      78.59% |      72.53%
    mpki                             |       13.98 |      102.17 |       36.60 |       28.37
  Cache L3                           |             |             |             |            
    num cache accesses               |    32175712 |    29706535 |    40529835 |    27560229
    num cache misses                 |    14780886 |    22295729 |    26307545 |    18620687
    miss rate                        |      45.94% |      75.05% |      64.91% |      67.56%
    mpki                             |        6.47 |       89.18 |       27.38 |       23.84
DRAM summary                         |             |             |             |            
  num dram accesses                  |   105011835 |           0 |           0 |           0
  average dram access latency (ns)   |      137.62 |         inf |         inf |         inf
  average dram queueing delay        |       27.61 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
