                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  8128632357 |  3248489553 |   891452255 |   416919521 |  1181595478 |  2374860782 |  2713768683 |   976934005 |  1795541684 |   249999981 |  1826366312 |   707137685 |  9334279460 |  1832278947 |   905356896 |   623486216
  Cycles                             |  6018585921 |  6018585859 |  6018585942 |  6018585933 |  6018586240 |  6018586107 |  6018585910 |  6018585918 |  6018586337 |  6018581587 |  6018586259 |  6018586108 |  6018585900 |  6018585906 |  6018586203 |  6018587041
  IPC                                |        1.35 |        0.54 |        0.15 |        0.07 |        0.20 |        0.39 |        0.45 |        0.16 |        0.30 |        0.04 |        0.30 |        0.12 |        1.55 |        0.30 |        0.15 |        0.10
  Time (ns)                          |  2006195307 |  2006195286 |  2006195314 |  2006195311 |  2006195413 |  2006195369 |  2006195303 |  2006195306 |  2006195446 |  2006193862 |  2006195420 |  2006195369 |  2006195300 |  2006195302 |  2006195401 |  2006195680
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   881525022 |   177609165 |    54162967 |    57315141 |    63081499 |   158357545 |   349274590 |    78534024 |    41204343 |    58565837 |    80007047 |    13339944 |   429853183 |   338149267 |     8203175 |    94176433
  num incorrect                      |   134390433 |   122386106 |    32593480 |     7892177 |     1475766 |    27149468 |    81604283 |    13188588 |      734127 |     6500447 |     4550373 |    18220141 |     3577155 |    23068837 |       54912 |    20765787
  misprediction rate                 |      13.23% |      40.80% |      37.57% |      12.10% |       2.29% |      14.64% |      18.94% |      14.38% |       1.75% |       9.99% |       5.38% |      57.73% |       0.83% |       6.39% |       0.66% |      18.07%
  mpki                               |       16.53 |       37.67 |       36.56 |       18.93 |        1.25 |       11.43 |       30.07 |       13.50 |        0.41 |       26.00 |        2.49 |       25.77 |        0.38 |       12.59 |        0.06 |       33.31
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   957323238 |   266250507 |   106331285 |    73011916 |   118007049 |   288075464 |   380601130 |   143112195 |   160513644 |    21135842 |   174456137 |    76652763 |   714121324 |   300449914 |    80015760 |    86460551
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         216 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         179
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  3652947072 |   960339386 |   410067442 |   194260788 |   412785744 |  1001087005 |  1060924061 |   468308841 |   704024604 |    86633855 |   557721421 |   261265134 |  5371233126 |   597143336 |   246386289 |   242467761
    num misses                       |    36689139 |       58561 |     2803015 |     7560456 |      629985 |     7088079 |     1885959 |     2615137 |      371102 |     1331699 |      171836 |     1855244 |      724212 |          23 |      439460 |     1289874
    miss rate                        |       1.00% |       0.01% |       0.68% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.71% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.51 |        0.02 |        3.14 |       18.13 |        0.53 |        2.98 |        0.69 |        2.68 |        0.21 |        5.33 |        0.09 |        2.62 |        0.08 |        0.00 |        0.49 |        2.07
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    36689149 |       58613 |     2803025 |     7560548 |      630032 |     7088097 |     1886175 |     2615202 |      371106 |     1349140 |      171844 |     1855258 |      724255 |          62 |      439463 |     1290053
    num misses                       |     3247342 |       52388 |     2226061 |     2252943 |      196236 |       53987 |      301584 |       16641 |      194496 |     1140459 |        4497 |     1855236 |      207566 |          62 |      439131 |      110855
    miss rate                        |       8.85% |      89.38% |      79.42% |      29.80% |      31.15% |       0.76% |      15.99% |       0.64% |      52.41% |      84.53% |       2.62% |     100.00% |      28.66% |     100.00% |      99.92% |       8.59%
    mpki                             |        0.40 |        0.02 |        2.50 |        5.40 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.62 |        0.02 |        0.00 |        0.49 |        0.18
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   957323238 |   266250507 |   106331285 |    73011916 |   118007049 |   288075464 |   380601130 |   143112195 |   160513644 |    21135842 |   174456137 |    76652763 |   714121324 |   300449914 |    80015760 |    86460551
    num cache misses                 |      354183 |      532370 |       49043 |     1222533 |       83868 |     4428365 |    11723296 |     5643374 |      123567 |      419115 |      280946 |       33004 |      489561 |     6234132 |      268567 |     6866453
