                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  6798646667 |  1545478224 |   249999989 |  2083208549 |   863707947 |  6884550845 |  5063442402 |  10111212451
  Cycles                             |  6210696300 |  6210696665 |  6210692783 |  6210696304 |  6210697100 |  6210696842 |  6210696317 |   6210696314
  IPC                                |        1.09 |        0.25 |        0.04 |        0.34 |        0.14 |        1.11 |        0.82 |         1.63
  Time (ns)                          |  2070232100 |  2070232222 |  2070230928 |  2070232101 |  2070232367 |  2070232281 |  2070232106 |   2070232105
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   387013030 |    14033058 |    43244780 |   111462444 |   118752548 |   317032305 |   763369021 |    673730178
  num incorrect                      |    65432707 |       94010 |    11689069 |     2607943 |    16316554 |     2636957 |    85867668 |    115653601
  misprediction rate                 |      14.46% |       0.67% |      21.28% |       2.29% |      12.08% |       0.82% |      10.11% |       14.65%
  mpki                               |        9.62 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.96 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   763009419 |   136591425 |    23761816 |   208307454 |   151347067 |   526695489 |   810824015 |   1226887149
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       30017 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  3196022610 |   421000954 |    88558906 |   723101827 |   402468304 |  3961600150 |  2040879545 |   4263628045
    num misses                       |     2065804 |      752683 |    21159733 |     1115731 |    15671508 |      533984 |    11478581 |     30312721
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.56% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.54 |       18.14 |        0.08 |        2.27 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     2065860 |      752686 |    21159736 |     1115778 |    15671613 |      534027 |    11508598 |     30312739
    num misses                       |      325532 |      752119 |    10898442 |      344228 |     4700770 |      153595 |     1639589 |       231409
    miss rate                        |      15.76% |      99.92% |      51.51% |      30.85% |      30.00% |      28.76% |      14.25% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.17 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   763009419 |   136591425 |    23761816 |   208307454 |   151347067 |   526695489 |   810824015 |   1226887149
    num cache misses                 |     2225150 |     1061480 |      190179 |      206404 |     3290207 |      475534 |    15664140 |     10752455
    miss rate                        |       0.29% |       0.78% |       0.80% |       0.10% |       2.17% |       0.09% |       1.93% |        0.88%
    mpki                             |        0.33 |        0.69 |        0.76 |        0.10 |        3.81 |        0.07 |        3.09 |         1.06
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  3196022610 |   421000954 |    88558906 |   723101827 |   402468304 |  3961600150 |  2040879545 |   4263628045
    num cache misses                 |    19622683 |    79515144 |    28758384 |    25618633 |    22963593 |    37244539 |    19399614 |     20454664
    miss rate                        |       0.61% |      18.89% |      32.47% |       3.54% |       5.71% |       0.94% |       0.95% |        0.48%
    mpki                             |        2.89 |       51.45 |      115.03 |       12.30 |       26.59 |        5.41 |        3.83 |         2.02
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    21867579 |    80576645 |    32650682 |    29482622 |    30754817 |    37758905 |    35722494 |     31425473
    num cache misses                 |    15385789 |    52363675 |    24339045 |    20867899 |    22548581 |    26068152 |    18979157 |      3519334
    miss rate                        |      70.36% |      64.99% |      74.54% |      70.78% |      73.32% |      69.04% |      53.13% |       11.20%
    mpki                             |        2.26 |       33.88 |       97.36 |       10.02 |       26.11 |        3.79 |        3.75 |         0.35
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    15407475 |    52363696 |    28066477 |    24585556 |    27056235 |    26108924 |    19640456 |      3740541
    num cache misses                 |     6479651 |    48120173 |    17335176 |    18183800 |    15227018 |    11491193 |     6160952 |      1125912
    miss rate                        |      42.06% |      91.90% |      61.76% |      73.96% |      56.28% |      44.01% |      31.37% |       30.10%
    mpki                             |        0.95 |       31.14 |       69.34 |        8.73 |       17.63 |        1.67 |        1.22 |         0.11
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   194834413 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      254.44 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      144.43 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
