                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  388980268 |  249999984 |  344560660 |  544210491
  Cycles                             |  358343840 |  358341996 |  358344015 |  358343788
  IPC                                |       1.09 |       0.70 |       0.96 |       1.52
  Time (ns)                          |  119447947 |  119447332 |  119448005 |  119447930
Branch predictor stats               |            |            |            |           
  num correct                        |   58783866 |   15199251 |   44311103 |   25057546
  num incorrect                      |    6538805 |    9146162 |   10469455 |     207863
  misprediction rate                 |     10.01% |     37.57% |     19.11% |      0.82%
  mpki                               |      16.81 |      36.58 |      30.38 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   62161461 |   29844534 |   48251328 |   41632258
    num misses                       |       2506 |         10 |        113 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  156040948 |  114926447 |  134820522 |  313150304
    num misses                       |     845666 |     791207 |     223751 |      41636
    miss rate                        |      0.54% |      0.69% |      0.17% |      0.01%
    mpki                             |       2.17 |       3.16 |       0.65 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     848172 |     791217 |     223864 |      41679
    num misses                       |     125253 |     629351 |      37376 |      12690
    miss rate                        |     14.77% |     79.54% |     16.70% |     30.45%
    mpki                             |       0.32 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   62161461 |   29844534 |   48251328 |   41632258
    num cache misses                 |    1034320 |      10577 |    1411416 |      27523
    miss rate                        |      1.66% |      0.04% |      2.93% |      0.07%
    mpki                             |       2.66 |       0.04 |       4.10 |       0.05
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  156040948 |  114926447 |  134820522 |  313150304
    num cache misses                 |    1356124 |    1768635 |    1556618 |    2851441
    miss rate                        |      0.87% |      1.54% |      1.15% |      0.91%
    mpki                             |       3.49 |       7.07 |       4.52 |       5.24
  Cache L2                           |            |            |            |           
    num cache accesses               |    2437792 |    1914646 |    3050381 |    2881691
    num cache misses                 |     772215 |    1487070 |     773368 |    1751362
    miss rate                        |     31.68% |     77.67% |     25.35% |     60.78%
    mpki                             |       1.99 |       5.95 |       2.24 |       3.22
  Cache L3                           |            |            |            |           
    num cache accesses               |     819937 |    1659232 |     857171 |    1754292
    num cache misses                 |     427846 |     440265 |     228942 |     869491
    miss rate                        |     52.18% |     26.53% |     26.71% |     49.56%
    mpki                             |       1.10 |       1.76 |       0.66 |       1.60
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3279088 |          0 |          0 |          0
  average dram access latency (ns)   |     154.68 |        inf |        inf |        inf
  average dram queueing delay        |      34.66 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     54.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
