                                   | Core 0    
  Instructions                     |  499999910
  Cycles                           |  547167876
  IPC                              |       0.91
  Time (ns)                        |  182389292
Branch predictor stats             |           
  num correct                      |   29744671
  num incorrect                    |     763553
  misprediction rate               |      2.50%
  mpki                             |       1.53
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   49761683
    num misses                     |         14
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  150085290
    num misses                     |    2680886
    miss rate                      |      1.79%
    mpki                           |       5.36
  L2 TLB                           |           
    num accesses                   |    2680900
    num misses                     |     173671
    miss rate                      |      6.48%
    mpki                           |       0.35
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   49761683
    num cache misses               |      54919
    miss rate                      |      0.11%
    mpki                           |       0.11
  Cache L1-D                       |           
    num cache accesses             |  150085290
    num cache misses               |   12561997
    miss rate                      |      8.37%
    mpki                           |      25.12
  Cache L2                         |           
    num cache accesses             |   12647632
    num cache misses               |    4005316
    miss rate                      |     31.67%
    mpki                           |       8.01
  Cache L3                         |           
    num cache accesses             |    4036165
    num cache misses               |    3433744
    miss rate                      |     85.07%
    mpki                           |       6.87
DRAM summary                       |           
  num dram accesses                |    4630548
  average dram access latency (ns) |     115.73
  average dram queueing delay      |      30.69
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
