                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   962993275 |   374842875 |   566556682
  Cycles                             |  1212114514 |  1212117003 |  1212117221 |  1212117118
  IPC                                |        0.21 |        0.79 |        0.31 |        0.47
  Time (ns)                          |   404038172 |   404039001 |   404039074 |   404039040
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |     1250875 |     7110800 |    34915446
  num incorrect                      |     2521753 |       21200 |     9882695 |     1126149
  misprediction rate                 |       5.85% |       1.67% |      58.16% |       3.12%
  mpki                               |       10.09 |        0.02 |       26.36 |        1.99
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   110317512 |    41290398 |    53881573
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   720330392 |   138172195 |   186986203
    num misses                       |       88470 |    25936199 |      990181 |     1606883
    miss rate                        |       0.12% |       3.60% |       0.72% |       0.86%
    mpki                             |        0.35 |       26.93 |        2.64 |        2.84
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    25936205 |      990195 |     1606905
    num misses                       |       88474 |    18548475 |      990184 |      145492
    miss rate                        |     100.00% |      71.52% |     100.00% |       9.05%
    mpki                             |        0.35 |       19.26 |        2.64 |        0.26
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   110317512 |    41290398 |    53881573
    num cache misses                 |        8109 |      502181 |       33804 |      376561
    miss rate                        |       0.02% |       0.46% |       0.08% |       0.70%
    mpki                             |        0.03 |        0.52 |        0.09 |        0.66
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   720330392 |   138172195 |   186986203
    num cache misses                 |     5663797 |     7924209 |    10625963 |    11309737
    miss rate                        |       7.49% |       1.10% |       7.69% |       6.05%
    mpki                             |       22.66 |        8.23 |       28.35 |       19.96
  Cache L2                           |             |             |             |            
    num cache accesses               |     7691604 |     8435025 |    12069615 |    12498419
    num cache misses                 |     5671906 |     5912729 |    10659767 |     5451605
    miss rate                        |      73.74% |      70.10% |      88.32% |      43.62%
    mpki                             |       22.69 |        6.14 |       28.44 |        9.62
  Cache L3                           |             |             |             |            
    num cache accesses               |     7691604 |     5921492 |    12069615 |     6274270
    num cache misses                 |     5662166 |     5198715 |    10625932 |     3116949
    miss rate                        |      73.61% |      87.79% |      88.04% |      49.68%
    mpki                             |       22.65 |        5.40 |       28.35 |        5.50
DRAM summary                         |             |             |             |            
  num dram accesses                  |    33894498 |           0 |           0 |           0
  average dram access latency (ns)   |      167.70 |         inf |         inf |         inf
  average dram queueing delay        |       57.69 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
