                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1385606606 |  2060784542 |  1829841346 |  1666635752 |   913307788 |   559517012 |  1420737350 |   279197507 |  2343780455 |   562786829 |  2146073904 |   807456363 |  1209486571 |  2756287543 |  1332958403
  Cycles                             |  1683798703 |  1683803451 |  1683803153 |  1683803179 |  1683803178 |  1683803411 |  1683803400 |  1683803259 |  1683803708 |  1683803218 |  1683803374 |  1683803285 |  1683803536 |  1683803197 |  1683803225 |  1683803183
  IPC                                |        0.15 |        0.82 |        1.22 |        1.09 |        0.99 |        0.54 |        0.33 |        0.84 |        0.17 |        1.39 |        0.33 |        1.27 |        0.48 |        0.72 |        1.64 |        0.79
  Time (ns)                          |   561266234 |   561267817 |   561267718 |   561267726 |   561267726 |   561267804 |   561267800 |   561267753 |   561267903 |   561267739 |   561267791 |   561267762 |   561267845 |   561267732 |   561267742 |   561267728
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    71807562 |   182982841 |    84259338 |    95590945 |    55492091 |    30328445 |   217338605 |    47257397 |   102707546 |    34693423 |   172645495 |    18401696 |    22174727 |   183591239 |   200735602
  num incorrect                      |     4720676 |    53690383 |    30583117 |      699924 |    16213504 |    33393177 |      709400 |    55650394 |     4300309 |     5841004 |     1122088 |    28977455 |      327008 |     3283879 |    31518710 |    22606439
  misprediction rate                 |      12.07% |      42.78% |      14.32% |       0.82% |      14.50% |      37.57% |       2.29% |      20.39% |       8.34% |       5.38% |       3.13% |      14.37% |       1.75% |      12.90% |      14.65% |      10.12%
  mpki                               |       18.88 |       38.75 |       14.84 |        0.38 |        9.73 |       36.56 |        1.27 |       39.17 |       15.40 |        2.49 |        1.99 |       13.50 |        0.40 |        2.72 |       11.44 |       16.96
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   111010779 |   234060540 |   139986656 |   187655922 |   108933939 |    56524442 |   184864608 |    32411337 |   223848840 |    53518964 |   314432077 |    72363975 |   115151565 |   334445890 |   213529614
