                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1362588115 |  2286912846 |  1928536631 |  1686135700 |   935510940 |   570409357 |  1459571018 |   278510121 |  2366818961 |   569124914 |  2243917675 |   824823963 |  1432379625 |  2799217463 |  1420959433
  Cycles                             |  1651328476 |  1651329754 |  1651329753 |  1651329923 |  1651329948 |  1651329753 |  1651330045 |  1651329759 |  1651330339 |  1651329754 |  1651329753 |  1651329758 |  1651330187 |  1651329753 |  1651329754 |  1651329752
  IPC                                |        0.15 |        0.83 |        1.38 |        1.17 |        1.02 |        0.57 |        0.35 |        0.88 |        0.17 |        1.43 |        0.34 |        1.36 |        0.50 |        0.87 |        1.70 |        0.86
  Time (ns)                          |   550442826 |   550443252 |   550443251 |   550443308 |   550443316 |   550443251 |   550443349 |   550443253 |   550443447 |   550443252 |   550443251 |   550443253 |   550443396 |   550443251 |   550443252 |   550443251
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    71233239 |   203086001 |    88798225 |    96371335 |    56849605 |    30871806 |   223264147 |    47193802 |   103520018 |    35065601 |   180426150 |    18903707 |    26727385 |   186231756 |   214370440
  num incorrect                      |     4720676 |    52561642 |    33880524 |      736598 |    16341709 |    34209617 |      722161 |    57166697 |     4294291 |     5889132 |     1128136 |    30312479 |      335378 |     3983026 |    32013355 |    24028466
  misprediction rate                 |      12.07% |      42.46% |      14.30% |       0.82% |      14.50% |      37.57% |       2.29% |      20.39% |       8.34% |       5.38% |       3.12% |      14.38% |       1.74% |      12.97% |      14.67% |      10.08%
  mpki                               |       18.88 |       38.57 |       14.81 |        0.38 |        9.69 |       36.57 |        1.27 |       39.17 |       15.42 |        2.49 |        1.98 |       13.51 |        0.41 |        2.78 |       11.44 |       16.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
