                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1612117704 |  1003249648 |   992055104 |   381873453 |  1433269976 |   249999973 |  1426942723 |   742379387
  Cycles                             |  1208285230 |  1208285413 |  1208285213 |  1208285448 |  1208285181 |  1208281431 |  1208285221 |  1208285418
  IPC                                |        1.33 |        0.83 |        0.82 |        0.32 |        1.19 |        0.21 |        1.18 |        0.61
  Time (ns)                          |   402761744 |   402761805 |   402761738 |   402761816 |   402761727 |   402760477 |   402761741 |   402761806
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    92234400 |   153344872 |    18118424 |     7189442 |   126292371 |    40600608 |   114826232 |    45128663
  num incorrect                      |    15654050 |    39312826 |     2715685 |    10008522 |    21064794 |     2521753 |    19266030 |    27157606
  misprediction rate                 |      14.51% |      20.41% |      13.03% |      58.20% |      14.30% |       5.85% |      14.37% |      37.57%
  mpki                               |        9.71 |       39.19 |        2.74 |       26.21 |       14.70 |       10.09 |       13.50 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   181722386 |   130518529 |    94247914 |    41903806 |   162443519 |    41868591 |   209105416 |    88602560
    num misses                       |          56 |          19 |          71 |          14 |         562 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   756621486 |   337743332 |   504998089 |   140201154 |   600030058 |    75636447 |   684162728 |   341284703
    num misses                       |      487224 |     1495922 |     1114883 |      998598 |      321028 |       88470 |     3828829 |     2346264
    miss rate                        |       0.06% |       0.44% |       0.22% |       0.71% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.12 |        2.61 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      487280 |     1495941 |     1114954 |      998612 |      321590 |       88474 |     3828894 |     2346274
    num misses                       |       76734 |      313307 |       15016 |      998601 |       10259 |       88474 |       23876 |     1865816
    miss rate                        |      15.75% |      20.94% |       1.35% |     100.00% |       3.19% |     100.00% |       0.62% |      79.52%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.62 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   181722386 |   130518529 |    94247914 |    41903806 |   162443519 |    41868591 |   209105416 |    88602560
    num cache misses                 |      339955 |      614971 |       45937 |       10724 |     2109471 |       35387 |     6346310 |       12368
    miss rate                        |       0.19% |       0.47% |       0.05% |       0.03% |       1.30% |       0.08% |       3.03% |       0.01%
    mpki                             |        0.21 |        0.61 |        0.05 |        0.03 |        1.47 |        0.14 |        4.45 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   756621486 |   337743332 |   504998089 |   140201154 |   600030058 |    75636447 |   684162728 |   341284703
    num cache misses                 |     4636615 |     1465595 |     7780481 |    10773847 |     5534984 |     5697740 |    22686558 |     5257918
    miss rate                        |       0.61% |       0.43% |       1.54% |       7.68% |       0.92% |       7.53% |       3.32% |       1.54%
    mpki                             |        2.88 |        1.46 |        7.84 |       28.21 |        3.86 |       22.79 |       15.90 |        7.08
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5004904 |     2396386 |     8171522 |    12198413 |     7701741 |     7752613 |    29066623 |     5755753
    num cache misses                 |     2208496 |      839280 |     1388795 |    10784493 |      988105 |     5733128 |      722852 |     2428812
    miss rate                        |      44.13% |      35.02% |      17.00% |      88.41% |      12.83% |      73.95% |       2.49% |      42.20%
    mpki                             |        1.37 |        0.84 |        1.40 |       28.24 |        0.69 |       22.93 |        0.51 |        3.27
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2312849 |     1161940 |     1743262 |    12198326 |     1053955 |     7752613 |      759515 |     3109530
    num cache misses                 |     1310276 |      834959 |     1220790 |    10778998 |      975319 |     5732246 |      722457 |     1650585
    miss rate                        |      56.65% |      71.86% |      70.03% |      88.36% |      92.54% |      73.94% |      95.12% |      53.08%
    mpki                             |        0.81 |        0.83 |        1.23 |       28.23 |        0.68 |       22.93 |        0.51 |        2.22
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    32796360 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      160.14 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       50.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
