                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  5470114371 |  5551050817 |   267628213 |   409443383 |   274742689 |   569483229 |   667286745 |   249999886 |  3534754040 |   669320919 |  1779622246 |   509489666 |  3752105014 |  1343345523 |  2131216378 |  4139956485
  Cycles                             |  3767465115 |  3767465148 |  3767465225 |  3767465446 |  3767465434 |  3767465661 |  3767465110 |  3767461470 |  3767465482 |  3767465245 |  3767465527 |  3767465118 |  3767465682 |  3767465113 |  3767465183 |  3767465110
  IPC                                |        1.45 |        1.47 |        0.07 |        0.11 |        0.07 |        0.15 |        0.18 |        0.07 |        0.94 |        0.18 |        0.47 |        0.14 |        1.00 |        0.36 |        0.57 |        1.10
  Time (ns)                          |  1255821705 |  1255821716 |  1255821742 |  1255821816 |  1255821812 |  1255821887 |  1255821704 |  1255820490 |  1255821828 |  1255821749 |  1255821843 |  1255821706 |  1255821894 |  1255821705 |  1255821728 |  1255821704
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   433675471 |  1024450075 |    45697407 |     7497832 |    44850398 |    34598916 |    40824531 |    34399075 |   155818754 |    19817171 |   191960139 |     4626978 |   301704840 |     1754136 |   122402051 |   550082485
  num incorrect                      |    35470916 |    69887214 |     4093567 |    10501945 |     2726088 |    20820837 |     1517883 |     4720676 |     8849023 |     9593237 |    29138801 |       31000 |    50689611 |       29728 |    20684273 |    55655651
  misprediction rate                 |       7.56% |       6.39% |       8.22% |      58.34% |       5.73% |      37.57% |       3.58% |      12.07% |       5.37% |      32.62% |      13.18% |       0.67% |      14.38% |       1.67% |      14.46% |       9.19%
  mpki                               |        6.48 |       12.59 |       15.30 |       25.65 |        9.92 |       36.56 |        2.27 |       18.88 |        2.50 |       14.33 |       16.37 |        0.06 |       13.51 |        0.02 |        9.71 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   457934573 |   910234514 |    31121729 |    44309242 |    46322723 |    67940385 |    63550875 |    43801034 |   336828633 |    51984818 |   209219963 |    45029441 |   549613289 |   153862862 |   240141622 |   621341978
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2743
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1505597734 |  1809082865 |    92577977 |   148157589 |    82440148 |   262095795 |   224221989 |   116504258 |  1075643678 |   305389501 |   799772114 |   138799872 |  1798951730 |  1004929812 |   999206823 |  1617974500
    num misses                       |     7359465 |          23 |     1546262 |     1031605 |       97173 |     1789804 |     1804723 |     4540380 |      341646 |      309457 |     8342024 |      248218 |    10030965 |    36377371 |      645483 |      504889
    miss rate                        |       0.49% |       0.00% |       1.67% |       0.70% |       0.12% |       0.68% |       0.80% |       3.90% |       0.03% |       0.10% |       1.04% |       0.18% |       0.56% |       3.62% |       0.06% |       0.03%
