                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  261361953 |  423105521 |  249999879 |  281381340
  Cycles                             |  273359243 |  273359320 |  273356970 |  273359400
  IPC                                |       0.96 |       1.55 |       0.91 |       1.03
  Time (ns)                          |   91119748 |   91119774 |   91118990 |   91119800
Branch predictor stats               |            |            |            |           
  num correct                        |    5388857 |   18000864 |    5768210 |   14477479
  num incorrect                      |     814221 |    1042017 |     102901 |   10937902
  misprediction rate                 |     13.13% |      5.47% |      1.75% |     43.04%
  mpki                               |       3.12 |       2.46 |       0.41 |      38.87
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   25085056 |   40805347 |   22339856 |   22477410
    num misses                       |         62 |          8 |          4 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  132585325 |  131249795 |   98207446 |   82280647
    num misses                       |     300439 |      38789 |      52490 |       4648
    miss rate                        |      0.23% |      0.03% |      0.05% |      0.01%
    mpki                             |       1.15 |       0.09 |       0.21 |       0.02
  L2 TLB                             |            |            |            |           
    num accesses                     |     300501 |      38797 |      52494 |       4700
    num misses                       |       4355 |       1138 |      27305 |       4244
    miss rate                        |      1.45% |      2.93% |     52.02% |     90.30%
    mpki                             |       0.02 |       0.00 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   25085056 |   40805347 |   22339856 |   22477410
    num cache misses                 |       5493 |       2789 |       7268 |       5435
    miss rate                        |      0.02% |      0.01% |      0.03% |      0.02%
    mpki                             |       0.02 |       0.01 |       0.03 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  132585325 |  131249795 |   98207446 |   82280647
    num cache misses                 |    2113507 |    3558066 |    2541477 |     283071
    miss rate                        |      1.59% |      2.71% |      2.59% |      0.34%
    mpki                             |       8.09 |       8.41 |      10.17 |       1.01
  Cache L2                           |            |            |            |           
    num cache accesses               |    2184924 |    3574212 |    2550548 |     298039
    num cache misses                 |     374728 |      83069 |    1728521 |     273270
    miss rate                        |     17.15% |      2.32% |     67.77% |     91.69%
    mpki                             |       1.43 |       0.20 |       6.91 |       0.97
  Cache L3                           |            |            |            |           
    num cache accesses               |     441693 |      97024 |    1731009 |     283023
    num cache misses                 |     272649 |      82931 |    1671023 |     272914
    miss rate                        |     61.73% |     85.47% |     96.53% |     96.43%
    mpki                             |       1.04 |       0.20 |       6.68 |       0.97
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3058982 |          0 |          0 |          0
  average dram access latency (ns)   |     113.74 |        inf |        inf |        inf
  average dram queueing delay        |       3.73 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     33.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
