                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2078976387 |   249999989 |   880199724 |  2189201774
  Cycles                             |  3222419352 |  3222415500 |  3222419647 |  3222419390
  IPC                                |        0.65 |        0.08 |        0.27 |        0.68
  Time (ns)                          |  1074139784 |  1074138500 |  1074139883 |  1074139797
Branch predictor stats               |             |             |             |            
  num correct                        |   126367548 |    43244780 |   120986121 |   332698327
  num incorrect                      |    76041628 |    11689069 |    16629075 |    71885577
  misprediction rate                 |      37.57% |      21.28% |      12.08% |      17.77%
  mpki                               |       36.58 |       46.76 |       18.89 |       32.84
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   248128748 |    23761816 |   154206293 |   302254448
    num misses                       |          10 |           3 |         105 |         427
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   956058445 |    88558906 |   410149880 |   849833801
    num misses                       |     6564010 |    21160407 |    15968148 |     4499592
    miss rate                        |       0.69% |      23.89% |       3.89% |       0.53%
    mpki                             |        3.16 |       84.64 |       18.14 |        2.06
  L2 TLB                             |             |             |             |            
    num accesses                     |     6564020 |    21160410 |    15968253 |     4500019
    num misses                       |     5218753 |    10898191 |     4781843 |      419249
    miss rate                        |      79.51% |      51.50% |      29.95% |       9.32%
    mpki                             |        2.51 |       43.59 |        5.43 |        0.19
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   248128748 |    23761816 |   154206293 |   302254448
    num cache misses                 |       57926 |       55000 |     1840585 |    17420089
    miss rate                        |       0.02% |       0.23% |       1.19% |       5.76%
    mpki                             |        0.03 |        0.22 |        2.09 |        7.96
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   956058445 |    88558906 |   410149880 |   849833801
    num cache misses                 |    14801172 |    28765875 |    22760254 |    18657680
    miss rate                        |       1.55% |      32.48% |       5.55% |       2.20%
    mpki                             |        7.12 |      115.06 |       25.86 |        8.52
  Cache L2                           |             |             |             |            
    num cache accesses               |    16437231 |    32543518 |    29049544 |    36988909
    num cache misses                 |    10174400 |    20366768 |    18708825 |    13731471
    miss rate                        |      61.90% |      62.58% |      64.40% |      37.12%
    mpki                             |        4.89 |       81.47 |       21.26 |        6.27
  Cache L3                           |             |             |             |            
    num cache accesses               |    12173033 |    24161906 |    23176057 |    14648356
    num cache misses                 |     5311342 |    17291925 |    15123148 |     5321356
    miss rate                        |      43.63% |      71.57% |      65.25% |      36.33%
    mpki                             |        2.55 |       69.17 |       17.18 |        2.43
DRAM summary                         |             |             |             |            
  num dram accesses                  |    58284309 |           0 |           0 |           0
  average dram access latency (ns)   |      118.23 |         inf |         inf |         inf
  average dram queueing delay        |        8.22 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      54.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
