                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5126594473 |  3319795577 |  3300483839 |  4657350863 |   951431963 |  2533392034 |  5081824867 |   249999989
  Cycles                             |  4162537517 |  4162537728 |  4162537500 |  4162537853 |  4162537822 |  4162537751 |  4162537470 |  4162534117
  IPC                                |        1.23 |        0.80 |        0.79 |        1.12 |        0.23 |        0.61 |        1.22 |        0.06
  Time (ns)                          |  1387512506 |  1387512576 |  1387512500 |  1387512618 |  1387512607 |  1387512584 |  1387512490 |  1387511372
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   454983712 |   359424591 |   425309026 |   266047258 |   160777368 |   154007673 |   234024023 |    43244780
  num incorrect                      |    76040152 |    54701058 |    99250026 |    45003500 |    14868289 |    92674449 |     1947349 |    11689069
  misprediction rate                 |      14.32% |      13.21% |      18.92% |      14.47% |       8.46% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.83 |       16.48 |       30.07 |        9.66 |       15.63 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   582364380 |   390656495 |   462651994 |   523491762 |   110385722 |   302394793 |   388789204 |    23761816
    num misses                       |        1779 |          10 |         244 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2143726420 |  1492095012 |  1288417821 |  2186982412 |   330717818 |  1164746110 |  2924228066 |    88558906
    num misses                       |     1131797 |    15187011 |     2308560 |     1411505 |     5667023 |     8014003 |      394172 |    21160201
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.57 |        0.70 |        0.30 |        5.96 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1133576 |    15187021 |     2308804 |     1411561 |     5667065 |     8014013 |      394215 |    21160204
    num misses                       |       35711 |     1349382 |      368413 |      222571 |     1533356 |     6371687 |      113360 |    10898248
    miss rate                        |       3.15% |       8.89% |      15.96% |      15.77% |      27.06% |      79.51% |      28.76% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.61 |        2.52 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   582364380 |   390656495 |   462651994 |   523491762 |   110385722 |   302394793 |   388789204 |    23761816
    num cache misses                 |     7177322 |       70990 |    13434705 |      864033 |       56298 |       68157 |      189183 |       54986
    miss rate                        |       1.23% |       0.02% |       2.90% |       0.17% |       0.05% |       0.02% |       0.05% |       0.23%
    mpki                             |        1.40 |        0.02 |        4.07 |        0.19 |        0.06 |        0.03 |        0.04 |        0.22
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2143726420 |  1492095012 |  1288417821 |  2186982412 |   330717818 |  1164746110 |  2924228066 |    88558906
    num cache misses                 |    19562263 |    47758207 |    15981015 |    13125201 |    38575905 |    17954616 |    26443730 |    28763462
    miss rate                        |       0.91% |       3.20% |       1.24% |       0.60% |      11.66% |       1.54% |       0.90% |      32.48%
    mpki                             |        3.82 |       14.39 |        4.84 |        2.82 |       40.55 |        7.09 |        5.20 |      115.05
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26912357 |    48378299 |    30512474 |    14024111 |    42155569 |    19615984 |    26702029 |    32536052
    num cache misses                 |     3257894 |    18908994 |     5495856 |     7360871 |    28691130 |    12049624 |    14672262 |    20313924
    miss rate                        |      12.11% |      39.09% |      18.01% |      52.49% |      68.06% |      61.43% |      54.95% |      62.44%
    mpki                             |        0.64 |        5.70 |        1.67 |        1.58 |       30.16 |        4.76 |        2.89 |       81.26
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3462387 |    19609958 |     6629244 |     7448812 |    32224389 |    14168039 |    14755745 |    24104145
    num cache misses                 |     2895996 |     9516298 |     4133714 |     6839109 |    21140837 |     5415543 |    11805532 |    17110071
    miss rate                        |      83.64% |      48.53% |      62.36% |      91.81% |      65.61% |      38.22% |      80.01% |      70.98%
    mpki                             |        0.56 |        2.87 |        1.25 |        1.47 |       22.22 |        2.14 |        2.32 |       68.44
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   116600955 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      175.80 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       65.79 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
