                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1360739116 |  2288142522 |  1927252048 |  1685684064 |   935126643 |   570097523 |  1460537933 |   278493825 |  2366732395 |   568941631 |  2244004289 |   824174450 |  1433710051 |  2798548291 |  1419447743
  Cycles                             |  1651159948 |  1651162147 |  1651162142 |  1651162357 |  1651162592 |  1651162523 |  1651162140 |  1651162152 |  1651162952 |  1651162140 |  1651162140 |  1651162140 |  1651162233 |  1651162140 |  1651162140 |  1651162160
  IPC                                |        0.15 |        0.82 |        1.39 |        1.17 |        1.02 |        0.57 |        0.35 |        0.88 |        0.17 |        1.43 |        0.34 |        1.36 |        0.50 |        0.87 |        1.69 |        0.86
  Time (ns)                          |   550386650 |   550387383 |   550387381 |   550387453 |   550387531 |   550387508 |   550387380 |   550387384 |   550387651 |   550387380 |   550387380 |   550387380 |   550387411 |   550387380 |   550387380 |   550387387
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    71187349 |   203232859 |    88739794 |    96323737 |    56825521 |    30855303 |   223410863 |    47192373 |   103517011 |    35055773 |   180433345 |    18884641 |    26730239 |   186190448 |   214147364
  num incorrect                      |     4720676 |    52470808 |    33906301 |      736176 |    16337534 |    34194756 |      721771 |    57206364 |     4294056 |     5888965 |     1127822 |    30313744 |      335060 |     3983285 |    32005626 |    24009477
  misprediction rate                 |      12.07% |      42.43% |      14.30% |       0.82% |      14.50% |      37.57% |       2.29% |      20.39% |       8.34% |       5.38% |       3.12% |      14.38% |       1.74% |      12.97% |      14.67% |      10.08%
  mpki                               |       18.88 |       38.56 |       14.82 |        0.38 |        9.69 |       36.57 |        1.27 |       39.17 |       15.42 |        2.49 |        1.98 |       13.51 |        0.41 |        2.78 |       11.44 |       16.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   109456151 |   259845315 |   147435395 |   189486072 |   111550735 |    57661320 |   189991383 |    32316690 |   226197683 |    54110801 |   328707098 |    74295779 |   136582401 |   339486526 |   227115641
    num misses                       |          84 |          52 |         839 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   399094199 |   956688752 |  1109011021 |   791339371 |   430021620 |   198136405 |   491555674 |    96725160 |   723358865 |   187757509 |  1075875140 |   322518082 |   729579294 |  1179800848 |   570544675
    num misses                       |     4543789 |       22889 |      497939 |      149026 |      508654 |     2944376 |      296874 |     2172582 |     1647255 |      221798 |     1617127 |     5999289 |      165665 |     1653450 |     8375631 |     3092765
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.70% |       0.03% |       0.86% |       0.56% |       0.05% |       0.23% |       0.71% |       0.54%
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.52 |        1.49 |        5.91 |        0.09 |        2.84 |        2.67 |        0.20 |        1.15 |        2.99 |        2.18
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4543873 |       22941 |      498778 |      149069 |      508710 |     2944386 |      296921 |     2172601 |     1647297 |      221806 |     1617149 |     5999354 |      165669 |     1653528 |     8375649 |     3101063
    num misses                       |     1361743 |       20383 |       15927 |       43812 |       80189 |     2338165 |       96518 |      455084 |      469453 |        5737 |      146168 |       38361 |       89821 |       21963 |       64184 |      444878
    miss rate                        |      29.97% |      88.85% |       3.19% |      29.39% |      15.76% |      79.41% |      32.51% |      20.95% |      28.50% |       2.59% |       9.04% |       0.64% |      54.22% |       1.33% |       0.77% |      14.35%
    mpki                             |        5.45 |        0.01 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.69 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.31
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   109456151 |   259845315 |   147435395 |   189486072 |   111550735 |    57661320 |   189991383 |    32316690 |   226197683 |    54110801 |   328707098 |    74295779 |   136582401 |   339486526 |   227115641
    num cache misses                 |      943010 |       27816 |     3527093 |      131492 |      547877 |       61689 |       55413 |      969645 |       36221 |       37282 |      361884 |    10882474 |       98033 |      249390 |     2925824 |     4175110
    miss rate                        |       2.15% |       0.03% |       1.36% |       0.09% |       0.29% |       0.06% |       0.10% |       0.51% |       0.11% |       0.02% |       0.67% |       3.31% |       0.13% |       0.18% |       0.86% |       1.84%
    mpki                             |        3.77 |        0.02 |        1.54 |        0.07 |        0.33 |        0.07 |        0.10 |        0.66 |        0.13 |        0.02 |        0.64 |        4.85 |        0.12 |        0.17 |        1.05 |        2.94
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   399094199 |   956688752 |  1109011021 |   791339371 |   430021620 |   198136405 |   491555674 |    96725160 |   723358865 |   187757509 |  1075875140 |   322518082 |   729579294 |  1179800848 |   570544675
    num cache misses                 |     6643755 |     1401957 |     8766369 |    10424078 |     4848039 |     6643051 |     7093269 |     2014518 |    11488553 |    19261352 |    11354683 |    36187229 |     8142040 |    11245525 |     5543410 |     5175632
    miss rate                        |       5.70% |       0.35% |       0.92% |       0.94% |       0.61% |       1.54% |       3.58% |       0.41% |      11.88% |       2.66% |       6.05% |       3.36% |       2.52% |       1.54% |       0.47% |       0.91%
    mpki                             |       26.58 |        1.03 |        3.83 |        5.41 |        2.88 |        7.10 |       12.44 |        1.38 |       41.25 |        8.14 |       19.96 |       16.13 |        9.88 |        7.84 |        1.98 |        3.65
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8770040 |     1470400 |    12308484 |    10565808 |     5401406 |     7209816 |     8100606 |     3378347 |    12453732 |    19365090 |    12512141 |    47079236 |     8240432 |    11612429 |     8503730 |     9520463
    num cache misses                 |     6518056 |     1359704 |     4880856 |     7293372 |     3801570 |     6242970 |     5826777 |     1334960 |    10201732 |      597038 |     5359408 |     7259907 |     5856846 |     5942799 |      837730 |     5041609
