                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1127563801 |  2791978461 |   445252064 |  2164112397 |   392530833 |  3955935112 |  1932648451 |  1032513854 |   872344978 |  1746133040 |  1086811890 |  3490101393 |   249999981 |   681765917 |  2587256681 |  2020887056
  Cycles                             |  6816236800 |  6816236883 |  6816236934 |  6816237465 |  6816237951 |  6816236700 |  6816238053 |  6816237075 |  6816236742 |  6816237351 |  6816236700 |  6816236648 |  6816232846 |  6816237297 |  6816237254 |  6816237141
  IPC                                |        0.17 |        0.41 |        0.07 |        0.32 |        0.06 |        0.58 |        0.28 |        0.15 |        0.13 |        0.26 |        0.16 |        0.51 |        0.04 |        0.10 |        0.38 |        0.30
  Time (ns)                          |  2272078934 |  2272078961 |  2272078978 |  2272079155 |  2272079317 |  2272078900 |  2272079351 |  2272079025 |  2272078914 |  2272079117 |  2272078900 |  2272078883 |  2272077616 |  2272079099 |  2272079085 |  2272079047
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60754329 |   515262197 |    73918221 |   191485898 |    53864179 |   524643096 |   291706719 |   174564988 |     7907851 |    40268745 |    35428364 |   190131768 |    58565837 |    12604516 |   172305784 |    89077944
  num incorrect                      |     1421105 |    35151231 |     4460816 |    31985567 |     7422578 |    53479204 |    32712417 |    16099332 |       52944 |      718330 |    16716339 |   131799300 |     6500447 |    17570773 |    29596512 |     5060596
  misprediction rate                 |       2.29% |       6.39% |       5.69% |      14.31% |      12.11% |       9.25% |      10.08% |       8.44% |       0.67% |       1.75% |      32.06% |      40.94% |       9.99% |      58.23% |      14.66% |       5.38%
  mpki                               |        1.26 |       12.59 |       10.02 |       14.78 |       18.91 |       13.52 |       16.93 |       15.59 |        0.06 |        0.41 |       15.38 |       37.76 |       26.00 |       25.77 |       11.44 |        2.50
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   113117262 |   457816513 |    75028171 |   245476268 |    68746345 |   594484043 |   309205300 |   119654176 |    77098396 |   156053420 |    84823091 |   285306619 |    21135842 |    73788903 |   313853219 |   192579820
    num misses                       |          47 |          39 |           4 |         800 |          89 |        2584 |       11221 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   392600109 |   909907628 |   134958828 |   905501084 |   182903991 |  1547730408 |   776897019 |   358522046 |   237454418 |   686010789 |   477692293 |  1030740740 |    86633855 |   248214120 |  1090760826 |   614992881
    num misses                       |      607361 |          23 |      161455 |      481512 |     7090925 |      474936 |     4233169 |     6113908 |      423759 |      366378 |      491020 |       62743 |     1331680 |     1720267 |     7745776 |      195322
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.88% |       0.03% |       0.54% |       1.71% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.54 |        0.00 |        0.36 |        0.22 |       18.06 |        0.12 |        2.19 |        5.92 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        2.99 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      607408 |          62 |      161459 |      482312 |     7091014 |      477520 |     4244390 |     6113950 |      423762 |      366382 |      491023 |       62795 |     1349121 |     1720281 |     7745794 |      195330
    num misses                       |      188033 |          62 |      161459 |       15225 |     2117808 |       14062 |      606852 |     1677255 |      423441 |      190673 |      332762 |       56083 |     1140466 |     1720262 |       59160 |        5034
    miss rate                        |      30.96% |     100.00% |     100.00% |       3.16% |      29.87% |       2.94% |      14.30% |      27.43% |      99.92% |      52.04% |      67.77% |      89.31% |      84.53% |     100.00% |       0.76% |       2.58%
    mpki                             |        0.17 |        0.00 |        0.36 |        0.01 |        5.40 |        0.00 |        0.31 |        1.62 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   113117262 |   457816513 |    75028171 |   245476268 |    68746345 |   594484043 |   309205300 |   119654176 |    77098396 |   156053420 |    84823091 |   285306619 |    21135842 |    73788903 |   313853219 |   192579820
    num cache misses                 |       51390 |     7182177 |        5728 |     4147817 |      992197 |    13736763 |     5722450 |       64683 |      145127 |       82519 |       42857 |      426428 |      368650 |       20438 |     4597084 |      232462
    miss rate                        |       0.05% |       1.57% |       0.01% |       1.69% |       1.44% |       2.31% |       1.85% |       0.05% |       0.19% |       0.05% |       0.05% |       0.15% |       1.74% |       0.03% |       1.46% |       0.12%
    mpki                             |        0.05 |        2.57 |        0.01 |        1.92 |        2.53 |        3.47 |        2.96 |        0.06 |        0.17 |        0.05 |        0.04 |        0.12 |        1.47 |        0.03 |        1.78 |        0.12
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
