                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   856269868 |   249999981 |   438694429 |  2738814666 |  1999599421 |  1077231793 |  2900113151 |  3940731994
  Cycles                             |  3421708851 |  3421706277 |  3421708940 |  3421709040 |  3421708782 |  3421709161 |  3421709024 |  3421708942
  IPC                                |        0.25 |        0.07 |        0.13 |        0.80 |        0.58 |        0.31 |        0.85 |        1.15
  Time (ns)                          |  1140569617 |  1140568759 |  1140569647 |  1140569680 |  1140569594 |  1140569720 |  1140569675 |  1140569647
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7764004 |    58565837 |    72797163 |   418830892 |     2605555 |    66537628 |   133541752 |   316910269
  num incorrect                      |       51986 |     6500447 |     4400563 |   107267320 |       44156 |     2197892 |     1109348 |    53224883
  misprediction rate                 |       0.67% |       9.99% |       5.70% |      20.39% |       1.67% |       3.20% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.03 |       39.17 |        0.02 |        2.04 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75677758 |    21135842 |    73846855 |   356285537 |   229044213 |   102372666 |   221864473 |   577293886
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   233104424 |    86633855 |   133156702 |   921976386 |  1495805313 |   356045996 |  1668824688 |  1889301060
    num misses                       |      416109 |     1331682 |      159144 |     4078919 |    53925917 |     2972581 |      224066 |    10548575
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.83% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.97 |        2.76 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      416112 |     1349123 |      159148 |     4078938 |    53925923 |     2972603 |      224109 |    10548640
    num misses                       |      415797 |     1140459 |      159148 |      854292 |    38491967 |      278848 |       65225 |       66670
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.94% |      71.38% |       9.38% |      29.10% |       0.63%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.25 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75677758 |    21135842 |    73846855 |   356285537 |   229044213 |   102372666 |   221864473 |   577293886
    num cache misses                 |      119300 |      345331 |        3152 |     1371579 |      204467 |      134263 |      108695 |    17144516
    miss rate                        |       0.16% |       1.63% |       0.00% |       0.38% |       0.09% |       0.13% |       0.05% |       2.97%
    mpki                             |        0.14 |        1.38 |        0.01 |        0.50 |        0.10 |        0.12 |        0.04 |        4.35
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   233104424 |    86633855 |   133156702 |   921976386 |  1495805313 |   356045996 |  1668824688 |  1889301060
    num cache misses                 |    43900392 |     7409696 |    10183196 |     3588093 |    16344916 |    20944397 |    15103163 |    62278265
    miss rate                        |      18.83% |       8.55% |       7.65% |       0.39% |       1.09% |       5.88% |       0.91% |       3.30%
    mpki                             |       51.27 |       29.64 |       23.21 |        1.31 |        8.17 |       19.44 |        5.21 |       15.80
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    44019700 |     7774716 |    13519984 |     5756498 |    16552637 |    22588872 |    15261018 |    79472940
    num cache misses                 |    26736056 |     7335077 |    10186348 |     1617505 |    11007002 |     6082486 |     8492774 |     1173382
    miss rate                        |      60.74% |      94.35% |      75.34% |      28.10% |      66.50% |      26.93% |      55.65% |       1.48%
    mpki                             |       31.22 |       29.34 |       23.22 |        0.59 |        5.50 |        5.65 |        2.93 |        0.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26736064 |     7355725 |    13519984 |     2432581 |    11010532 |     7608813 |     8554308 |     1233075
    num cache misses                 |    26436780 |     7264115 |    10181822 |     1570629 |    10589865 |     5843638 |     7620263 |     1160401
    miss rate                        |      98.88% |      98.75% |      75.31% |      64.57% |      96.18% |      76.80% |      89.08% |      94.11%
    mpki                             |       30.87 |       29.06 |       23.21 |        0.57 |        5.30 |        5.42 |        2.63 |        0.29
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   107505300 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      268.73 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      158.72 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
