                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1125153714 |  9319645740 |   423372881 |  5497622379 |   408312060 |  6670726793 |  3131500107 |   832519631 |   854018377 |  1746081000 |  1046694962 |  3753482498 |   249999981 |   665062304 |  8053202458 |  5992680463
  Cycles                             |  6061346338 |  6061346053 |  6061347199 |  6061346040 |  6061349090 |  6061346040 |  6061346042 |  6061349221 |  6061347643 |  6061346114 |  6061346484 |  6061346045 |  6061344234 |  6061346040 |  6061347264 |  6061346040
  IPC                                |        0.19 |        1.54 |        0.07 |        0.91 |        0.07 |        1.10 |        0.52 |        0.14 |        0.14 |        0.29 |        0.17 |        0.62 |        0.04 |        0.11 |        1.33 |        0.99
  Time (ns)                          |  2020448780 |  2020448685 |  2020449067 |  2020448680 |  2020449697 |  2020448680 |  2020448681 |  2020449741 |  2020449215 |  2020448705 |  2020448828 |  2020448682 |  2020448078 |  2020448680 |  2020449088 |  2020448680
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60578240 |  1719945586 |    70011427 |   487053406 |    56083641 |   887613878 |   472407139 |   140757177 |     7743766 |    40266958 |    34796945 |   205260623 |    58565837 |    12417674 |   536338302 |   264680564
  num incorrect                      |     1416982 |   117332794 |     4400563 |    81225790 |     7723127 |    89828507 |    53040314 |    12955634 |       51852 |      718298 |    16336499 |   141385745 |     6500447 |    17271826 |    92108141 |    15021031
  misprediction rate                 |       2.29% |       6.39% |       5.91% |      14.29% |      12.10% |       9.19% |      10.09% |       8.43% |       0.67% |       1.75% |      31.95% |      40.79% |       9.99% |      58.17% |      14.66% |       5.37%
  mpki                               |        1.26 |       12.59 |       10.39 |       14.77 |       18.91 |       13.47 |       16.94 |       15.56 |        0.06 |        0.41 |       15.61 |       37.67 |       26.00 |       25.97 |       11.44 |        2.51
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   112757071 |  1528189114 |    71061119 |   624242954 |    71498517 |  1000555930 |   501264729 |    96684213 |    75478710 |   156049302 |    81821865 |   307730003 |    21135842 |    72331535 |   977141954 |   570659147
    num misses                       |          47 |          39 |           4 |        1901 |          91 |        4333 |       18434 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   391731501 |  3037259524 |   128978098 |  2298731067 |   190274693 |  2604294242 |  1260741402 |   289664229 |   232493692 |   685990855 |   456238308 |  1109742126 |    86633855 |   243393597 |  3395714277 |  1821637102
    num misses                       |      606589 |          23 |      153703 |     1211819 |     7393474 |      805169 |     7009315 |     4959963 |      415030 |      366541 |      471216 |       67666 |     1331684 |     1700269 |    24137345 |      583181
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.71% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |        0.00 |        0.36 |        0.22 |       18.11 |        0.12 |        2.24 |        5.96 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.56 |        3.00 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      606636 |          62 |      153707 |     1213720 |     7393565 |      809502 |     7027749 |     4960005 |      415033 |      366545 |      471219 |       67718 |     1349125 |     1700283 |    24137363 |      583189
    num misses                       |      187592 |          62 |      153707 |       38433 |     2203662 |       23698 |     1002780 |     1348181 |      414719 |      190672 |      320742 |       60525 |     1140472 |     1700264 |      184608 |       14556
    miss rate                        |      30.92% |     100.00% |     100.00% |       3.17% |      29.81% |       2.93% |      14.27% |      27.18% |      99.92% |      52.02% |      68.07% |      89.38% |      84.53% |     100.00% |       0.76% |       2.50%
    mpki                             |        0.17 |        0.00 |        0.36 |        0.01 |        5.40 |        0.00 |        0.32 |        1.62 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.56 |        0.02 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
