                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4546824220 |   822183382 |  4902868222 |   249999989 |  5337025352 |  3364501856 |   597841431 |  1135322146
  Cycles                             |  5029799901 |  5029800280 |  5029799906 |  5029798715 |  5029799909 |  5029799901 |  5029799901 |  5029800107
  IPC                                |        0.90 |        0.16 |        0.97 |        0.05 |        1.06 |        0.67 |        0.12 |        0.23
  Time (ns)                          |  1676599967 |  1676600093 |  1676599969 |  1676599572 |  1676599970 |  1676599967 |  1676599967 |  1676600036
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   247392823 |   113132740 |    91218707 |    43244780 |   687539275 |    76987312 |   140020237 |   192696891
  num incorrect                      |   171738914 |    15501580 |    13835587 |    11689069 |   160420882 |     1371130 |    15545807 |    17694544
  misprediction rate                 |      40.97% |      12.05% |      13.17% |      21.28% |      18.92% |       1.75% |       9.99% |       8.41%
  mpki                               |       37.77 |       18.85 |        2.82 |       46.76 |       30.06 |        0.41 |       26.00 |       15.59
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   371956725 |   144063503 |   466756267 |    23761816 |   748313271 |   301361428 |    50562054 |   131659996
    num misses                       |          52 |         100 |         134 |           3 |         333 |           4 |       41475 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1343048219 |   383205613 |  2490753356 |    88558906 |  2084263564 |  1324109653 |   207168630 |   392718170
    num misses                       |       81301 |    14910840 |     5571222 |    21160900 |     3737482 |      696743 |     3175501 |     6606667
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.68%
    mpki                             |        0.02 |       18.14 |        1.14 |       84.64 |        0.70 |        0.21 |        5.31 |        5.82
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       81353 |    14910940 |     5571356 |    21160903 |     3737815 |      696747 |     3216976 |     6606709
    num misses                       |       72652 |     4479340 |       75940 |    10898595 |      595419 |      368991 |     2716566 |     1803878
    miss rate                        |      89.30% |      30.04% |       1.36% |      51.50% |      15.93% |      52.96% |      84.44% |      27.30%
    mpki                             |        0.02 |        5.45 |        0.02 |       43.59 |        0.11 |        0.11 |        4.54 |        1.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   371956725 |   144063503 |   466756267 |    23761816 |   748313271 |   301361428 |    50562054 |   131659996
    num cache misses                 |      202532 |     3557642 |      848868 |      226788 |    23221584 |      513451 |      988309 |      159774
    miss rate                        |       0.05% |       2.47% |       0.18% |       0.95% |       3.10% |       0.17% |       1.95% |       0.12%
    mpki                             |        0.04 |        4.33 |        0.17 |        0.91 |        4.35 |        0.15 |        1.65 |        0.14
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1343048219 |   383205613 |  2490753356 |    88558906 |  2084263564 |  1324109653 |   207168630 |   392718170
    num cache misses                 |     5173052 |    22258407 |    38289732 |    28894028 |    26012991 |    34371996 |    17860093 |    46127010
    miss rate                        |       0.39% |       5.81% |       1.54% |      32.63% |       1.25% |       2.60% |       8.62% |      11.75%
    mpki                             |        1.14 |       27.07 |        7.81 |      115.58 |        4.87 |       10.22 |       29.87 |       40.63
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5616483 |    31371390 |    39496411 |    33188488 |    49984723 |    35101724 |    18905720 |    50696596
    num cache misses                 |     5231604 |    22392416 |    20498794 |    25089432 |    22254505 |    25045086 |    18088056 |    40980329
    miss rate                        |      93.15% |      71.38% |      51.90% |      75.60% |      44.52% |      71.35% |      95.68% |      80.83%
    mpki                             |        1.15 |       27.24 |        4.18 |      100.36 |        4.17 |        7.44 |       30.26 |       36.10
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5475760 |    27959181 |    20857472 |    29184997 |    23007504 |    25342182 |    18146918 |    45391659
    num cache misses                 |     5177591 |    18794105 |     3002224 |    22114740 |     1617031 |    24045454 |    16750815 |    23758138
    miss rate                        |      94.55% |      67.22% |      14.39% |      75.77% |       7.03% |      94.88% |      92.31% |      52.34%
    mpki                             |        1.14 |       22.86 |        0.61 |       88.46 |        0.30 |        7.15 |       28.02 |       20.93
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   148798398 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      170.94 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       60.93 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
