                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   839870340 |  1961105234 |  1582352757 |   934124767 |   537434136 |  1188797955 |  1857061360
  Cycles                             |  1086458059 |  1086460808 |  1086460781 |  1086460800 |  1086461137 |  1086461064 |  1086461107 |  1086460801
  IPC                                |        0.23 |        0.77 |        1.81 |        1.46 |        0.86 |        0.49 |        1.09 |        1.71
  Time (ns)                          |   362152687 |   362153603 |   362153594 |   362153600 |   362153713 |   362153688 |   362153703 |   362153601
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19128163 |   111731018 |    69175404 |     1217940 |    32658301 |   179462596 |   246464025
  num incorrect                      |     2521753 |      339120 |    18964039 |     3935173 |       20642 |    19652832 |    20112913 |    24978852
  misprediction rate                 |       5.85% |       1.74% |      14.51% |       5.38% |       1.67% |      37.57% |      10.08% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.67 |        2.49 |        0.02 |       36.57 |       16.92 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    75834751 |   220159861 |   151263336 |   106997232 |    64121181 |   190159811 |   279189943
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6915 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   329806444 |   921584495 |   483758927 |   698781798 |   247210581 |   477513564 |   726900718
    num misses                       |       88470 |      168100 |      590987 |      148146 |    25265895 |     1696276 |     2580677 |      233920
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.54% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.09 |       27.05 |        3.16 |        2.17 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      168104 |      591043 |      148154 |    25265901 |     1696286 |     2587592 |      235201
    num misses                       |       88474 |       92400 |       93339 |        3906 |    18094980 |     1347922 |      371771 |        6836
    miss rate                        |     100.00% |      54.97% |      15.79% |       2.64% |      71.62% |      79.46% |      14.37% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.37 |        2.51 |        0.31 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    75834751 |   220159861 |   151263336 |   106997232 |    64121181 |   190159811 |   279189943
    num cache misses                 |        2221 |       28771 |      348516 |       16201 |      122803 |       17040 |     3115645 |     5724413
    miss rate                        |       0.01% |       0.04% |       0.16% |       0.01% |       0.11% |       0.03% |       1.64% |       2.05%
    mpki                             |        0.01 |        0.03 |        0.18 |        0.01 |        0.13 |        0.03 |        2.62 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   329806444 |   921584495 |   483758927 |   698781798 |   247210581 |   477513564 |   726900718
    num cache misses                 |     5661145 |     8295336 |     5495668 |    12976454 |     7641911 |     3858855 |     4110776 |     9532514
    miss rate                        |       7.48% |       2.52% |       0.60% |       2.68% |       1.09% |       1.56% |       0.86% |       1.31%
    mpki                             |       22.64 |        9.88 |        2.80 |        8.20 |        8.18 |        7.18 |        3.46 |        5.13
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7676224 |     8339877 |     5844626 |    13074176 |     7772326 |     4455576 |     7371176 |    15313823
    num cache misses                 |     5663366 |     5882391 |     2940012 |      465499 |     5187273 |     2880771 |     1675525 |      524778
    miss rate                        |      73.78% |      70.53% |      50.30% |       3.56% |      66.74% |      64.66% |      22.73% |       3.43%
    mpki                             |       22.65 |        7.00 |        1.50 |        0.29 |        5.55 |        5.36 |        1.41 |        0.28
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7676224 |     5903691 |     2941109 |      548846 |     5195010 |     3579563 |     1822370 |      586658
    num cache misses                 |     5624758 |     5847996 |       94816 |      449659 |     5013807 |     2016695 |     1316470 |      431355
    miss rate                        |      73.28% |      99.06% |       3.22% |      81.93% |      96.51% |      56.34% |      72.24% |      73.53%
    mpki                             |       22.50 |        6.96 |        0.05 |        0.28 |        5.37 |        3.75 |        1.11 |        0.23
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    27388471 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      146.22 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       36.21 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
