                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  5465186702 |  5615793293 |   270143562 |   408861190 |   274375735 |   600891379 |   666130687 |   249999886 |  3555492498 |   669173637 |  1856303005 |   510538248 |  2193111590 |  1347212841 |  2124927205 |  4119238046
  Cycles                             |  3785428870 |  3785428833 |  3785429581 |  3785429035 |  3785429885 |  3785429256 |  3785430148 |  3785424642 |  3785428866 |  3785429043 |  3785429775 |  3785429369 |  3785430136 |  3785428972 |  3785428881 |  3785428879
  IPC                                |        1.44 |        1.48 |        0.07 |        0.11 |        0.07 |        0.16 |        0.18 |        0.07 |        0.94 |        0.18 |        0.49 |        0.13 |        0.58 |        0.36 |        0.56 |        1.09
  Time (ns)                          |  1261809624 |  1261809611 |  1261809861 |  1261809679 |  1261809962 |  1261809752 |  1261810050 |  1261808214 |  1261809622 |  1261809681 |  1261809925 |  1261809790 |  1261810046 |  1261809658 |  1261809627 |  1261809627
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   433277898 |  1036398059 |    46312160 |     7491318 |    44793772 |    36498377 |    40757193 |    34399075 |   156558831 |    19806211 |   200935048 |     4636566 |   176376226 |     1756717 |   121788171 |   548515194
  num incorrect                      |    35440716 |    70702211 |     4120821 |    10491524 |     2717830 |    21963363 |     1517150 |     4720676 |     8895154 |     9588785 |    30608477 |       31062 |    29614860 |       29772 |    20605327 |    55413983
  misprediction rate                 |       7.56% |       6.39% |       8.17% |      58.34% |       5.72% |      37.57% |       3.59% |      12.07% |       5.38% |      32.62% |      13.22% |       0.67% |      14.38% |       1.67% |      14.47% |       9.18%
  mpki                               |        6.48 |       12.59 |       15.25 |       25.66 |        9.91 |       36.55 |        2.28 |       18.88 |        2.50 |       14.33 |       16.49 |        0.06 |       13.50 |        0.02 |        9.70 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   457451502 |   920850857 |    31522530 |    44258439 |    46257840 |    71665001 |    63440136 |    43801034 |   338953686 |    51962863 |   218304280 |    45122261 |   321295296 |   154312958 |   239322447 |   618105618
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2712
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1504113423 |  1830181995 |    93325907 |   147989557 |    82337776 |   276620040 |   223840720 |   116504258 |  1082629352 |   305367401 |   833822079 |   139086878 |  1051385320 |  1007798378 |   996909335 |  1608153902
    num misses                       |     7355651 |          23 |     1549843 |     1030908 |       97047 |     1881971 |     1799722 |     4540595 |      342808 |      309227 |     8558638 |      248735 |     5875643 |    36440392 |      641548 |      504093
    miss rate                        |       0.49% |       0.00% |       1.66% |       0.70% |       0.12% |       0.68% |       0.80% |       3.90% |       0.03% |       0.10% |       1.03% |       0.18% |       0.56% |       3.62% |       0.06% |       0.03%
    mpki                             |        1.35 |        0.00 |        5.74 |        2.52 |        0.35 |        3.13 |        2.70 |       18.16 |        0.10 |        0.46 |        4.61 |        0.49 |        2.68 |       27.05 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     7355693 |          62 |     1549885 |     1030922 |       97051 |     1881981 |     1799744 |     4540679 |      342816 |      309230 |     8558648 |      248738 |     5875708 |    36440398 |      641604 |      506805
    num misses                       |     2287974 |          62 |      427357 |     1030911 |       97051 |     1494489 |      164046 |     1361673 |        8672 |      204052 |      766411 |      248551 |       36908 |    26005706 |      101204 |       14720
    miss rate                        |      31.10% |     100.00% |      27.57% |     100.00% |     100.00% |      79.41% |       9.11% |      29.99% |       2.53% |      65.99% |       8.95% |      99.92% |       0.63% |      71.37% |      15.77% |       2.90%
    mpki                             |        0.42 |        0.00 |        1.58 |        2.52 |        0.35 |        2.49 |        0.25 |        5.45 |        0.00 |        0.30 |        0.41 |        0.49 |        0.02 |       19.30 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   457451502 |   920850857 |    31522530 |    44258439 |    46257840 |    71665001 |    63440136 |    43801034 |   338953686 |    51962863 |   218304280 |    45122261 |   321295296 |   154312958 |   239322447 |   618105618
    num cache misses                 |      610824 |     9029170 |       24650 |       19463 |        4756 |       29906 |      219153 |      716001 |       60015 |       40880 |       86751 |      155695 |     9900258 |      334050 |      549614 |    12814145
    miss rate                        |       0.13% |       0.98% |       0.08% |       0.04% |       0.01% |       0.04% |       0.35% |       1.63% |       0.02% |       0.08% |       0.04% |       0.35% |       3.08% |       0.22% |       0.23% |       2.07%
    mpki                             |        0.11 |        1.61 |        0.09 |        0.05 |        0.02 |        0.05 |        0.33 |        2.86 |        0.02 |        0.06 |        0.05 |        0.30 |        4.51 |        0.25 |        0.26 |        3.11
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1504113423 |  1830181995 |    93325907 |   147989557 |    82337776 |   276620040 |   223840720 |   116504258 |  1082629352 |   305367401 |   833822079 |   139086878 |  1051385320 |  1007798378 |   996909335 |  1608153902
    num cache misses                 |    80260710 |      185678 |    11137460 |    11253312 |     6210910 |     4359804 |    12755297 |     6576973 |    28980848 |    14904952 |    26729701 |    26250528 |    34989093 |    11046591 |     6054373 |    21809342
    miss rate                        |       5.34% |       0.01% |      11.93% |       7.60% |       7.54% |       1.58% |       5.70% |       5.65% |       2.68% |       4.88% |       3.21% |      18.87% |       3.33% |       1.10% |       0.61% |       1.36%
    mpki                             |       14.69 |        0.03 |       41.23 |       27.52 |       22.64 |        7.26 |       19.15 |       26.31 |        8.15 |       22.27 |       14.40 |       51.42 |       15.95 |        8.20 |        2.85 |        5.29
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    80916170 |     9246728 |    12698497 |    12682884 |     8314013 |     5182842 |    13907588 |     8825959 |    29236319 |    15743750 |    27118106 |    26406923 |    44981838 |    11392238 |     6628385 |    34837866
    num cache misses                 |    69893491 |      647854 |     9205620 |    11272694 |     6215666 |     3889818 |     4010933 |     5942952 |     1374969 |    13115071 |    14573581 |    16083666 |     2139268 |     7712428 |     4069743 |     2033083
