                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  249999984 |  392033217 |  580421702 |  711025132 |  433477028 |  310247283 |  732961775 |  268297425
  Cycles                             |  422039722 |  422043200 |  422043068 |  422043165 |  422043281 |  422043184 |  422043100 |  422043300
  IPC                                |       0.59 |       0.93 |       1.38 |       1.68 |       1.03 |       0.74 |       1.74 |       0.64
  Time (ns)                          |  140679908 |  140681067 |  140681023 |  140681055 |  140681094 |  140681062 |  140681034 |  140681100
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15199251 |   59977935 |   46760205 |   40470820 |   18289543 |   46809204 |   48800788 |   14925781
  num incorrect                      |    9146162 |   15417020 |    7859130 |    6915554 |   18380042 |   10328572 |    8356404 |     348463
  misprediction rate                 |     37.57% |     20.45% |     14.39% |     14.59% |     50.12% |     18.08% |     14.62% |      2.28%
  mpki                               |      36.58 |      39.33 |      13.54 |       9.73 |      42.40 |      33.29 |      11.40 |       1.30
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   29844534 |   51051293 |   85109254 |   79777762 |   32000543 |   43194224 |   88899308 |   27185188
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  114926447 |  131830439 |  278509047 |  334201261 |  122773325 |  120831521 |  308829678 |   93203289
    num misses                       |     791203 |     579263 |    1557781 |     211595 |       4854 |     651323 |    2159046 |     153115
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.70% |      0.16%
    mpki                             |       3.16 |       1.48 |       2.68 |       0.30 |       0.01 |       2.10 |       2.95 |       0.57
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     791213 |     579282 |    1557846 |     211651 |       4906 |     651463 |    2159064 |     153162
    num misses                       |     629349 |     121512 |      10129 |      33512 |       4288 |      55825 |      16581 |      47226
    miss rate                        |     79.54% |     20.98% |      0.65% |     15.83% |     87.40% |      8.57% |      0.77% |     30.83%
    mpki                             |       2.52 |       0.31 |       0.02 |       0.05 |       0.01 |       0.18 |       0.02 |       0.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   29844534 |   51051293 |   85109254 |   79777762 |   32000543 |   43194224 |   88899308 |   27185188
    num cache misses                 |       7479 |     196635 |    2485183 |     126552 |       7357 |    2527224 |     724307 |       9139
    miss rate                        |      0.03% |      0.39% |      2.92% |      0.16% |      0.02% |      5.85% |      0.81% |      0.03%
    mpki                             |       0.03 |       0.50 |       4.28 |       0.18 |       0.02 |       8.15 |       0.99 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  114926447 |  131830439 |  278509047 |  334201261 |  122773325 |  120831521 |  308829678 |   93203289
    num cache misses                 |    1781485 |     510734 |    9273002 |    1985228 |     291884 |    2377816 |    1433271 |    3367663
    miss rate                        |      1.55% |      0.39% |      3.33% |      0.59% |      0.24% |      1.97% |      0.46% |      3.61%
    mpki                             |       7.13 |       1.30 |      15.98 |       2.79 |       0.67 |       7.66 |       1.96 |      12.55
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2030091 |     821040 |   11764396 |    2113102 |     310923 |    5013769 |    2169868 |    3817307
    num cache misses                 |    1262415 |     233708 |     137835 |    1071225 |     279120 |    1699723 |      89307 |    2548966
    miss rate                        |     62.19% |     28.46% |      1.17% |     50.69% |     89.77% |     33.90% |      4.12% |     66.77%
    mpki                             |       5.05 |       0.60 |       0.24 |       1.51 |       0.64 |       5.48 |       0.12 |       9.50
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1556137 |     349973 |     145240 |    1074551 |     291063 |    1809213 |     101878 |    3005298
    num cache misses                 |     759238 |     225772 |     134396 |     206957 |     278629 |     586443 |      86622 |    2356490
    miss rate                        |     48.79% |     64.51% |     92.53% |     19.26% |     95.73% |     32.41% |     85.03% |     78.41%
    mpki                             |       3.04 |       0.58 |       0.23 |       0.29 |       0.64 |       1.89 |       0.12 |       8.78
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    6684450 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.01 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
