                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  264431509 |  408351235 |  457344368
  Cycles                             |  255172684 |  255176100 |  255176100 |  255176010
  IPC                                |       0.98 |       1.04 |       1.60 |       1.79
  Time (ns)                          |   85057562 |   85058700 |   85058700 |   85058670
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14038095 |   17328005 |   57461755
  num incorrect                      |    9793313 |   10122175 |     994688 |    6432216
  misprediction rate                 |     20.40% |     41.90% |      5.43% |     10.07%
  mpki                               |      39.17 |      38.28 |       2.44 |      14.06
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   21403020 |   39474257 |   70714001
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   77762383 |  126865145 |  185173950
    num misses                       |     372552 |       4541 |      35742 |      54664
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372571 |       4593 |      35750 |      55022
    num misses                       |      78120 |       4190 |       1097 |       1798
    miss rate                        |     20.97% |     91.23% |      3.07% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   21403020 |   39474257 |   70714001
    num cache misses                 |     166021 |       6276 |       5633 |    1502439
    miss rate                        |      0.51% |      0.03% |      0.01% |      2.12%
    mpki                             |       0.66 |       0.02 |       0.01 |       3.29
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   77762383 |  126865145 |  185173950
    num cache misses                 |     344708 |     278091 |    3426535 |    1442801
    miss rate                        |      0.41% |      0.36% |      2.70% |      0.78%
    mpki                             |       1.38 |       1.05 |       8.39 |       3.15
  Cache L2                           |            |            |            |           
    num cache accesses               |     577142 |     292152 |    3441904 |    2952331
    num cache misses                 |     227701 |     272912 |      84159 |     197226
    miss rate                        |     39.45% |     93.41% |      2.45% |      6.68%
    mpki                             |       0.91 |       1.03 |       0.21 |       0.43
  Cache L3                           |            |            |            |           
    num cache accesses               |     295237 |     280850 |      94055 |     204322
    num cache misses                 |      90969 |     270629 |      47915 |      64237
    miss rate                        |     30.81% |     96.36% |     50.94% |     31.44%
    mpki                             |       0.36 |       1.02 |       0.12 |       0.14
DRAM summary                         |            |            |            |           
  num dram accesses                  |     773033 |          0 |          0 |          0
  average dram access latency (ns)   |     111.96 |        inf |        inf |        inf
  average dram queueing delay        |       1.95 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
