                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999939 |  286846124 |  361805522 |  256677083
  Cycles                             |  256486226 |  256488121 |  256488008 |  256488204
  IPC                                |       0.97 |       1.12 |       1.41 |       1.00
  Time (ns)                          |   85495409 |   85496041 |   85496003 |   85496068
Branch predictor stats               |            |            |            |           
  num correct                        |     325726 |   42977133 |   29138850 |    5056857
  num incorrect                      |       5522 |    4941908 |    4876491 |     766655
  misprediction rate                 |      1.67% |     10.31% |     14.34% |     13.16%
  mpki                               |       0.02 |      17.23 |      13.48 |       2.99
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   28636353 |   46097839 |   53025641 |   24545491
    num misses                       |          6 |       2256 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  187012795 |  116708947 |  173447897 |  130324198
    num misses                       |    6744339 |     730973 |     973281 |     292091
    miss rate                        |      3.61% |      0.63% |      0.56% |      0.22%
    mpki                             |      26.98 |       2.55 |       2.69 |       1.14
  L2 TLB                             |            |            |            |           
    num accesses                     |    6744345 |     733229 |     973346 |     292153
    num misses                       |    4826595 |     108479 |       6125 |       4268
    miss rate                        |     71.57% |     14.79% |      0.63% |      1.46%
    mpki                             |      19.31 |       0.38 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   28636353 |   46097839 |   53025641 |   24545491
    num cache misses                 |      26051 |     880850 |    1558183 |       4489
    miss rate                        |      0.09% |      1.91% |      2.94% |      0.02%
    mpki                             |       0.10 |       3.07 |       4.31 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  187012795 |  116708947 |  173447897 |  130324198
    num cache misses                 |    2043858 |    1166531 |    5772718 |    2038459
    miss rate                        |      1.09% |      1.00% |      3.33% |      1.56%
    mpki                             |       8.18 |       4.07 |      15.96 |       7.94
  Cache L2                           |            |            |            |           
    num cache accesses               |    2070340 |    2086355 |    7333756 |    2082629
    num cache misses                 |    1376845 |     464660 |      65124 |     318826
    miss rate                        |     66.50% |     22.27% |      0.89% |     15.31%
    mpki                             |       5.51 |       1.62 |       0.18 |       1.24
  Cache L3                           |            |            |            |           
    num cache accesses               |    1377277 |     504131 |      68468 |     359415
    num cache misses                 |    1298507 |     364353 |      64209 |     212475
    miss rate                        |     94.28% |     72.27% |     93.78% |     59.12%
    mpki                             |       5.19 |       1.27 |       0.18 |       0.83
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2456962 |          0 |          0 |          0
  average dram access latency (ns)   |     121.60 |        inf |        inf |        inf
  average dram queueing delay        |      11.59 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
