                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   616076983 |  1612083410 |   605805714 |   907645220 |  1700477279 |  1919206292 |   363734490 |  1192661298 |  1966034279 |  3058170357 |   571203374 |  3295636772 |   249999886 |  2091414693 |  1494013609 |  1402935162
  Cycles                             |  2923503534 |  2923504416 |  2923504323 |  2923503685 |  2923503620 |  2923503891 |  2923504223 |  2923503504 |  2923502700 |  2923505438 |  2923502703 |  2923503623 |  2923499444 |  2923503387 |  2923503369 |  2923502700
  IPC                                |        0.21 |        0.55 |        0.21 |        0.31 |        0.58 |        0.66 |        0.12 |        0.41 |        0.67 |        1.05 |        0.20 |        1.13 |        0.09 |        0.72 |        0.51 |        0.48
  Time (ns)                          |   974501178 |   974501472 |   974501441 |   974501228 |   974501207 |   974501297 |   974501408 |   974501168 |   974500900 |   974501813 |   974500901 |   974501208 |   974499815 |   974501129 |   974501123 |   974500900
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33117198 |   207712799 |    37252089 |    20468904 |   256580894 |    88368762 |     6987105 |     1549365 |   104746458 |   271423683 |    18151704 |   265027032 |    34399075 |   119368445 |    27409959 |   152177407
  num incorrect                      |      774799 |    48556942 |     1215749 |      363529 |    28782313 |      733191 |     9684783 |       26258 |    75310140 |    45317095 |     8621362 |    44531090 |     4720676 |    20174224 |     4141803 |    23269931
  misprediction rate                 |       2.29% |      18.95% |       3.16% |       1.75% |      10.09% |       0.82% |      58.09% |       1.67% |      41.83% |      14.31% |      32.20% |      14.39% |      12.07% |      14.46% |      13.13% |      13.26%
  mpki                               |        1.26 |       30.12 |        2.01 |        0.40 |       16.93 |        0.38 |       26.63 |        0.02 |       38.31 |       14.82 |       15.09 |       13.51 |       18.88 |        9.65 |        2.77 |       16.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61742111 |   226017400 |    57700393 |    81595228 |   272149208 |   146819922 |    40325588 |   136627090 |   158156580 |   347318086 |    44491134 |   482789401 |    43801034 |   235502375 |   142027400 |   165036778
    num misses                       |          47 |         168 |          22 |           4 |       10077 |          43 |          14 |           6 |          52 |        1091 |           3 |          65 |          84 |          56 |          80 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   215203177 |   629517975 |   200984029 |   358420124 |   684141445 |  1104379499 |   134930719 |   892126401 |   577116302 |  1278720804 |   253711880 |  1580134544 |   116504258 |   982416087 |   759810434 |   629269808
    num misses                       |      338464 |     1118209 |     1711717 |      184015 |     3772216 |      148422 |      968545 |    32131665 |       34716 |      669724 |      259852 |     8814685 |     4542816 |      636778 |     1677486 |     6486451
    miss rate                        |       0.16% |       0.18% |       0.85% |       0.05% |       0.55% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.03%
    mpki                             |        0.55 |        0.69 |        2.83 |        0.20 |        2.22 |        0.08 |        2.66 |       26.94 |        0.02 |        0.22 |        0.45 |        2.67 |       18.17 |        0.30 |        1.12 |        4.62
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338511 |     1118377 |     1711739 |      184019 |     3782293 |      148465 |      968559 |    32131671 |       34768 |      670815 |      259855 |     8814750 |     4542900 |      636834 |     1677566 |     6486461
    num misses                       |      104329 |      179546 |      153200 |      100416 |      541228 |       43526 |      968548 |    22953626 |       30994 |       21301 |      174724 |       56217 |     1361737 |      100139 |       22825 |      583009
    miss rate                        |      30.82% |      16.05% |       8.95% |      54.57% |      14.31% |      29.32% |     100.00% |      71.44% |      89.15% |       3.18% |      67.24% |       0.64% |      29.98% |      15.72% |       1.36% |       8.99%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.25 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.42
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61742111 |   226017400 |    57700393 |    81595228 |   272149208 |   146819922 |    40325588 |   136627090 |   158156580 |   347318086 |    44491134 |   482789401 |    43801034 |   235502375 |   142027400 |   165036778
    num cache misses                 |       20093 |     6545871 |       79742 |       25341 |     4589516 |       70841 |        8663 |      125008 |       32312 |     4211852 |       17624 |    14233175 |      523923 |      387707 |       32562 |       30764
    miss rate                        |       0.03% |       2.90% |       0.14% |       0.03% |       1.69% |       0.05% |       0.02% |       0.09% |       0.02% |       1.21% |       0.04% |       2.95% |       1.20% |       0.16% |       0.02% |       0.02%
    mpki                             |        0.03 |        4.06 |        0.13 |        0.03 |        2.70 |        0.04 |        0.02 |        0.10 |        0.02 |        1.38 |        0.03 |        4.32 |        2.10 |        0.19 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   215203177 |   629517975 |   200984029 |   358420124 |   684141445 |  1104379499 |   134930719 |   892126401 |   577116302 |  1278720804 |   253711880 |  1580134544 |   116504258 |   982416087 |   759810434 |   629269808
    num cache misses                 |     7691766 |     7724260 |    11981745 |     9040987 |     6033245 |     9986448 |    10417691 |     9738882 |     2127229 |    11604985 |    12668364 |    52101918 |     6487230 |     5896655 |    11631233 |    20313151
    miss rate                        |       3.57% |       1.23% |       5.96% |       2.52% |       0.88% |       0.90% |       7.72% |       1.09% |       0.37% |       0.91% |       4.99% |       3.30% |       5.57% |       0.60% |       1.53% |       3.23%
    mpki                             |       12.49 |        4.79 |       19.78 |        9.96 |        3.55 |        5.20 |       28.64 |        8.17 |        1.08 |        3.79 |       22.18 |       15.81 |       25.95 |        2.82 |        7.79 |       14.48
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8769134 |    14763523 |    12910929 |     9076144 |    10877240 |    10082552 |    11836118 |     9866647 |     2216175 |    15886689 |    13482025 |    66362482 |     8341489 |     6298485 |    12137720 |    20576044
    num cache misses                 |     5656663 |     2491924 |     3412616 |     6361324 |     2496938 |     5567291 |    10426265 |     6563656 |     2060930 |     1525544 |    11204894 |      647363 |     5337106 |     3291595 |     2310438 |     8015438
    miss rate                        |      64.51% |      16.88% |      26.43% |      70.09% |      22.96% |      55.22% |      88.09% |      66.52% |      92.99% |       9.60% |      83.11% |       0.98% |      63.98% |      52.26% |      19.04% |      38.96%
    mpki                             |        9.18 |        1.55 |        5.63 |        7.01 |        1.47 |        2.90 |       28.66 |        5.50 |        1.05 |        0.50 |       19.62 |        0.20 |       21.35 |        1.57 |        1.55 |        5.71
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6749915 |     3002392 |     4270509 |     6374720 |     2755215 |     5597611 |    11836029 |     6566573 |     2118688 |     1610490 |    12000931 |      679873 |     6672880 |     3334733 |     2791362 |     8302879
    num cache misses                 |     5537049 |     1759908 |     3276538 |     6331601 |     2231798 |     4288795 |    10418065 |     6242629 |     2058457 |     1244083 |    11182680 |      638502 |     4465032 |     2872093 |     1843144 |     3514253
    miss rate                        |      82.03% |      58.62% |      76.72% |      99.32% |      81.00% |      76.62% |      88.02% |      95.07% |      97.16% |      77.25% |      93.18% |      93.91% |      66.91% |      86.13% |      66.03% |      42.33%
    mpki                             |        8.99 |        1.09 |        5.41 |        6.98 |        1.31 |        2.23 |       28.64 |        5.23 |        1.05 |        0.41 |       19.58 |        0.19 |       17.86 |        1.37 |        1.23 |        2.50
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    93935512 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      428.87 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      318.86 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
