                                     | Core 0      | Core 1      | Core 2     | Core 3    
  Instructions                       |  1471842058 |  1446095508 |  249999973 |  824919214
  Cycles                             |   962075546 |   962075700 |  962073006 |  962075589
  IPC                                |        1.53 |        1.50 |       0.26 |       0.86
  Time (ns)                          |   320691849 |   320691900 |  320691002 |  320691863
Branch predictor stats               |             |             |            |           
  num correct                        |   129891707 |   116298079 |   40600608 |    1076714
  num incorrect                      |    21673649 |    19522695 |    2521753 |      18248
  misprediction rate                 |      14.30% |      14.37% |      5.85% |      1.67%
  mpki                               |       14.73 |       13.50 |      10.09 |       0.02
TLB Summary                          |             |             |            |           
  I-TLB                              |             |             |            |           
    num accesses                     |   166975432 |   211864408 |   41868591 |   94485174
    num misses                       |         578 |          65 |          4 |          6
    miss rate                        |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |            |           
    num accesses                     |   615918477 |   693209327 |   75636447 |  617100938
    num misses                       |      327181 |     3878006 |      88470 |   22369586
    miss rate                        |       0.05% |       0.56% |      0.12% |      3.62%
    mpki                             |        0.22 |        2.68 |       0.35 |      27.12
  L2 TLB                             |             |             |            |           
    num accesses                     |      327759 |     3878071 |      88474 |   22369592
    num misses                       |       10535 |       24218 |      88474 |   16001842
    miss rate                        |       3.21% |       0.62% |    100.00% |     71.53%
    mpki                             |        0.01 |        0.02 |       0.35 |      19.40
Cache Summary                        |             |             |            |           
  Cache L1-I                         |             |             |            |           
    num cache accesses               |   166975432 |   211864408 |   41868591 |   94485174
    num cache misses                 |     2301073 |     7001314 |       8854 |     561408
    miss rate                        |       1.38% |       3.30% |      0.02% |      0.59%
    mpki                             |        1.56 |        4.84 |       0.04 |       0.68
  Cache L1-D                         |             |             |            |           
    num cache accesses               |   615918477 |   693209327 |   75636447 |  617100938
    num cache misses                 |     5682042 |    23300223 |    5665255 |    6879606
    miss rate                        |       0.92% |       3.36% |      7.49% |      1.11%
    mpki                             |        3.86 |       16.11 |      22.66 |       8.34
  Cache L2                           |             |             |            |           
    num cache accesses               |     7984639 |    30302102 |    7693735 |    7465363
    num cache misses                 |     3158428 |     4508956 |    5674109 |    5661448
    miss rate                        |      39.56% |      14.88% |     73.75% |     75.84%
    mpki                             |        2.15 |        3.12 |      22.70 |       6.86
  Cache L3                           |             |             |            |           
    num cache accesses               |     3159959 |     4509623 |    7693735 |    5685902
    num cache misses                 |       26716 |       13265 |    5663657 |    5135197
    miss rate                        |       0.85% |       0.29% |     73.61% |     90.31%
    mpki                             |        0.02 |        0.01 |      22.65 |       6.23
DRAM summary                         |             |             |            |           
  num dram accesses                  |    14189391 |           0 |          0 |          0
  average dram access latency (ns)   |      127.69 |         inf |        inf |        inf
  average dram queueing delay        |       17.68 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      44.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |            |           
  num loads from dram                |           0 |           0 |          0 |          0
  num loads from dram cache          |           0 |           0 |          0 |          0
  num loads from remote cache        |           0 |           0 |          0 |          0
