                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1784904803 |   7527003528 |  20650832872 |   3594888523 |   1395297626 |    249999989 |   2268838838 |    809192200 |  11552317407 |   3555613590 |    788440031 |   3527908091 |   5378404523 |   6329779784 |   3176318693 |    497579452
  Cycles                             |  12279209089 |  12279207762 |  12279207344 |  12279207766 |  12279207445 |  12279197037 |  12279207908 |  12279209968 |  12279207352 |  12279207566 |  12279207637 |  12279207621 |  12279207647 |  12279207606 |  12279209373 |  12279207878
  IPC                                |         0.15 |         0.61 |         1.68 |         0.29 |         0.11 |         0.02 |         0.18 |         0.07 |         0.94 |         0.29 |         0.06 |         0.29 |         0.44 |         0.52 |         0.26 |         0.04
  Time (ns)                          |   4093069697 |   4093069254 |   4093069115 |   4093069256 |   4093069149 |   4093065679 |   4093069303 |   4093069990 |   4093069118 |   4093069189 |   4093069213 |   4093069207 |   4093069216 |   4093069202 |   4093069791 |   4093069293
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     16209553 |   1150508702 |   1637117259 |    319223019 |     26767569 |     43244780 |    121569378 |    111281249 |   1252167729 |     81797858 |    119997905 |    531955484 |    358466211 |    343963278 |    139592142 |    116553357
  num incorrect                      |       108594 |    294991366 |    133889757 |     53331942 |     36926055 |     11689069 |      2843651 |     15258764 |    190875244 |      1458072 |     25781984 |     59850601 |     61499632 |    239254929 |      7945225 |     12934466
  misprediction rate                 |        0.67% |       20.41% |        7.56% |       14.32% |       57.97% |       21.28% |        2.29% |       12.06% |       13.23% |        1.75% |       17.69% |       10.11% |       14.64% |       41.02% |        5.39% |        9.99%
  mpki                               |         0.06 |        39.19 |         6.48 |        14.84 |        26.46 |        46.76 |         1.25 |        18.86 |        16.52 |         0.41 |        32.70 |        16.96 |        11.43 |        37.80 |         2.50 |        25.99
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    157752447 |    979275003 |   1728513130 |    408378045 |    153203276 |     23761816 |    226398712 |    141774796 |   1360715402 |    317886015 |    108861627 |    564934081 |    652549056 |    517522966 |    302955150 |     42072736
    num misses                       |            3 |           19 |           42 |         1268 |           14 |            3 |           47 |          100 |           10 |            4 |          216 |        20735 |           18 |           52 |            8 |        34787
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    486256929 |   2533709514 |   5683527466 |   1503190351 |    518533059 |     88558906 |    786544102 |    377116301 |   5192518920 |   1395281496 |    306073564 |   1421290422 |   2267669864 |   1869268602 |    968197925 |    172446137
    num misses                       |       869495 |     11222907 |     27785774 |       789008 |      3662418 |     21160248 |      1219576 |     14674849 |     52191185 |       739691 |      1632207 |      7956979 |     16097684 |       112870 |       307008 |      2655993
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.16% |        3.89% |        1.01% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.54%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.62 |        84.64 |         0.54 |        18.14 |         4.52 |         0.21 |         2.07 |         2.26 |         2.99 |         0.02 |         0.10 |         5.34
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       869498 |     11222926 |     27785816 |       790276 |      3662432 |     21160251 |      1219623 |     14674949 |     52191195 |       739695 |      1632423 |      7977714 |     16097702 |       112922 |       307016 |      2690780
    num misses                       |       868843 |      2349494 |      8640001 |        24996 |      3662389 |     10898879 |       373435 |      4406701 |      4611789 |       386602 |       155317 |      1134455 |       122925 |       100821 |         7715 |      2274467
    miss rate                        |       99.92% |       20.93% |       31.10% |        3.16% |      100.00% |       51.51% |       30.62% |       30.03% |        8.84% |       52.27% |        9.51% |       14.22% |        0.76% |       89.28% |        2.51% |       84.53%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.62 |        43.60 |         0.16 |         5.45 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.57
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    157752447 |    979275003 |   1728513130 |    408378045 |    153203276 |     23761816 |    226398712 |    141774796 |   1360715402 |    317886015 |    108861627 |    564934081 |    652549056 |    517522966 |    302955150 |     42072736
    num cache misses                 |       151220 |      4234012 |      1536618 |      7715472 |        26767 |        57492 |       145696 |      1933779 |       347210 |        93093 |     10498112 |     11046191 |      9328184 |      1141844 |       756729 |       802094
    miss rate                        |        0.10% |        0.43% |        0.09% |        1.89% |        0.02% |        0.24% |        0.06% |        1.36% |        0.03% |        0.03% |        9.64% |        1.96% |        1.43% |        0.22% |        0.25% |        1.91%
    mpki                             |         0.08 |         0.56 |         0.07 |         2.15 |         0.02 |         0.23 |         0.06 |         2.39 |         0.03 |         0.03 |        13.32 |         3.13 |         1.73 |         0.18 |         0.24 |         1.61
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    486256929 |   2533709514 |   5683527466 |   1503190351 |    518533059 |     88558906 |    786544102 |    377116301 |   5192518920 |   1395281496 |    306073564 |   1421290422 |   2267669864 |   1869268602 |    968197925 |    172446137
    num cache misses                 |     91721322 |     10247227 |    302726994 |     16708973 |     40179401 |     28864324 |     27966240 |     21382206 |    166364146 |     36025538 |      9761354 |     13960025 |     15890825 |      8038792 |     31890483 |     14920420
    miss rate                        |       18.86% |        0.40% |        5.33% |        1.11% |        7.75% |       32.59% |        3.56% |        5.67% |        3.20% |        2.58% |        3.19% |        0.98% |        0.70% |        0.43% |        3.29% |        8.65%
    mpki                             |        51.39 |         1.36 |        14.66 |         4.65 |        28.80 |       115.46 |        12.33 |        26.42 |        14.40 |        10.13 |        12.38 |         3.96 |         2.95 |         1.27 |        10.04 |        29.99
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
