                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  640519696 |  249999898 |  382031110 |  464474956
  Cycles                             |  767339032 |  767336760 |  767338933 |  767339340
  IPC                                |       0.83 |       0.33 |       0.50 |       0.61
  Time (ns)                          |  255779678 |  255778920 |  255779645 |  255779780
Branch predictor stats               |            |            |            |           
  num correct                        |     835773 |    4856955 |   23273058 |   69262444
  num incorrect                      |      14164 |    6669357 |     850548 |   15917644
  misprediction rate                 |      1.67% |     57.86% |      3.53% |     18.69%
  mpki                               |       0.02 |      26.68 |       2.23 |      34.27
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   73365036 |   27532058 |   36469614 |   65226809
    num misses                       |          6 |         14 |         22 |        166
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  479153789 |   93614435 |  127947454 |  181055470
    num misses                       |   17393538 |     661938 |    1062209 |     965736
    miss rate                        |      3.63% |      0.71% |      0.83% |      0.53%
    mpki                             |      27.16 |       2.65 |       2.78 |       2.08
  L2 TLB                             |            |            |            |           
    num accesses                     |   17393544 |     661952 |    1062231 |     965902
    num misses                       |   12506936 |     661946 |      90955 |      76253
    miss rate                        |     71.91% |    100.00% |      8.56% |      7.89%
    mpki                             |      19.53 |       2.65 |       0.24 |       0.16
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   73365036 |   27532058 |   36469614 |   65226809
    num cache misses                 |     110303 |      15208 |      79610 |    3967952
    miss rate                        |      0.15% |      0.06% |      0.22% |      6.08%
    mpki                             |       0.17 |       0.06 |       0.21 |       8.54
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  479153789 |   93614435 |  127947454 |  181055470
    num cache misses                 |    5261544 |    7304596 |    7468878 |    2832935
    miss rate                        |      1.10% |      7.80% |      5.84% |      1.56%
    mpki                             |       8.21 |      29.22 |      19.55 |       6.10
  Cache L2                           |            |            |            |           
    num cache accesses               |    5377848 |    8266920 |    8105683 |    6979095
    num cache misses                 |    3669253 |    7319788 |    2294290 |    2167067
    miss rate                        |     68.23% |     88.54% |     28.30% |     31.05%
    mpki                             |       5.73 |      29.28 |       6.01 |       4.67
  Cache L3                           |            |            |            |           
    num cache accesses               |    3675331 |    8266904 |    2859702 |    2346503
    num cache misses                 |    3381320 |    7315778 |    2139405 |    1100524
    miss rate                        |     92.00% |     88.49% |     74.81% |     46.90%
    mpki                             |       5.28 |      29.26 |       5.60 |       2.37
DRAM summary                         |            |            |            |           
  num dram accesses                  |   19267190 |          0 |          0 |          0
  average dram access latency (ns)   |     154.08 |        inf |        inf |        inf
  average dram queueing delay        |      44.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     75.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
