                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1129219820 |  2692848605 |   445370309 |  2085186810 |   392332454 |  3562476077 |  1706332732 |  1025581088 |   873813177 |  1748645085 |  1088770032 |  3569625097 |   249999981 |   682678601 |  2492399368 |  1739736935
  Cycles                             |  6863776219 |  6863776417 |  6863775640 |  6863776073 |  6863774761 |  6863774745 |  6863776487 |  6863778450 |  6863775359 |  6863776007 |  6863775349 |  6863775691 |  6863771377 |  6863775358 |  6863774742 |  6863776065
  IPC                                |        0.16 |        0.39 |        0.06 |        0.30 |        0.06 |        0.52 |        0.25 |        0.15 |        0.13 |        0.25 |        0.16 |        0.52 |        0.04 |        0.10 |        0.36 |        0.25
  Time (ns)                          |  2287925406 |  2287925472 |  2287925213 |  2287925358 |  2287924920 |  2287924915 |  2287925496 |  2287926150 |  2287925120 |  2287925336 |  2287925116 |  2287925230 |  2287923792 |  2287925119 |  2287924914 |  2287925355
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60820202 |   496966900 |    73937937 |   185414954 |    53840561 |   474324556 |   257385313 |   173966796 |     7920851 |    40339583 |    35459186 |   193249150 |    58565837 |    12614725 |   166048649 |    76822268
  num incorrect                      |     1422657 |    33902856 |     4462341 |    31014932 |     7418973 |    47852403 |    28898090 |    15990331 |       53032 |      719639 |    16734878 |   135199371 |     6500447 |    17587106 |    28495461 |     4355700
  misprediction rate                 |       2.29% |       6.39% |       5.69% |      14.33% |      12.11% |       9.16% |      10.09% |       8.42% |       0.67% |       1.75% |      32.06% |      41.16% |       9.99% |      58.23% |      14.65% |       5.37%
  mpki                               |        1.26 |       12.59 |       10.02 |       14.87 |       18.91 |       13.43 |       16.94 |       15.59 |        0.06 |        0.41 |       15.37 |       37.87 |       26.00 |       25.76 |       11.43 |        2.50
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   113260049 |   441561369 |    75049413 |   236902745 |    68712037 |   533766627 |   273148175 |   118916098 |    77228039 |   156264819 |    84969586 |   291379108 |    21135842 |    73868530 |   302437241 |   165709629
    num misses                       |          47 |          39 |           4 |         776 |          89 |        2394 |       10169 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   393248220 |   877598956 |   134991453 |   871909446 |   182807286 |  1390281744 |   686975711 |   355021320 |   237849495 |   686946280 |   478739492 |  1053434441 |    86633855 |   248477503 |  1050947144 |   528912339
    num misses                       |      607627 |          23 |      161496 |      456308 |     7086880 |      443947 |     3829893 |     5978144 |      424445 |      366956 |      492294 |       63271 |     1331683 |     1721360 |     7458826 |      168840
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.88% |       0.03% |       0.56% |       1.68% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.54 |        0.00 |        0.36 |        0.22 |       18.06 |        0.12 |        2.24 |        5.83 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        2.99 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      607674 |          62 |      161500 |      457084 |     7086969 |      446341 |     3840062 |     5978186 |      424448 |      366960 |      492297 |       63323 |     1349124 |     1721374 |     7458844 |      168848
    num misses                       |      188189 |          62 |      161500 |       14527 |     2116858 |       12966 |      548016 |     1639713 |      424127 |      190906 |      333355 |       56557 |     1140462 |     1721355 |       57220 |        4361
    miss rate                        |      30.97% |     100.00% |     100.00% |       3.18% |      29.87% |       2.90% |      14.27% |      27.43% |      99.92% |      52.02% |      67.71% |      89.32% |      84.53% |     100.00% |       0.77% |       2.58%
    mpki                             |        0.17 |        0.00 |        0.36 |        0.01 |        5.40 |        0.00 |        0.32 |        1.60 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   113260049 |   441561369 |    75049413 |   236902745 |    68712037 |   533766627 |   273148175 |   118916098 |    77228039 |   156264819 |    84969586 |   291379108 |    21135842 |    73868530 |   302437241 |   165709629
    num cache misses                 |       43967 |     7073825 |        4667 |     4088517 |      918834 |    12566071 |     5449995 |       53508 |       87301 |       52303 |       28365 |      333592 |      368001 |       14369 |     4527339 |      318299
    miss rate                        |       0.04% |       1.60% |       0.01% |       1.73% |       1.34% |       2.35% |       2.00% |       0.04% |       0.11% |       0.03% |       0.03% |       0.11% |       1.74% |       0.02% |       1.50% |       0.19%
    mpki                             |        0.04 |        2.63 |        0.01 |        1.96 |        2.34 |        3.53 |        3.19 |        0.05 |        0.10 |        0.03 |        0.03 |        0.09 |        1.47 |        0.02 |        1.82 |        0.18
