                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  432729542 |  383629689 |  249999883 |  255222312
  Cycles                             |  239100988 |  239101077 |  239098497 |  239101127
  IPC                                |       1.81 |       1.60 |       1.05 |       1.07
  Time (ns)                          |   79700330 |   79700359 |   79699499 |   79700376
Branch predictor stats               |            |            |            |           
  num correct                        |   54505373 |   16050209 |   13678195 |    5006645
  num incorrect                      |    5985445 |     922491 |    9414386 |     759927
  misprediction rate                 |      9.89% |      5.44% |     40.77% |     13.18%
  mpki                               |      13.83 |       2.40 |      37.66 |       2.98
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   66772701 |   37279611 |   20500819 |   24400787
    num misses                       |        358 |          8 |         52 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  175057235 |  120080523 |   73920987 |  129628701
    num misses                       |      54654 |      31758 |       4511 |     290717
    miss rate                        |      0.03% |      0.03% |      0.01% |      0.22%
    mpki                             |       0.13 |       0.08 |       0.02 |       1.14
  L2 TLB                             |            |            |            |           
    num accesses                     |      55012 |      31766 |       4563 |     290779
    num misses                       |       1798 |       1039 |       4160 |       4218
    miss rate                        |      3.27% |      3.27% |     91.17% |      1.45%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   66772701 |   37279611 |   20500819 |   24400787
    num cache misses                 |    1387905 |        679 |       1672 |       3747
    miss rate                        |      2.08% |      0.00% |      0.01% |      0.02%
    mpki                             |       3.21 |       0.00 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  175057235 |  120080523 |   73920987 |  129628701
    num cache misses                 |    1435629 |    3249390 |     267070 |    2017507
    miss rate                        |      0.82% |      2.71% |      0.36% |      1.56%
    mpki                             |       3.32 |       8.47 |       1.07 |       7.90
  Cache L2                           |            |            |            |           
    num cache accesses               |    2828045 |    3258031 |     270853 |    2037434
    num cache misses                 |      80006 |      42740 |     259862 |     271573
    miss rate                        |      2.83% |      1.31% |     95.94% |     13.33%
    mpki                             |       0.18 |       0.11 |       1.04 |       1.06
  Cache L3                           |            |            |            |           
    num cache accesses               |      85264 |      50765 |     262175 |     288338
    num cache misses                 |      50643 |      37620 |     259546 |     142443
    miss rate                        |     59.40% |     74.11% |     99.00% |     49.40%
    mpki                             |       0.12 |       0.10 |       1.04 |       0.56
DRAM summary                         |            |            |            |           
  num dram accesses                  |     752185 |          0 |          0 |          0
  average dram access latency (ns)   |     112.54 |        inf |        inf |        inf
  average dram queueing delay        |       2.53 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
