                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  414012230 |  249999969 |  673351217 |  350016141
  Cycles                             |  431559980 |  431557267 |  431559784 |  431559839
  IPC                                |       0.96 |       0.58 |       1.56 |       0.81
  Time (ns)                          |  143853327 |  143852422 |  143853261 |  143853280
Branch predictor stats               |            |            |            |           
  num correct                        |   17803621 |   32217105 |  124268272 |     455676
  num incorrect                      |   17425665 |    7507996 |    8478006 |       7724
  misprediction rate                 |     49.46% |     18.90% |      6.39% |      1.67%
  mpki                               |      42.09 |      30.03 |      12.59 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   30783580 |   35058549 |  110414650 |   40093803
    num misses                       |         52 |        106 |         39 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  117591531 |   97606891 |  219449400 |  261826479
    num misses                       |       4854 |     176199 |         23 |    9528755
    miss rate                        |      0.00% |      0.18% |      0.00% |      3.64%
    mpki                             |       0.01 |       0.70 |       0.00 |      27.22
  L2 TLB                             |            |            |            |           
    num accesses                     |       4906 |     176305 |         62 |    9528761
    num misses                       |       4288 |      28108 |         62 |    6850446
    miss rate                        |     87.40% |     15.94% |    100.00% |     71.89%
    mpki                             |       0.01 |       0.11 |       0.00 |      19.57
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   30783580 |   35058549 |  110414650 |   40093803
    num cache misses                 |      37973 |    1137542 |    1227806 |     176063
    miss rate                        |      0.12% |      3.24% |      1.11% |      0.44%
    mpki                             |       0.09 |       4.55 |       1.82 |       0.50
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  117591531 |   97606891 |  219449400 |  261826479
    num cache misses                 |     363466 |    1346046 |      86913 |    3113769
    miss rate                        |      0.31% |      1.38% |      0.04% |      1.19%
    mpki                             |       0.88 |       5.38 |       0.13 |       8.90
  Cache L2                           |            |            |            |           
    num cache accesses               |     442989 |    2620563 |    1341121 |    3300255
    num cache misses                 |     394521 |    1056937 |     274462 |    2411553
    miss rate                        |     89.06% |     40.33% |     20.47% |     73.07%
    mpki                             |       0.95 |       4.23 |       0.41 |       6.89
  Cache L3                           |            |            |            |           
    num cache accesses               |     436980 |    1196412 |     300864 |    2422025
    num cache misses                 |     393760 |     948446 |     270170 |    2304597
    miss rate                        |     90.11% |     79.27% |     89.80% |     95.15%
    mpki                             |       0.95 |       3.79 |       0.40 |       6.58
DRAM summary                         |            |            |            |           
  num dram accesses                  |    5162203 |          0 |          0 |          0
  average dram access latency (ns)   |     128.77 |        inf |        inf |        inf
  average dram queueing delay        |      18.76 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     35.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
