                                     | Core 0     | Core 1      | Core 2      | Core 3     
  Instructions                       |  249999973 |  1017582356 |  1445068491 |  1222364434
  Cycles                             |  941663744 |   941665388 |   941665044 |   941665031
  IPC                                |       0.27 |        1.08 |        1.53 |        1.30
  Time (ns)                          |  313887915 |   313888463 |   313888348 |   313888344
Branch predictor stats               |            |             |             |            
  num correct                        |   40600608 |    57568727 |   266688821 |    81441557
  num incorrect                      |    2521753 |     9735855 |    18193619 |    13949753
  misprediction rate                 |      5.85% |      14.47% |       6.39% |      14.62%
  mpki                               |      10.09 |        9.57 |       12.59 |       11.41
TLB Summary                          |            |             |             |            
  I-TLB                              |            |             |             |            
    num accesses                     |   41868591 |   113907888 |   236956345 |   148271979
    num misses                       |          4 |          56 |          39 |          18
    miss rate                        |      0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |            |             |             |            
    num accesses                     |   75636447 |   479245375 |   470949325 |   515099136
    num misses                       |      88470 |      307590 |          23 |     3615947
    miss rate                        |      0.12% |       0.06% |       0.00% |       0.70%
    mpki                             |       0.35 |        0.30 |        0.00 |        2.96
  L2 TLB                             |            |             |             |            
    num accesses                     |      88474 |      307646 |          62 |     3615965
    num misses                       |      88474 |       48841 |          62 |       27706
    miss rate                        |    100.00% |      15.88% |     100.00% |       0.77%
    mpki                             |       0.35 |        0.05 |        0.00 |        0.02
Cache Summary                        |            |             |             |            
  Cache L1-I                         |            |             |             |            
    num cache accesses               |   41868591 |   113907888 |   236956345 |   148271979
    num cache misses                 |       3610 |      345939 |     2696654 |     1596596
    miss rate                        |      0.01% |       0.30% |       1.14% |       1.08%
    mpki                             |       0.01 |        0.34 |        1.87 |        1.31
  Cache L1-D                         |            |             |             |            
    num cache accesses               |   75636447 |   479245375 |   470949325 |   515099136
    num cache misses                 |    5661790 |     3003414 |      165561 |     2927594
    miss rate                        |      7.49% |       0.63% |       0.04% |       0.57%
    mpki                             |      22.65 |        2.95 |        0.11 |        2.40
  Cache L2                           |            |             |             |            
    num cache accesses               |    7685094 |     3383936 |     2896389 |     4658244
    num cache misses                 |    5665400 |     2404918 |      656546 |     1214949
    miss rate                        |     73.72% |      71.07% |      22.67% |      26.08%
    mpki                             |      22.66 |        2.36 |        0.45 |        0.99
  Cache L3                           |            |             |             |            
    num cache accesses               |    7685094 |     2442287 |      690720 |     1354793
    num cache misses                 |    5660121 |     2377114 |      656521 |     1202953
    miss rate                        |     73.65% |      97.33% |      95.05% |      88.79%
    mpki                             |      22.64 |        2.34 |        0.45 |        0.98
DRAM summary                         |            |             |             |            
  num dram accesses                  |   13119228 |           0 |           0 |           0
  average dram access latency (ns)   |     116.60 |         inf |         inf |         inf
  average dram queueing delay        |       6.59 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |     41.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |            |             |             |            
  num loads from dram                |          0 |           0 |           0 |           0
  num loads from dram cache          |          0 |           0 |           0 |           0
  num loads from remote cache        |          0 |           0 |           0 |           0
