                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  293335399 |  249999980 |  1035554187 |  797123741
  Cycles                             |  741975152 |  741971748 |   741974830 |  741975046
  IPC                                |       0.40 |       0.34 |        1.40 |       1.07
  Time (ns)                          |  247325051 |  247323916 |   247324943 |  247325015
Branch predictor stats               |            |            |             |           
  num correct                        |   23224218 |   42338506 |    83279718 |  119876553
  num incorrect                      |    1895668 |    3913322 |    13996075 |   13595515
  misprediction rate                 |      7.55% |      8.46% |      14.39% |     10.19%
  mpki                               |       6.46 |      15.65 |       13.52 |      17.06
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   24828750 |   28960848 |   151713305 |  127797826
    num misses                       |         42 |         42 |          65 |       5400
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |       0.01
  D-TLB                              |            |            |             |           
    num accesses                     |   80669404 |   86565665 |   496479511 |  323051676
    num misses                       |     391938 |    1461675 |     2772574 |    1932666
    miss rate                        |      0.49% |      1.69% |       0.56% |      0.60%
    mpki                             |       1.34 |       5.85 |        2.68 |       2.42
  L2 TLB                             |            |            |             |           
    num accesses                     |     391980 |    1461717 |     2772639 |    1938066
    num misses                       |     123652 |     397288 |       17722 |     280143
    miss rate                        |     31.55% |     27.18% |       0.64% |     14.45%
    mpki                             |       0.42 |       1.59 |        0.02 |       0.35
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   24828750 |   28960848 |   151713305 |  127797826
    num cache misses                 |      46782 |      32570 |     5036866 |    2642876
    miss rate                        |      0.19% |      0.11% |       3.32% |      2.07%
    mpki                             |       0.16 |       0.13 |        4.86 |       3.32
  Cache L1-D                         |            |            |             |           
    num cache accesses               |   80669404 |   86565665 |   496479511 |  323051676
    num cache misses                 |    4313727 |   10087241 |    16785621 |    3266815
    miss rate                        |      5.35% |     11.65% |       3.38% |      1.01%
    mpki                             |      14.71 |      40.35 |       16.21 |       4.10
  Cache L2                           |            |            |             |           
    num cache accesses               |    4402807 |   10937804 |    21831714 |    6033809
    num cache misses                 |    4051945 |    8928303 |     3453907 |    3217418
    miss rate                        |     92.03% |     81.63% |      15.82% |     53.32%
    mpki                             |      13.81 |      35.71 |        3.34 |       4.04
  Cache L3                           |            |            |             |           
    num cache accesses               |    4094338 |    9746697 |     3464502 |    3342038
    num cache misses                 |    3499130 |    4841279 |      189001 |    1096758
    miss rate                        |     85.46% |     49.67% |       5.46% |     32.82%
    mpki                             |      11.93 |      19.37 |        0.18 |       1.38
DRAM summary                         |            |            |             |           
  num dram accesses                  |   11964545 |          0 |           0 |          0
  average dram access latency (ns)   |     123.31 |        inf |         inf |        inf
  average dram queueing delay        |      13.30 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     48.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
