                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   421710764 |  6273101242 |   274875326 |   386553543 |   261902703 |  1003935944 |   651907068 |   249999886 |  4155135891 |   624009648 |  1359217369 |   584293176 |  4150134043 |  1323087757 |  2289541479 |  4461889241
  Cycles                             |  3609006281 |  3609005700 |  3609006409 |  3609005733 |  3609005930 |  3609005748 |  3609006068 |  3609001099 |  3609005700 |  3609005717 |  3609005716 |  3609005817 |  3609006308 |  3609005707 |  3609006079 |  3609005711
  IPC                                |        0.12 |        1.74 |        0.08 |        0.11 |        0.07 |        0.28 |        0.18 |        0.07 |        1.15 |        0.17 |        0.38 |        0.16 |        1.15 |        0.37 |        0.63 |        1.24
  Time (ns)                          |  1203002094 |  1203001900 |  1203002137 |  1203001911 |  1203001977 |  1203001916 |  1203002023 |  1203000367 |  1203001900 |  1203001906 |  1203001906 |  1203001939 |  1203002103 |  1203001903 |  1203002027 |  1203001904
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33476298 |  1157704585 |    46857527 |     7241792 |    42746527 |    61031745 |    39890083 |    34399075 |   182824763 |    18982848 |   147011994 |     5296273 |   333794819 |     1726947 |   129991153 |   592119724
  num incorrect                      |     2756822 |    78977668 |     4214152 |    10092282 |     2537178 |    36725395 |     1511366 |     4720676 |    10386366 |     9121344 |    22400857 |       35460 |    56051786 |       29266 |    22006554 |    60312331
  misprediction rate                 |       7.61% |       6.39% |       8.25% |      58.22% |       5.60% |      37.57% |       3.65% |      12.07% |       5.38% |      32.46% |      13.22% |       0.67% |      14.38% |       1.67% |      14.48% |       9.24%
  mpki                               |        6.54 |       12.59 |       15.33 |       26.11 |        9.69 |       36.58 |        2.32 |       18.88 |        2.50 |       14.62 |       16.48 |        0.06 |       13.51 |        0.02 |        9.61 |       13.52
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    35051633 |  1028632973 |    31969523 |    42312136 |    44029936 |   119839189 |    62097985 |    43801034 |   396257478 |    48441668 |   159729905 |    51640141 |   607993501 |   151544731 |   256660489 |   670291178
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2902
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116155392 |  2044398033 |    95036435 |   141551786 |    78886183 |   461535263 |   218081938 |   116504258 |  1265761755 |   281951911 |   610447533 |   159040789 |  1989806701 |   989768006 |  1077184909 |  1744911911
    num misses                       |      579659 |          23 |     1571990 |     1004201 |       92692 |     3177077 |     1732021 |     4541328 |      401025 |      286622 |     6320512 |      283811 |    11107789 |    35810692 |      695789 |      535016
    miss rate                        |       0.50% |       0.00% |       1.65% |       0.71% |       0.12% |       0.69% |       0.79% |       3.90% |       0.03% |       0.10% |       1.04% |       0.18% |       0.56% |       3.62% |       0.06% |       0.03%
    mpki                             |        1.37 |        0.00 |        5.72 |        2.60 |        0.35 |        3.16 |        2.66 |       18.17 |        0.10 |        0.46 |        4.65 |        0.49 |        2.68 |       27.07 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      579701 |          62 |     1572032 |     1004215 |       92696 |     3177087 |     1732043 |     4541412 |      401033 |      286625 |     6320522 |      283814 |    11107854 |    35810698 |      695845 |      537918
    num misses                       |      181254 |          62 |      432739 |     1004204 |       92696 |     2526240 |      158890 |     1361648 |       10075 |      190549 |      568792 |      283599 |       70417 |    25544678 |      109708 |       15815
    miss rate                        |      31.27% |     100.00% |      27.53% |     100.00% |     100.00% |      79.51% |       9.17% |      29.98% |       2.51% |      66.48% |       9.00% |      99.92% |       0.63% |      71.33% |      15.77% |       2.94%
    mpki                             |        0.43 |        0.00 |        1.57 |        2.60 |        0.35 |        2.52 |        0.24 |        5.45 |        0.00 |        0.31 |        0.42 |        0.49 |        0.02 |       19.31 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    35051633 |  1028632973 |    31969523 |    42312136 |    44029936 |   119839189 |    62097985 |    43801034 |   396257478 |    48441668 |   159729905 |    51640141 |   607993501 |   151544731 |   256660489 |   670291178
    num cache misses                 |       67811 |     9767834 |       36402 |       35730 |        7367 |       66690 |      410810 |      963527 |       77170 |       73242 |      119731 |      401195 |    20230206 |      639775 |      752731 |    13881323
    miss rate                        |       0.19% |       0.95% |       0.11% |       0.08% |       0.02% |       0.06% |       0.66% |       2.20% |       0.02% |       0.15% |       0.07% |       0.78% |       3.33% |       0.42% |       0.29% |       2.07%
    mpki                             |        0.16 |        1.56 |        0.13 |        0.09 |        0.03 |        0.07 |        0.63 |        3.85 |        0.02 |        0.12 |        0.09 |        0.69 |        4.87 |        0.48 |        0.33 |        3.11
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116155392 |  2044398033 |    95036435 |   141551786 |    78886183 |   461535263 |   218081938 |   116504258 |  1265761755 |   281951911 |   610447533 |   159040789 |  1989806701 |   989768006 |  1077184909 |  1744911911
    num cache misses                 |     6271962 |      105461 |    11283104 |    10842847 |     5934050 |     7144024 |    12311895 |     6674341 |    33669816 |    13894590 |    19570747 |    29982057 |    67028675 |    10902098 |     6616076 |    23146687
