                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  638767944 |  448488988 |  566854394 |  249999984
  Cycles                             |  785930562 |  785930756 |  785930516 |  785928423
  IPC                                |       0.81 |       0.57 |       0.72 |       0.32
  Time (ns)                          |  261976854 |  261976919 |  261976839 |  261976141
Branch predictor stats               |            |            |            |           
  num correct                        |   37125183 |   57131689 |   26101257 |   15199251
  num incorrect                      |    6290772 |   13615738 |     216296 |    9146162
  misprediction rate                 |     14.49% |     19.25% |      0.82% |     37.57%
  mpki                               |       9.85 |      30.36 |       0.38 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   72396083 |   62923987 |   43366380 |   29844534
    num misses                       |         56 |        117 |         43 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  298471538 |  177101383 |  326182222 |  114926447
    num misses                       |     190814 |     280840 |      43769 |     791193
    miss rate                        |      0.06% |      0.16% |      0.01% |      0.69%
    mpki                             |       0.30 |       0.63 |       0.08 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     190870 |     280957 |      43812 |     791203
    num misses                       |      30128 |      47955 |      13475 |     629351
    miss rate                        |     15.78% |     17.07% |     30.76% |     79.54%
    mpki                             |       0.05 |       0.11 |       0.02 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   72396083 |   62923987 |   43366380 |   29844534
    num cache misses                 |     494647 |    2236287 |     156721 |     186389
    miss rate                        |      0.68% |      3.55% |      0.36% |      0.62%
    mpki                             |       0.77 |       4.99 |       0.28 |       0.75
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  298471538 |  177101383 |  326182222 |  114926447
    num cache misses                 |    2458984 |    2331072 |    4535627 |    2143112
    miss rate                        |      0.82% |      1.32% |      1.39% |      1.86%
    mpki                             |       3.85 |       5.20 |       8.00 |       8.57
  Cache L2                           |            |            |            |           
    num cache accesses               |    3012558 |    4820641 |    4785490 |    2746453
    num cache misses                 |    2532230 |    2024347 |    3927011 |    2285623
    miss rate                        |     84.06% |     41.99% |     82.06% |     83.22%
    mpki                             |       3.96 |       4.51 |       6.93 |       9.14
  Cache L3                           |            |            |            |           
    num cache accesses               |    2592135 |    2281676 |    4021169 |    2704834
    num cache misses                 |    2478180 |    1738054 |    3865673 |    2274883
    miss rate                        |     95.60% |     76.17% |     96.13% |     84.10%
    mpki                             |       3.88 |       3.88 |       6.82 |       9.10
DRAM summary                         |            |            |            |           
  num dram accesses                  |   13977353 |          0 |          0 |          0
  average dram access latency (ns)   |     118.14 |        inf |        inf |        inf
  average dram queueing delay        |       8.13 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     53.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
