                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  253451936 |  284458470 |  360593958 |  249999907
  Cycles                             |  258651000 |  258651432 |  258650805 |  258648427
  IPC                                |       0.98 |       1.10 |       1.39 |       0.97
  Time (ns)                          |   86217000 |   86217144 |   86216935 |   86216142
Branch predictor stats               |            |            |            |           
  num correct                        |     336555 |   42648586 |   29039959 |    4611008
  num incorrect                      |       5704 |    4895106 |    4860561 |     704186
  misprediction rate                 |      1.67% |     10.30% |     14.34% |     13.25%
  mpki                               |       0.02 |      17.21 |      13.48 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   29013457 |   45694873 |   52846564 |   23785065
    num misses                       |          6 |       2084 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  189657910 |  115583593 |  172866944 |  127043714
    num misses                       |    6954178 |     711644 |     969881 |     281087
    miss rate                        |      3.67% |      0.62% |      0.56% |      0.22%
    mpki                             |      27.44 |       2.50 |       2.69 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |    6954184 |     713728 |     969946 |     281149
    num misses                       |    4989136 |     104720 |       6114 |       4006
    miss rate                        |     71.74% |     14.67% |      0.63% |      1.42%
    mpki                             |      19.68 |       0.37 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   29013457 |   45694873 |   52846564 |   23785065
    num cache misses                 |      25886 |     855008 |    1553846 |       4572
    miss rate                        |      0.09% |      1.87% |      2.94% |      0.02%
    mpki                             |       0.10 |       3.01 |       4.31 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  189657910 |  115583593 |  172866944 |  127043714
    num cache misses                 |    2090303 |    1131600 |    5758060 |    1941679
    miss rate                        |      1.10% |      0.98% |      3.33% |      1.53%
    mpki                             |       8.25 |       3.98 |      15.97 |       7.77
  Cache L2                           |            |            |            |           
    num cache accesses               |    2116287 |    2027670 |    7315112 |    2001017
    num cache misses                 |    1414873 |     452644 |      73387 |     341557
    miss rate                        |     66.86% |     22.32% |      1.00% |     17.07%
    mpki                             |       5.58 |       1.59 |       0.20 |       1.37
  Cache L3                           |            |            |            |           
    num cache accesses               |    1415009 |     494291 |      77238 |     397155
    num cache misses                 |    1294796 |     376987 |      72425 |     244423
    miss rate                        |     91.50% |     76.27% |     93.77% |     61.54%
    mpki                             |       5.11 |       1.33 |       0.20 |       0.98
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2536427 |          0 |          0 |          0
  average dram access latency (ns)   |     122.27 |        inf |        inf |        inf
  average dram queueing delay        |      12.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     29.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
