                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  281387103 |  395962238 |  447245458
  Cycles                             |  274367137 |  274369522 |  274369513 |  274369538
  IPC                                |       0.91 |       1.03 |       1.44 |       1.63
  Time (ns)                          |   91455713 |   91456508 |   91456505 |   91456513
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14477624 |   16762313 |   56250384
  num incorrect                      |    9793313 |   10938186 |     955219 |    6248612
  misprediction rate                 |     20.40% |     43.04% |      5.39% |     10.00%
  mpki                               |      39.17 |      38.87 |       2.41 |      13.97
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   22477772 |   38357234 |   69098106
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   82282190 |  123190075 |  181022907
    num misses                       |     372579 |       4648 |      33505 |      54642
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.08 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372598 |       4700 |      33513 |      55000
    num misses                       |      78120 |       4244 |       1073 |       1799
    miss rate                        |     20.97% |     90.30% |      3.20% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   22477772 |   38357234 |   69098106
    num cache misses                 |     150979 |       8017 |       6611 |    1465489
    miss rate                        |      0.46% |      0.04% |      0.02% |      2.12%
    mpki                             |       0.60 |       0.03 |       0.02 |       3.28
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   82282190 |  123190075 |  181022907
    num cache misses                 |     344145 |     286998 |    3347334 |    1449678
    miss rate                        |      0.41% |      0.35% |      2.72% |      0.80%
    mpki                             |       1.38 |       1.02 |       8.45 |       3.24
  Cache L2                           |            |            |            |           
    num cache accesses               |     571719 |     308352 |    3375169 |    2933325
    num cache misses                 |     197461 |     281204 |     148342 |     195260
    miss rate                        |     34.54% |     91.20% |      4.40% |      6.66%
    mpki                             |       0.79 |       1.00 |       0.37 |       0.44
  Cache L3                           |            |            |            |           
    num cache accesses               |     275876 |     294797 |     170722 |     213752
    num cache misses                 |     178645 |     280623 |     145282 |     182943
    miss rate                        |     64.76% |     95.19% |     85.10% |     85.59%
    mpki                             |       0.71 |       1.00 |       0.37 |       0.41
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1204568 |          0 |          0 |          0
  average dram access latency (ns)   |     112.65 |        inf |        inf |        inf
  average dram queueing delay        |       2.64 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     13.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
