                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1997089147 |   6576044602 |   7891959045 |   3307239995 |   3240552852 |    249999989 |  19919205275 |   5116875553 |    857378139 |   1288655731 |   4130561112 |    872685460 |   3580392706 |   1273935554 |   4282395245 |   2174356169
  Cycles                             |  10990071900 |  10990072154 |  10990071841 |  10990072108 |  10990072214 |  10989969285 |  10990071754 |  10990071907 |  10990072144 |  10990071900 |  10990071900 |  10990071903 |  10990071858 |  10990071973 |  10990071884 |  10990072184
  IPC                                |         0.18 |         0.60 |         0.72 |         0.30 |         0.29 |         0.02 |         1.81 |         0.47 |         0.08 |         0.12 |         0.38 |         0.08 |         0.33 |         0.12 |         0.39 |         0.20
  Time (ns)                          |   3663357300 |   3663357385 |   3663357281 |   3663357370 |   3663357405 |   3663323095 |   3663357252 |   3663357303 |   3663357382 |   3663357300 |   3663357300 |   3663357301 |   3663357286 |   3663357325 |   3663357295 |   3663357395
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     67942693 |    302827020 |   1206633628 |     76077395 |    197007307 |     43244780 |   3676098638 |     95752100 |    139837911 |    102131865 |    447851857 |    119968879 |    545893015 |     24909331 |      5581188 |    134231602
  num incorrect                      |     31715108 |      2519006 |    309210317 |      1355962 |    118550087 |     11689069 |    250778299 |     14534157 |      8915818 |      8349067 |     68266340 |     16483524 |    116667034 |     34387319 |        94584 |      4704725
  misprediction rate                 |       31.82% |        0.82% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.18% |        5.99% |        7.56% |       13.23% |       12.08% |       17.61% |       57.99% |        1.67% |        3.39%
  mpki                               |        15.88 |         0.38 |        39.18 |         0.41 |        36.58 |        46.76 |        12.59 |         2.84 |        10.40 |         6.48 |        16.53 |        18.89 |        32.58 |        26.99 |         0.02 |         2.16
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    156547121 |    503093859 |   1026741184 |    295737131 |    386821478 |     23761816 |   3266247358 |    487253037 |    142895298 |    108137645 |    486248079 |    152897858 |    493432390 |    140990472 |    490524092 |    206622667
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          138 |            4 |           42 |           10 |          105 |          634 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    861761193 |   3784078385 |   2656590318 |   1297742427 |   1489712455 |     88558906 |   6491629347 |   2597452103 |    262132312 |    354624046 |   1855936859 |    406621725 |   1388839278 |    478166857 |   3203467009 |    723346456
    num misses                       |       893940 |       509996 |     11755452 |       687818 |     10251156 |     21159785 |           23 |      5814538 |       307384 |      1732317 |     18729140 |     15829987 |      7375486 |      3361723 |    115541818 |      5794780
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.89% |        0.53% |        0.70% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.14 |         0.36 |         1.34 |         4.53 |        18.14 |         2.06 |         2.64 |        26.98 |         2.67
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       893943 |       510039 |     11755471 |       687822 |     10251166 |     21159788 |           62 |      5814676 |       307388 |      1732359 |     18729150 |     15830092 |      7376120 |      3361737 |    115541824 |      5794802
    num misses                       |       612404 |       146551 |      2461967 |       359624 |      8151877 |     10898385 |           62 |        79616 |       307388 |       539840 |      1663371 |      4744117 |       715992 |      3361697 |     82404989 |       558849
    miss rate                        |       68.51% |       28.73% |       20.94% |       52.28% |       79.52% |       51.51% |      100.00% |        1.37% |      100.00% |       31.16% |        8.88% |       29.97% |        9.71% |      100.00% |       71.32% |        9.64%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.44 |         0.20 |         2.64 |        19.24 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    156547121 |    503093859 |   1026741184 |    295737131 |    386821478 |     23761816 |   3266247358 |    487253037 |    142895298 |    108137645 |    486248079 |    152897858 |    493432390 |    140990472 |    490524092 |    206622667
    num cache misses                 |        31982 |       196574 |      3648873 |        46274 |        56647 |        29456 |     30780933 |        92739 |         3880 |        95010 |        51837 |      1620732 |     27769329 |        15430 |       296095 |       177775
